trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,7,Onøy og Lurøy,ranked_subset,random_individual,3500,-0.00220027402887674,0.03347726296852764,1.3609150648117065,10
body_mass,7,Onøy og Lurøy,ranked_subset,random_individual,4000,-0.01680010324729376,0.02620278640995227,1.3701460242271424,10
body_mass,7,Onøy og Lurøy,ranked_subset,random_individual,4500,-0.01767819943271135,0.02252353096166059,1.3736953139305115,10
body_mass,7,Onøy og Lurøy,weighted_full,avggrm_weight_exponential,5438,-0.0141705500530949,,1.4016114473342896,1
body_mass,7,Onøy og Lurøy,weighted_full,avggrm_weight_linear,5438,-0.0077103700177226,,1.397030234336853,1
body_mass,7,Onøy og Lurøy,weighted_full,avggrm_weight_minmax,5438,-0.0093867316989979,,1.4082716703414917,1
body_mass,7,Onøy og Lurøy,weighted_full,avggrm_weight_top-heavy,5438,-0.0117429992602476,,1.40242338180542,1
body_mass,7,Onøy og Lurøy,weighted_full,avggrm_weight_uniform,5438,-0.002500450225843,,1.374911189079285,1
body_mass,8,Lovund,full_baseline,full_source_unweighted,5539,0.3869914695836186,,0.8805242776870728,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,50,0.1609736687221907,,0.9924103021621704,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,100,0.2143865842839614,,0.9810246229171752,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,250,0.2820462405926324,,0.9486636519432068,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,500,0.242792549211817,,0.9451577663421632,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,1000,0.3099941242547527,,0.9223229289054872,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,1500,0.3283640153000162,,0.9160363674163818,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,2000,0.3513815352047298,,0.9046987295150756,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,2500,0.3427424932719705,,0.9031044840812684,1
body_mass,8,Lovund,ranked_subset,avggrm_topk,3000,0.3341613178414703,,0.9019524455070496,1
