n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island,trait,repeat,split_seed
9,3092,0.271396700026957,0.5698433518409729,shapley_mean,-1,6,thr_tarsus,2,2014
10,3265,0.2618859053390419,0.5709365606307983,shapley_mean,-1,6,thr_tarsus,2,2014
11,3953,0.2381806439464836,0.5737516283988953,shapley_mean,-1,6,thr_tarsus,2,2014
12,4147,0.2474892753084744,0.571954607963562,shapley_mean,-1,6,thr_tarsus,2,2014
13,5210,0.3507367391878407,0.546977162361145,shapley_mean,-1,6,thr_tarsus,2,2014
14,5302,0.3590686071980652,0.5456758141517639,shapley_mean,-1,6,thr_tarsus,2,2014
1,163,0.1702972891043908,0.5977229475975037,shapley_mean,-1,6,thr_tarsus,3,3014
2,280,0.1943807583196587,0.5987629294395447,shapley_mean,-1,6,thr_tarsus,3,3014
3,537,0.2247582014580529,0.5898944735527039,shapley_mean,-1,6,thr_tarsus,3,3014
4,1092,0.2733388633954717,0.5768557190895081,shapley_mean,-1,6,thr_tarsus,3,3014
5,1244,0.3010664829835745,0.5709039568901062,shapley_mean,-1,6,thr_tarsus,3,3014
6,1530,0.2935238711742316,0.5706014037132263,shapley_mean,-1,6,thr_tarsus,3,3014
7,1622,0.3056940191602656,0.5689301490783691,shapley_mean,-1,6,thr_tarsus,3,3014
8,1816,0.3070248502879415,0.5678662657737732,shapley_mean,-1,6,thr_tarsus,3,3014
9,2879,0.3815968374850715,0.5456616878509521,shapley_mean,-1,6,thr_tarsus,3,3014
10,3462,0.3933757198901667,0.5438394546508789,shapley_mean,-1,6,thr_tarsus,3,3014
11,4045,0.3883505300999389,0.5443421602249146,shapley_mean,-1,6,thr_tarsus,3,3014
12,4218,0.3785852360527715,0.5453699827194214,shapley_mean,-1,6,thr_tarsus,3,3014
13,4614,0.3725338724120842,0.5474367141723633,shapley_mean,-1,6,thr_tarsus,3,3014
14,5302,0.3573389306955448,0.550288736820221,shapley_mean,-1,6,thr_tarsus,3,3014
1,257,0.0908943694840684,0.5981214642524719,shapley_mean,-1,6,thr_tarsus,4,4014
2,451,0.1058350432595782,0.5969521999359131,shapley_mean,-1,6,thr_tarsus,4,4014
3,1006,0.2130178574293598,0.5847492218017578,shapley_mean,-1,6,thr_tarsus,4,4014
4,1292,0.2235887883201063,0.5826801657676697,shapley_mean,-1,6,thr_tarsus,4,4014
5,1444,0.2558496048013667,0.5767242312431335,shapley_mean,-1,6,thr_tarsus,4,4014
6,2507,0.3400213400199782,0.555388331413269,shapley_mean,-1,6,thr_tarsus,4,4014
7,2624,0.3458545109210886,0.5539290904998779,shapley_mean,-1,6,thr_tarsus,4,4014
8,3207,0.359036493078925,0.5520713329315186,shapley_mean,-1,6,thr_tarsus,4,4014
9,3299,0.3665986159605517,0.550908625125885,shapley_mean,-1,6,thr_tarsus,4,4014
10,3695,0.3596692473429395,0.5531783699989319,shapley_mean,-1,6,thr_tarsus,4,4014
11,3858,0.3769997104686058,0.549002468585968,shapley_mean,-1,6,thr_tarsus,4,4014
12,4031,0.3676602827892398,0.5498945116996765,shapley_mean,-1,6,thr_tarsus,4,4014
13,4614,0.3678414087311235,0.5496968626976013,shapley_mean,-1,6,thr_tarsus,4,4014
14,5302,0.3543526737123273,0.552190363407135,shapley_mean,-1,6,thr_tarsus,4,4014
1,152,0.2299946630592329,0.5885694622993469,shapley_mean,-1,6,thr_tarsus,5,5014
2,269,0.2426211780321585,0.5892560482025146,shapley_mean,-1,6,thr_tarsus,5,5014
3,432,0.2589658985877939,0.5839769244194031,shapley_mean,-1,6,thr_tarsus,5,5014
4,1495,0.3186399445642704,0.5585065484046936,shapley_mean,-1,6,thr_tarsus,5,5014
5,1668,0.3040812266274242,0.5599061846733093,shapley_mean,-1,6,thr_tarsus,5,5014
6,2223,0.3473035716269749,0.5496986508369446,shapley_mean,-1,6,thr_tarsus,5,5014
7,2417,0.3502787268092783,0.5487727522850037,shapley_mean,-1,6,thr_tarsus,5,5014
8,3105,0.3277346867250579,0.5532349348068237,shapley_mean,-1,6,thr_tarsus,5,5014
9,3688,0.3408246650215699,0.5517226457595825,shapley_mean,-1,6,thr_tarsus,5,5014
10,3780,0.346155365602164,0.5508185029029846,shapley_mean,-1,6,thr_tarsus,5,5014
11,4363,0.3422038295659546,0.5511806607246399,shapley_mean,-1,6,thr_tarsus,5,5014
12,4649,0.3393185620640456,0.5505511164665222,shapley_mean,-1,6,thr_tarsus,5,5014
13,4906,0.3502157264183405,0.5478425621986389,shapley_mean,-1,6,thr_tarsus,5,5014
14,5302,0.3476821374174687,0.549180269241333,shapley_mean,-1,6,thr_tarsus,5,5014
1,555,0.2025645461808191,0.5923905968666077,shapley_mean,-1,6,thr_tarsus,6,6014
2,749,0.2045113228112465,0.5911381244659424,shapley_mean,-1,6,thr_tarsus,6,6014
3,1006,0.2007728095218208,0.5893313884735107,shapley_mean,-1,6,thr_tarsus,6,6014
4,1169,0.244092858906477,0.5834263563156128,shapley_mean,-1,6,thr_tarsus,6,6014
5,2232,0.3436229593047495,0.5605151653289795,shapley_mean,-1,6,thr_tarsus,6,6014
6,2815,0.3547907749170934,0.5590919256210327,shapley_mean,-1,6,thr_tarsus,6,6014
7,2988,0.3416552965396076,0.5603538751602173,shapley_mean,-1,6,thr_tarsus,6,6014
8,3080,0.347753934929246,0.5593722462654114,shapley_mean,-1,6,thr_tarsus,6,6014
9,3663,0.3441872335108314,0.5599197745323181,shapley_mean,-1,6,thr_tarsus,6,6014
10,4351,0.3217994093221804,0.563801109790802,shapley_mean,-1,6,thr_tarsus,6,6014
11,4503,0.3371586701225574,0.5586569309234619,shapley_mean,-1,6,thr_tarsus,6,6014
12,4789,0.3367851288232049,0.5576422214508057,shapley_mean,-1,6,thr_tarsus,6,6014
13,4906,0.3436130017062115,0.556211531162262,shapley_mean,-1,6,thr_tarsus,6,6014
14,5302,0.3411957487047798,0.5574169754981995,shapley_mean,-1,6,thr_tarsus,6,6014
1,152,0.2263126799252162,0.6001123785972595,shapley_mean,-1,6,thr_tarsus,7,7014
2,269,0.2421565032223928,0.6013063192367554,shapley_mean,-1,6,thr_tarsus,7,7014
3,1332,0.2938998786063269,0.5745762586593628,shapley_mean,-1,6,thr_tarsus,7,7014
4,1505,0.278636945182853,0.5759763121604919,shapley_mean,-1,6,thr_tarsus,7,7014
5,1762,0.291668650607045,0.573514461517334,shapley_mean,-1,6,thr_tarsus,7,7014
6,2048,0.2773737022791877,0.5738248825073242,shapley_mean,-1,6,thr_tarsus,7,7014
7,2211,0.3031790837512136,0.5690764784812927,shapley_mean,-1,6,thr_tarsus,7,7014
8,2899,0.2751389752952311,0.5733372569084167,shapley_mean,-1,6,thr_tarsus,7,7014
9,2991,0.2844304548832856,0.5718024969100952,shapley_mean,-1,6,thr_tarsus,7,7014
10,3546,0.3311766656751579,0.5609151721000671,shapley_mean,-1,6,thr_tarsus,7,7014
11,4129,0.3419855125582196,0.5594257712364197,shapley_mean,-1,6,thr_tarsus,7,7014
12,4323,0.3461738197040898,0.5582323670387268,shapley_mean,-1,6,thr_tarsus,7,7014
13,4906,0.3429139232514098,0.5584002137184143,shapley_mean,-1,6,thr_tarsus,7,7014
14,5302,0.3411409300256786,0.5595361590385437,shapley_mean,-1,6,thr_tarsus,7,7014
1,92,0.0892285113632212,0.5905255079269409,shapley_mean,-1,6,thr_tarsus,8,8014
2,349,0.1292502967616204,0.586600661277771,shapley_mean,-1,6,thr_tarsus,8,8014
3,512,0.2206280637036672,0.5810174345970154,shapley_mean,-1,6,thr_tarsus,8,8014
4,1067,0.2851897958561348,0.5676903128623962,shapley_mean,-1,6,thr_tarsus,8,8014
5,2130,0.377610233928877,0.5434983968734741,shapley_mean,-1,6,thr_tarsus,8,8014
6,2247,0.3850849225058407,0.5418916344642639,shapley_mean,-1,6,thr_tarsus,8,8014
7,2441,0.3855318250843889,0.5409519672393799,shapley_mean,-1,6,thr_tarsus,8,8014
8,2593,0.3963905792256744,0.5358842015266418,shapley_mean,-1,6,thr_tarsus,8,8014
9,3176,0.4079041674368266,0.5341453552246094,shapley_mean,-1,6,thr_tarsus,8,8014
10,3572,0.3991284252862794,0.5368871688842773,shapley_mean,-1,6,thr_tarsus,8,8014
11,3745,0.3892577802430049,0.53789222240448,shapley_mean,-1,6,thr_tarsus,8,8014
12,4433,0.3727398357996115,0.5408000349998474,shapley_mean,-1,6,thr_tarsus,8,8014
13,4719,0.3736001034284114,0.5394887328147888,shapley_mean,-1,6,thr_tarsus,8,8014
14,5302,0.3753212274126121,0.5389800667762756,shapley_mean,-1,6,thr_tarsus,8,8014
1,92,0.0852278734311831,0.5948998928070068,shapley_mean,-1,6,thr_tarsus,9,9014
2,286,0.0831176366358388,0.5958849191665649,shapley_mean,-1,6,thr_tarsus,9,9014
3,543,0.1328283980647009,0.5910581946372986,shapley_mean,-1,6,thr_tarsus,9,9014
4,695,0.2313218842489401,0.5835834741592407,shapley_mean,-1,6,thr_tarsus,9,9014
5,1250,0.2886334414963391,0.5699091553688049,shapley_mean,-1,6,thr_tarsus,9,9014
6,1833,0.2745961560203256,0.5712456703186035,shapley_mean,-1,6,thr_tarsus,9,9014
7,2896,0.3660923980641706,0.5477316975593567,shapley_mean,-1,6,thr_tarsus,9,9014
8,3013,0.3723164359777604,0.5463433861732483,shapley_mean,-1,6,thr_tarsus,9,9014
9,3186,0.3612403948803999,0.5475125908851624,shapley_mean,-1,6,thr_tarsus,9,9014
10,3769,0.3716541158282005,0.5460806488990784,shapley_mean,-1,6,thr_tarsus,9,9014
11,4055,0.3677705565597607,0.5450611710548401,shapley_mean,-1,6,thr_tarsus,9,9014
12,4451,0.361488408028962,0.5471012592315674,shapley_mean,-1,6,thr_tarsus,9,9014
13,5139,0.3460753213192107,0.5499652028083801,shapley_mean,-1,6,thr_tarsus,9,9014
14,5302,0.3647556648543251,0.5455342531204224,shapley_mean,-1,6,thr_tarsus,9,9014
1,152,0.067763316887618,0.6477446556091309,shapley_mean,-1,7,thr_tarsus,0,14
2,707,0.1248553027696572,0.6459119915962219,shapley_mean,-1,7,thr_tarsus,0,14
3,799,0.1483148446904261,0.6427673101425171,shapley_mean,-1,7,thr_tarsus,0,14
4,1147,0.1267294716826434,0.6436851024627686,shapley_mean,-1,7,thr_tarsus,0,14
5,1730,0.1427521912544954,0.640822172164917,shapley_mean,-1,7,thr_tarsus,0,14
6,2126,0.1711680312109193,0.6371779441833496,shapley_mean,-1,7,thr_tarsus,0,14
7,2814,0.1792473793599005,0.6363120079040527,shapley_mean,-1,7,thr_tarsus,0,14
8,3877,0.2362992652978548,0.6278083920478821,shapley_mean,-1,7,thr_tarsus,0,14
9,4460,0.2623980164779887,0.6236761808395386,shapley_mean,-1,7,thr_tarsus,0,14
10,4654,0.2526398768756011,0.6245270371437073,shapley_mean,-1,7,thr_tarsus,0,14
11,4827,0.270386888602417,0.6230075359344482,shapley_mean,-1,7,thr_tarsus,0,14
12,5113,0.2651128199644989,0.6229466795921326,shapley_mean,-1,7,thr_tarsus,0,14
13,5276,0.2426945830227076,0.6236885786056519,shapley_mean,-1,7,thr_tarsus,0,14
14,5393,0.2319929058549715,0.6249972581863403,shapley_mean,-1,7,thr_tarsus,0,14
1,117,-0.1361232748674855,0.6584015488624573,shapley_mean,-1,7,thr_tarsus,1,1014
2,280,-0.0616421606650206,0.6526601314544678,shapley_mean,-1,7,thr_tarsus,1,1014
3,566,-0.0446649050232794,0.6510703563690186,shapley_mean,-1,7,thr_tarsus,1,1014
4,739,0.0133700085723431,0.6500729918479919,shapley_mean,-1,7,thr_tarsus,1,1014
5,1802,0.1254625026558071,0.6392006278038025,shapley_mean,-1,7,thr_tarsus,1,1014
6,2385,0.1535697446100026,0.6348336338996887,shapley_mean,-1,7,thr_tarsus,1,1014
7,2968,0.1672664268580875,0.6327229738235474,shapley_mean,-1,7,thr_tarsus,1,1014
8,3364,0.1842037821847148,0.6295053958892822,shapley_mean,-1,7,thr_tarsus,1,1014
9,3919,0.2064521869246757,0.626632571220398,shapley_mean,-1,7,thr_tarsus,1,1014
10,4267,0.2160412220345754,0.6246034502983093,shapley_mean,-1,7,thr_tarsus,1,1014
11,4461,0.2120241535155899,0.6252514123916626,shapley_mean,-1,7,thr_tarsus,1,1014
12,5149,0.2216231159129854,0.6236349940299988,shapley_mean,-1,7,thr_tarsus,1,1014
13,5301,0.2217941014303035,0.6227331757545471,shapley_mean,-1,7,thr_tarsus,1,1014
14,5393,0.229093922939284,0.621198832988739,shapley_mean,-1,7,thr_tarsus,1,1014
1,163,-0.0108582438893434,0.6288178563117981,shapley_mean,-1,7,thr_tarsus,2,2014
2,357,0.0141919294981704,0.6277592182159424,shapley_mean,-1,7,thr_tarsus,2,2014
3,474,-0.0245863312211208,0.6315693259239197,shapley_mean,-1,7,thr_tarsus,2,2014
4,626,0.007702812029325,0.6295406818389893,shapley_mean,-1,7,thr_tarsus,2,2014
5,799,0.0604898878764217,0.6282214522361755,shapley_mean,-1,7,thr_tarsus,2,2014
6,1382,0.0954539169626844,0.6238015294075012,shapley_mean,-1,7,thr_tarsus,2,2014
7,1937,0.1473967176160442,0.6189590096473694,shapley_mean,-1,7,thr_tarsus,2,2014
8,2625,0.156953010635026,0.6173796653747559,shapley_mean,-1,7,thr_tarsus,2,2014
9,3688,0.2071621241450162,0.6094937920570374,shapley_mean,-1,7,thr_tarsus,2,2014
10,4036,0.2107479245052184,0.6082683205604553,shapley_mean,-1,7,thr_tarsus,2,2014
11,4619,0.2219335351078313,0.6062015891075134,shapley_mean,-1,7,thr_tarsus,2,2014
12,5015,0.234232958432445,0.6039149165153503,shapley_mean,-1,7,thr_tarsus,2,2014
13,5301,0.2265799639218156,0.6041468977928162,shapley_mean,-1,7,thr_tarsus,2,2014
14,5393,0.2302874645399412,0.6030025482177734,shapley_mean,-1,7,thr_tarsus,2,2014
1,173,0.2166014387118894,0.658937931060791,shapley_mean,-1,7,thr_tarsus,3,3014
2,367,0.1618519472451412,0.6365978717803955,shapley_mean,-1,7,thr_tarsus,3,3014
3,950,0.1523936071812609,0.6328593492507935,shapley_mean,-1,7,thr_tarsus,3,3014
4,1113,0.0961093893858267,0.6336604356765747,shapley_mean,-1,7,thr_tarsus,3,3014
5,1461,0.1073746588680908,0.6313910484313965,shapley_mean,-1,7,thr_tarsus,3,3014
6,2044,0.1421024248997666,0.6277505159378052,shapley_mean,-1,7,thr_tarsus,3,3014
7,3107,0.205603609901797,0.6196467876434326,shapley_mean,-1,7,thr_tarsus,3,3014
8,3795,0.2153321848071058,0.6179041862487793,shapley_mean,-1,7,thr_tarsus,3,3014
9,3947,0.210515722050107,0.6174426674842834,shapley_mean,-1,7,thr_tarsus,3,3014
10,4502,0.2258112976753871,0.6153565645217896,shapley_mean,-1,7,thr_tarsus,3,3014
11,4898,0.2372047529254846,0.6132784485816956,shapley_mean,-1,7,thr_tarsus,3,3014
12,4990,0.2407131583978358,0.6123374700546265,shapley_mean,-1,7,thr_tarsus,3,3014
13,5276,0.2333521711466216,0.6129040122032166,shapley_mean,-1,7,thr_tarsus,3,3014
14,5393,0.2224104139363252,0.6142604351043701,shapley_mean,-1,7,thr_tarsus,3,3014
1,163,-0.0373162160565986,0.6269420385360718,shapley_mean,-1,7,thr_tarsus,4,4014
2,336,0.0285017115965971,0.6312443017959595,shapley_mean,-1,7,thr_tarsus,4,4014
3,530,0.0380991670391221,0.6276008486747742,shapley_mean,-1,7,thr_tarsus,4,4014
4,622,0.0541089240837163,0.625597357749939,shapley_mean,-1,7,thr_tarsus,4,4014
5,1205,0.093633931875396,0.6209469437599182,shapley_mean,-1,7,thr_tarsus,4,4014
6,1491,0.0804337666084317,0.6214892268180847,shapley_mean,-1,7,thr_tarsus,4,4014
7,2074,0.0879173329541915,0.6205486059188843,shapley_mean,-1,7,thr_tarsus,4,4014
8,2762,0.0958003290181048,0.6187586188316345,shapley_mean,-1,7,thr_tarsus,4,4014
9,2879,0.0678241806706122,0.62147456407547,shapley_mean,-1,7,thr_tarsus,4,4014
10,3942,0.1566052451806427,0.6126863956451416,shapley_mean,-1,7,thr_tarsus,4,4014
11,4497,0.1774789737517552,0.6101498603820801,shapley_mean,-1,7,thr_tarsus,4,4014
12,4893,0.1880138469735074,0.6081361174583435,shapley_mean,-1,7,thr_tarsus,4,4014
13,5045,0.1909974784934459,0.6070587038993835,shapley_mean,-1,7,thr_tarsus,4,4014
14,5393,0.2011748517630428,0.604932963848114,shapley_mean,-1,7,thr_tarsus,4,4014
1,173,0.1911040643046311,0.5982832312583923,shapley_mean,-1,7,thr_tarsus,5,5014
2,459,0.0700548899808128,0.5784929394721985,shapley_mean,-1,7,thr_tarsus,5,5014
3,611,0.0840053741426503,0.5758957862854004,shapley_mean,-1,7,thr_tarsus,5,5014
4,1194,0.1217031871041732,0.5721371173858643,shapley_mean,-1,7,thr_tarsus,5,5014
5,1590,0.1501658257393748,0.5685180425643921,shapley_mean,-1,7,thr_tarsus,5,5014
6,1938,0.1423910376975764,0.5666906833648682,shapley_mean,-1,7,thr_tarsus,5,5014
7,2493,0.1823238895585254,0.5640288591384888,shapley_mean,-1,7,thr_tarsus,5,5014
8,3181,0.1890610542956954,0.5633988380432129,shapley_mean,-1,7,thr_tarsus,5,5014
9,4244,0.2447152118632837,0.5539321899414062,shapley_mean,-1,7,thr_tarsus,5,5014
10,4827,0.2585095950057623,0.5516457557678223,shapley_mean,-1,7,thr_tarsus,5,5014
11,4919,0.2644293857570749,0.5502942204475403,shapley_mean,-1,7,thr_tarsus,5,5014
12,5113,0.2589689633486279,0.5505643486976624,shapley_mean,-1,7,thr_tarsus,5,5014
13,5230,0.2486441342737959,0.5516775846481323,shapley_mean,-1,7,thr_tarsus,5,5014
14,5393,0.2282127057479751,0.5525200963020325,shapley_mean,-1,7,thr_tarsus,5,5014
1,117,-0.1325195598116674,0.6260212659835815,shapley_mean,-1,7,thr_tarsus,6,6014
2,269,-0.0300517905145314,0.6192166805267334,shapley_mean,-1,7,thr_tarsus,6,6014
3,463,0.0015190562315995,0.6176344752311707,shapley_mean,-1,7,thr_tarsus,6,6014
4,555,0.0280256890984852,0.6160186529159546,shapley_mean,-1,7,thr_tarsus,6,6014
5,841,0.0143970915981111,0.6165810823440552,shapley_mean,-1,7,thr_tarsus,6,6014
6,1396,0.0808243428327864,0.6129627823829651,shapley_mean,-1,7,thr_tarsus,6,6014
7,1979,0.1232182946761357,0.6090847253799438,shapley_mean,-1,7,thr_tarsus,6,6014
8,2562,0.1359551669991017,0.6074434518814087,shapley_mean,-1,7,thr_tarsus,6,6014
9,2725,0.1154328621133556,0.607878565788269,shapley_mean,-1,7,thr_tarsus,6,6014
10,3121,0.1331292216738789,0.6054102182388306,shapley_mean,-1,7,thr_tarsus,6,6014
11,4184,0.1794503592913278,0.5989391803741455,shapley_mean,-1,7,thr_tarsus,6,6014
12,4872,0.1880432760716345,0.5972889065742493,shapley_mean,-1,7,thr_tarsus,6,6014
13,5045,0.2059795717374395,0.595588743686676,shapley_mean,-1,7,thr_tarsus,6,6014
14,5393,0.2139984540349706,0.5935635566711426,shapley_mean,-1,7,thr_tarsus,6,6014
1,117,-0.1139378282344608,0.6498657464981079,shapley_mean,-1,7,thr_tarsus,7,7014
2,290,0.0570713369152278,0.6509791612625122,shapley_mean,-1,7,thr_tarsus,7,7014
3,382,0.1043215988014693,0.6409325003623962,shapley_mean,-1,7,thr_tarsus,7,7014
4,534,0.1082702832384791,0.6376129388809204,shapley_mean,-1,7,thr_tarsus,7,7014
5,1222,0.1244417647536119,0.63510662317276,shapley_mean,-1,7,thr_tarsus,7,7014
6,2285,0.2258990605940138,0.6223767399787903,shapley_mean,-1,7,thr_tarsus,7,7014
7,2868,0.2375790848341431,0.6203498840332031,shapley_mean,-1,7,thr_tarsus,7,7014
8,3451,0.2655708556246402,0.6164678335189819,shapley_mean,-1,7,thr_tarsus,7,7014
9,3847,0.2751697403612102,0.6145768165588379,shapley_mean,-1,7,thr_tarsus,7,7014
10,4133,0.263107375941592,0.6143353581428528,shapley_mean,-1,7,thr_tarsus,7,7014
11,4481,0.279547203410219,0.6111371517181396,shapley_mean,-1,7,thr_tarsus,7,7014
12,4675,0.266978844317766,0.6124575138092041,shapley_mean,-1,7,thr_tarsus,7,7014
13,5230,0.2892976373635201,0.6088449954986572,shapley_mean,-1,7,thr_tarsus,7,7014
14,5393,0.264272640875707,0.6097313165664673,shapley_mean,-1,7,thr_tarsus,7,7014
1,173,0.2118173661551824,0.6373617053031921,shapley_mean,-1,7,thr_tarsus,8,8014
2,459,0.1148150196037496,0.6132805347442627,shapley_mean,-1,7,thr_tarsus,8,8014
3,1522,0.1704440669848303,0.6015614867210388,shapley_mean,-1,7,thr_tarsus,8,8014
4,2210,0.1749287192437881,0.6003543138504028,shapley_mean,-1,7,thr_tarsus,8,8014
5,2606,0.1840764960750172,0.5981227159500122,shapley_mean,-1,7,thr_tarsus,8,8014
6,3189,0.2132453283201287,0.5945003628730774,shapley_mean,-1,7,thr_tarsus,8,8014
7,3772,0.2222019406870631,0.5928890705108643,shapley_mean,-1,7,thr_tarsus,8,8014
8,4327,0.2405921457525535,0.5911034941673279,shapley_mean,-1,7,thr_tarsus,8,8014
9,4521,0.2279238067581513,0.5921716094017029,shapley_mean,-1,7,thr_tarsus,8,8014
10,4673,0.2289043634416145,0.5913369655609131,shapley_mean,-1,7,thr_tarsus,8,8014
11,5021,0.2335014738487553,0.5902908444404602,shapley_mean,-1,7,thr_tarsus,8,8014
12,5184,0.210217251335727,0.5911064743995667,shapley_mean,-1,7,thr_tarsus,8,8014
13,5301,0.1981047912567675,0.5924447178840637,shapley_mean,-1,7,thr_tarsus,8,8014
14,5393,0.2037541291563141,0.5911765694618225,shapley_mean,-1,7,thr_tarsus,8,8014
1,173,0.155765181422099,0.6643072366714478,shapley_mean,-1,7,thr_tarsus,9,9014
2,290,0.0086150828357697,0.655984103679657,shapley_mean,-1,7,thr_tarsus,9,9014
3,453,-0.013740967590014,0.649291455745697,shapley_mean,-1,7,thr_tarsus,9,9014
4,647,0.0005593298464108,0.6458377838134766,shapley_mean,-1,7,thr_tarsus,9,9014
5,1710,0.1173489158304021,0.6351682543754578,shapley_mean,-1,7,thr_tarsus,9,9014
6,1802,0.1233844790079857,0.6342072486877441,shapley_mean,-1,7,thr_tarsus,9,9014
7,2088,0.1109292770403879,0.6350052356719971,shapley_mean,-1,7,thr_tarsus,9,9014
8,2671,0.1394345044305834,0.6304054856300354,shapley_mean,-1,7,thr_tarsus,9,9014
9,3254,0.1482618424205345,0.6289330720901489,shapley_mean,-1,7,thr_tarsus,9,9014
10,3809,0.1711243728566977,0.6260446906089783,shapley_mean,-1,7,thr_tarsus,9,9014
11,3961,0.1737101558837239,0.6249002814292908,shapley_mean,-1,7,thr_tarsus,9,9014
12,4357,0.1883948301036895,0.622058093547821,shapley_mean,-1,7,thr_tarsus,9,9014
13,5045,0.1978244885689523,0.6205688118934631,shapley_mean,-1,7,thr_tarsus,9,9014
14,5393,0.2142659066887704,0.6172152757644653,shapley_mean,-1,7,thr_tarsus,9,9014
1,117,0.2966142237932389,0.4894751310348511,shapley_mean,-1,8,thr_tarsus,0,14
2,209,0.2752209661777688,0.4882965087890625,shapley_mean,-1,8,thr_tarsus,0,14
3,382,0.3407429952586758,0.4826868772506714,shapley_mean,-1,8,thr_tarsus,0,14
4,639,0.2419591445516669,0.4843327105045318,shapley_mean,-1,8,thr_tarsus,0,14
5,1035,0.2468028726225442,0.4855667352676391,shapley_mean,-1,8,thr_tarsus,0,14
6,1723,0.2442217269393963,0.4849468171596527,shapley_mean,-1,8,thr_tarsus,0,14
7,2306,0.2823432340286319,0.4818061888217926,shapley_mean,-1,8,thr_tarsus,0,14
8,2861,0.3014195337304587,0.4779538810253143,shapley_mean,-1,8,thr_tarsus,0,14
9,3147,0.3730637352711133,0.4663470089435577,shapley_mean,-1,8,thr_tarsus,0,14
10,3495,0.405332464891596,0.4549664855003357,shapley_mean,-1,8,thr_tarsus,0,14
11,4078,0.41057381071305,0.4530218243598938,shapley_mean,-1,8,thr_tarsus,0,14
12,5141,0.4140173484729991,0.4490894675254822,shapley_mean,-1,8,thr_tarsus,0,14
13,5335,0.4414390143129667,0.4442439675331116,shapley_mean,-1,8,thr_tarsus,0,14
14,5498,0.4690870411482862,0.4350118041038513,shapley_mean,-1,8,thr_tarsus,0,14
1,117,0.2846986253848074,0.497973769903183,shapley_mean,-1,8,thr_tarsus,1,1014
2,280,0.2651327486938553,0.485255479812622,shapley_mean,-1,8,thr_tarsus,1,1014
3,453,0.2854909277223609,0.48403000831604,shapley_mean,-1,8,thr_tarsus,1,1014
4,647,0.3649950237146693,0.4763246178627014,shapley_mean,-1,8,thr_tarsus,1,1014
5,995,0.3919556442045037,0.4660305082798004,shapley_mean,-1,8,thr_tarsus,1,1014
6,1391,0.3985012405350005,0.4626015722751617,shapley_mean,-1,8,thr_tarsus,1,1014
7,1946,0.4164404387532989,0.46025151014328,shapley_mean,-1,8,thr_tarsus,1,1014
8,2529,0.4541491127280711,0.4561696350574493,shapley_mean,-1,8,thr_tarsus,1,1014
9,3217,0.4495724033288316,0.4564864337444305,shapley_mean,-1,8,thr_tarsus,1,1014
10,3800,0.4383911815641327,0.4561388790607452,shapley_mean,-1,8,thr_tarsus,1,1014
11,4086,0.443978935042746,0.4499563872814178,shapley_mean,-1,8,thr_tarsus,1,1014
12,5149,0.4439902444438512,0.4463269114494324,shapley_mean,-1,8,thr_tarsus,1,1014
13,5241,0.4465499531265739,0.4449484944343567,shapley_mean,-1,8,thr_tarsus,1,1014
14,5498,0.4403561188512791,0.4438992440700531,shapley_mean,-1,8,thr_tarsus,1,1014
1,163,0.2031077880168122,0.4639632105827331,shapley_mean,-1,8,thr_tarsus,2,2014
2,336,0.2221913145562365,0.4651521742343902,shapley_mean,-1,8,thr_tarsus,2,2014
3,453,0.2890469769424361,0.4589895904064178,shapley_mean,-1,8,thr_tarsus,2,2014
4,647,0.3633698894029888,0.4505540132522583,shapley_mean,-1,8,thr_tarsus,2,2014
5,1202,0.3720991351039495,0.4472720026969909,shapley_mean,-1,8,thr_tarsus,2,2014
6,2265,0.34013443936473,0.4425448477268219,shapley_mean,-1,8,thr_tarsus,2,2014
7,2953,0.3475439119014185,0.441493272781372,shapley_mean,-1,8,thr_tarsus,2,2014
8,3536,0.3906944239973086,0.4363481700420379,shapley_mean,-1,8,thr_tarsus,2,2014
9,3932,0.4001450008016241,0.4345145523548126,shapley_mean,-1,8,thr_tarsus,2,2014
10,4515,0.3951235265780604,0.4338545203208923,shapley_mean,-1,8,thr_tarsus,2,2014
11,4863,0.4316121813881412,0.4255716502666473,shapley_mean,-1,8,thr_tarsus,2,2014
12,5120,0.4213277465854643,0.4241291880607605,shapley_mean,-1,8,thr_tarsus,2,2014
13,5406,0.4454859789199142,0.4172255992889404,shapley_mean,-1,8,thr_tarsus,2,2014
14,5498,0.4481145397883317,0.4154345691204071,shapley_mean,-1,8,thr_tarsus,2,2014
1,92,0.0314580569453388,0.4758614897727966,shapley_mean,-1,8,thr_tarsus,3,3014
2,209,0.1698899835325054,0.4725800156593323,shapley_mean,-1,8,thr_tarsus,3,3014
3,372,0.2243702418292736,0.4634567201137543,shapley_mean,-1,8,thr_tarsus,3,3014
4,545,0.2400476875638144,0.4633107781410217,shapley_mean,-1,8,thr_tarsus,3,3014
5,1100,0.2701765468569416,0.4596824645996094,shapley_mean,-1,8,thr_tarsus,3,3014
6,1386,0.3025683678256311,0.4516253173351288,shapley_mean,-1,8,thr_tarsus,3,3014
7,1969,0.3504009831198857,0.4462484419345855,shapley_mean,-1,8,thr_tarsus,3,3014
