trait,target_island,target_island_name,repeat,split_seed,source_island,source_island_name,n_island,phi,phi_per_individual,v_full
thr_tarsus,3,Selvær,9,9014,4,Gjerøy,555,-0.0293681277457617,-5.291554548785892e-05,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,5,Hestmannøy,1063,0.1924190976929965,0.0001810151436434,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,6,Indre Kvarøy,348,0.0477740434641346,0.0001372817340923,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,7,Onøy og Lurøy,257,0.0708575625876452,0.0002757103602632,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,8,Lovund,152,0.0034572026491451,2.274475427069145e-05,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,9,Sleneset,163,-0.0299894453372336,-0.0001839843272222,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,10,Aldra,173,-0.0276507355051854,-0.0001598308410704,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,11,Leka,583,0.0679583668198306,0.0001165666669293,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,12,Vega,396,0.0291569130650993,7.362856834621035e-05,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,13,Vikna,583,0.0651929961746402,0.0001118233210542,0.7193769484628865
thr_tarsus,3,Selvær,9,9014,14,Lauvøya,688,-0.0243567492380424,-3.540225179948023e-05,0.7193769484628865
thr_tarsus,4,Gjerøy,0,14,0,Nesøy,117,-0.1041121647074175,-0.0008898475616018,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,1,Myken,92,0.0241097555327585,0.0002620625601386,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,2,Træna,286,0.0298096501786295,0.0001042295460791,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,3,Selvær,194,-0.0323903470860357,-0.0001669605519898,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,5,Hestmannøy,1063,0.119050743692493,0.000111995055214,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,6,Indre Kvarøy,348,0.1551560558014348,0.0004458507350615,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,7,Onøy og Lurøy,257,0.0447173819170441,0.0001739975950079,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,8,Lovund,152,-0.0050757658539968,-3.3393196407873686e-05,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,9,Sleneset,163,0.1057951623794598,0.0006490500759476,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,10,Aldra,173,-0.0266860387288496,-0.0001542545591262,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,11,Leka,583,-0.0172949207499703,-2.966538722121835e-05,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,12,Vega,396,0.0215287212499954,5.436545770200858e-05,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,13,Vikna,583,0.0918043890677791,0.0001574689349361,0.2441454054518423
thr_tarsus,4,Gjerøy,0,14,14,Lauvøya,688,-0.1622672172414822,-0.0002358535134323,0.2441454054518423
thr_tarsus,4,Gjerøy,1,1014,0,Nesøy,117,-0.0882269199483051,-0.0007540762388744,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,1,Myken,92,0.0483962925541179,0.0005260466581969,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,2,Træna,286,-0.0122355920178402,-4.278179027216853e-05,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,3,Selvær,194,0.0160003611612103,8.247608845984691e-05,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,5,Hestmannøy,1063,0.0799255822522342,7.518869449880922e-05,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,6,Indre Kvarøy,348,0.234784390335685,0.0006746677883209,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,7,Onøy og Lurøy,257,-0.030018290568536,-0.0001168026870371,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,8,Lovund,152,0.0003556699169644,2.339933664239473e-06,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,9,Sleneset,163,0.0580277978292932,0.0003559987596889,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,10,Aldra,173,-0.0192400586223606,-0.0001112142116899,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,11,Leka,583,0.0199149316366477,3.415940246423276e-05,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,12,Vega,396,-0.0052277848883148,-1.320147699069394e-05,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,13,Vikna,583,0.0809105947353018,0.0001387831813641,0.404949293290163
thr_tarsus,4,Gjerøy,1,1014,14,Lauvøya,688,0.021582318914065,3.13696495843968e-05,0.404949293290163
thr_tarsus,4,Gjerøy,2,2014,0,Nesøy,117,-0.0365593570285044,-0.0003124731369957,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,1,Myken,92,0.0016162026907742,1.7567420551893477e-05,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,2,Træna,286,0.0163903704849046,5.730898770945664e-05,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,3,Selvær,194,-0.0753869042694865,-0.0003885922900488,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,5,Hestmannøy,1063,0.3156434599417355,0.0002969364627862,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,6,Indre Kvarøy,348,0.1740630842284811,0.0005001812765186,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,7,Onøy og Lurøy,257,0.1050632927568112,0.0004088065866023,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,8,Lovund,152,0.0320726545082326,0.0002110043059752,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,9,Sleneset,163,-0.0334993725451937,-0.0002055176229766,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,10,Aldra,173,0.0467583065716454,0.0002702792287378,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,11,Leka,583,-0.0842407426338155,-0.0001444952703839,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,12,Vega,396,-0.1140926986471903,-0.0002881128753716,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,13,Vikna,583,0.0638799556216809,0.0001095711074128,0.325644837339736
thr_tarsus,4,Gjerøy,2,2014,14,Lauvøya,688,-0.0860634143403391,-0.0001250921720063,0.325644837339736
thr_tarsus,4,Gjerøy,3,3014,0,Nesøy,117,-0.0060319006173283,-5.155470613101112e-05,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,1,Myken,92,-0.0197823536472158,-0.0002150255831219,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,2,Træna,286,0.0112150049731224,3.921330410182657e-05,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,3,Selvær,194,0.0337213013207988,0.0001738211408288,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,5,Hestmannøy,1063,0.1445502764339658,0.0001359833268428,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,6,Indre Kvarøy,348,-0.0086366801333091,-2.4818046360083624e-05,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,7,Onøy og Lurøy,257,0.1153148063392755,0.0004486957445107,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,8,Lovund,152,-0.0279029206942584,-0.0001835718466727,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,9,Sleneset,163,0.0036208602550689,2.2213866595514724e-05,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,10,Aldra,173,-0.0198883147636822,-0.0001149613570155,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,11,Leka,583,-0.1041642406613421,-0.000178669366486,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,12,Vega,396,0.0234868314508175,5.931018043135733e-05,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,13,Vikna,583,-0.1471296402391163,-0.0002523664498098,-0.0303720678647519
thr_tarsus,4,Gjerøy,3,3014,14,Lauvøya,688,-0.0287450978815486,-4.178066552550668e-05,-0.0303720678647519
thr_tarsus,4,Gjerøy,4,4014,0,Nesøy,117,-0.0168919908082833,-0.0001443759898143,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,1,Myken,92,0.0179858668536575,0.0001954985527571,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,2,Træna,286,0.0646584972278581,0.0002260786616358,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,3,Selvær,194,0.0427574733912412,0.0002203993473775,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,5,Hestmannøy,1063,-0.0907680181951074,-8.538854016472944e-05,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,6,Indre Kvarøy,348,-0.0128816876917966,-3.7016343941944254e-05,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,7,Onøy og Lurøy,257,0.1400963659156385,0.0005451220463643,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,8,Lovund,152,0.0512303697346978,0.0003370419061493,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,9,Sleneset,163,0.0469302670559014,0.0002879157488092,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,10,Aldra,173,0.0808570773479958,0.0004673819499884,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,11,Leka,583,0.0042928567380663,7.363390631331561e-06,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,12,Vega,396,0.0955961983498814,0.0002414045412875,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,13,Vikna,583,0.0224596493104948,3.852426982932213e-05,0.393494461734137
thr_tarsus,4,Gjerøy,4,4014,14,Lauvøya,688,-0.0528284634961089,-7.678555740713503e-05,0.393494461734137
thr_tarsus,4,Gjerøy,5,5014,0,Nesøy,117,0.0983934885200311,0.0008409699873506,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,1,Myken,92,0.0256558778508216,0.0002788682375089,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,2,Træna,286,-0.0140754296938132,-4.921478913920699e-05,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,3,Selvær,194,-0.0001554734341822,-8.014094545474227e-07,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,5,Hestmannøy,1063,-0.0961402576962312,-9.044238729654864e-05,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,6,Indre Kvarøy,348,-0.0170427269915723,-4.897335342405834e-05,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,7,Onøy og Lurøy,257,0.0745151886305967,0.0002899423682124,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,8,Lovund,152,0.1077709589641522,0.0007090194668694,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,9,Sleneset,163,-0.0603010180794116,-0.0003699448961927,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,10,Aldra,173,-0.0276361201538359,-0.0001597463592707,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,11,Leka,583,0.1094069089643109,0.0001876619364739,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,12,Vega,396,-0.0095430953164603,-2.409872554661692e-05,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,13,Vikna,583,0.0292339683470788,5.014402803958628e-05,0.2778870547645033
thr_tarsus,4,Gjerøy,5,5014,14,Lauvøya,688,0.0578047848530187,8.401858263520161e-05,0.2778870547645033
thr_tarsus,4,Gjerøy,6,6014,0,Nesøy,117,0.0439441616059268,0.0003755911248369,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,1,Myken,92,-0.1038939366589968,-0.0011292819202064,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,2,Træna,286,0.0069142052765243,2.417554292491014e-05,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,3,Selvær,194,-0.0904318926625592,-0.0004661437766111,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,5,Hestmannøy,1063,0.1891663440160268,0.0001779551684064,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,6,Indre Kvarøy,348,0.0826747569817091,0.000237571140752,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,7,Onøy og Lurøy,257,0.1627235517890712,0.0006331655711637,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,8,Lovund,152,-0.0558971997739893,-0.0003677447353551,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,9,Sleneset,163,-0.0087908578591594,-5.393164330772639e-05,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,10,Aldra,173,-0.0387825612842211,-0.000224176654822,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,11,Leka,583,-0.04988345954766,-8.556339545053173e-05,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,12,Vega,396,-0.0440602001395113,-0.0001112631316654,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,13,Vikna,583,-0.0453675733303404,-7.781744996627857e-05,0.0196561004107324
thr_tarsus,4,Gjerøy,6,6014,14,Lauvøya,688,-0.0286592380020882,-4.1655869189081685e-05,0.0196561004107324
thr_tarsus,4,Gjerøy,7,7014,0,Nesøy,117,0.1199952816925503,0.0010256006982269,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,1,Myken,92,-0.1268147343956525,-0.0013784210260397,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,2,Træna,286,-0.0415019014369905,-0.0001451115434859,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,3,Selvær,194,-0.0562968704623056,-0.0002901900539294,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,5,Hestmannøy,1063,-0.0604244761347358,-5.684334537604496e-05,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,6,Indre Kvarøy,348,0.1819383493691188,0.0005228113487618,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,7,Onøy og Lurøy,257,0.0115059597643993,4.477027145680662e-05,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,8,Lovund,152,0.0176865485864358,0.0001163588722791,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,9,Sleneset,163,0.0252391622493205,0.0001548414861921,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,10,Aldra,173,0.0202776611892558,0.0001172119143887,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,11,Leka,583,0.0462391449102105,7.931242694718782e-05,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,12,Vega,396,-0.0476311431205334,-0.0001202806644457,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,13,Vikna,583,0.1305329196801604,0.000223898661544,0.1780120997045683
thr_tarsus,4,Gjerøy,7,7014,14,Lauvøya,688,-0.0427338021866651,-6.211308457364113e-05,0.1780120997045683
thr_tarsus,4,Gjerøy,8,8014,0,Nesøy,117,-0.0125263991779673,-0.0001070632408373,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,1,Myken,92,0.0062938163203345,6.841104696015761e-05,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,2,Træna,286,0.067104327361685,0.0002346305152506,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,3,Selvær,194,-0.0402477973067871,-0.0002074628727153,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,5,Hestmannøy,1063,0.0612389432400111,5.760954208843941e-05,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,6,Indre Kvarøy,348,0.0113937114012544,3.27405500036046e-05,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,7,Onøy og Lurøy,257,0.0254678685199346,9.909676466900624e-05,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,8,Lovund,152,0.0606727100295568,0.0003991625659839,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,9,Sleneset,163,-0.0381984639532048,-0.0002343464046208,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,10,Aldra,173,-0.0298660334985362,-0.0001726360317834,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,11,Leka,583,-0.0339088392851579,-5.816267458860703e-05,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,12,Vega,396,-0.0936274195970938,-0.0002364328777704,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,13,Vikna,583,-0.0478626602447935,-8.209718738386535e-05,-0.0711262105019258
thr_tarsus,4,Gjerøy,8,8014,14,Lauvøya,688,-0.0070599743111616,-1.0261590568548836e-05,-0.0711262105019258
thr_tarsus,4,Gjerøy,9,9014,0,Nesøy,117,-0.0257032031825823,-0.000219685497287,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,1,Myken,92,0.0203760968853225,0.0002214793139708,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,2,Træna,286,0.024178321568814,8.453958590494405e-05,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,3,Selvær,194,-0.0156297140852696,-8.056553652200824e-05,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,5,Hestmannøy,1063,0.1425127959169236,0.0001340666001099,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,6,Indre Kvarøy,348,-0.0086586055880686,-2.488105054042701e-05,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,7,Onøy og Lurøy,257,0.0731903753165733,0.0002847874525936,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,8,Lovund,152,0.0173393551535579,0.0001140747049576,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,9,Sleneset,163,0.0766709542233242,0.0004703739522903,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,10,Aldra,173,-0.0664725189407265,-0.0003842342135302,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,11,Leka,583,0.0541460589536654,9.287488671297668e-05,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,12,Vega,396,0.042032226533708,0.0001061419861962,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,13,Vikna,583,0.0125574515844241,2.153936806933808e-05,0.2582044768058176
thr_tarsus,4,Gjerøy,9,9014,14,Lauvøya,688,-0.0883351175338489,-0.0001283940661829,0.2582044768058176
thr_tarsus,5,Hestmannøy,0,14,0,Nesøy,117,-0.068585972708433,-0.0005862048949438,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,1,Myken,92,0.0026471336247596,2.8773191573473912e-05,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,2,Træna,286,0.0250308843994654,8.75205748233056e-05,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,3,Selvær,194,7.927491941817549e-05,4.086336052483273e-07,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,4,Gjerøy,555,0.1913461704899698,0.0003447678747567,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,6,Indre Kvarøy,348,0.0543241046598107,0.0001561037490224,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,7,Onøy og Lurøy,257,0.1265281906872612,0.0004923275902228,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,8,Lovund,152,0.0053649962075554,3.529602768128553e-05,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,9,Sleneset,163,-0.0191249784031541,-0.0001173311558475,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,10,Aldra,173,-0.0159922209606306,-9.244058358746012e-05,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,11,Leka,583,0.0061436999698674,1.0538078850544424e-05,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,12,Vega,396,0.1058412143011553,0.0002672757936897,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,13,Vikna,583,0.0461673170276985,7.91892230320729e-05,0.3993263801839701
thr_tarsus,5,Hestmannøy,0,14,14,Lauvøya,688,-0.0604434340307739,-8.78538285331016e-05,0.3993263801839701
thr_tarsus,5,Hestmannøy,1,1014,0,Nesøy,117,-0.044377283921525,-0.0003792930249702,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,1,Myken,92,0.0907659472257863,0.0009865863828889,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,2,Træna,286,0.1421424435235899,0.0004970015507817,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,3,Selvær,194,-0.0634542569410069,-0.0003270837986649,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,4,Gjerøy,555,0.0763569842610543,0.0001375801518217,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,6,Indre Kvarøy,348,-0.127913307071615,-0.0003675669743437,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,7,Onøy og Lurøy,257,0.0283368459543704,0.0001102601009897,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,8,Lovund,152,0.0452431962655748,0.0002976526070103,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,9,Sleneset,163,-0.1096126235469475,-0.0006724700831101,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,10,Aldra,173,-0.0624190601002622,-0.0003608038156084,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,11,Leka,583,-0.0620004687237132,-0.0001063472876907,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,12,Vega,396,0.0159790669606572,4.035117919357879e-05,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,13,Vikna,583,0.122909821915041,0.0002108230221527,0.002791650386698
thr_tarsus,5,Hestmannøy,1,1014,14,Lauvøya,688,-0.0491656554143061,-7.14617084510263e-05,0.002791650386698
thr_tarsus,5,Hestmannøy,2,2014,0,Nesøy,117,0.0517384243757018,0.0004422087553478,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,1,Myken,92,0.0154181020971374,0.0001675880662732,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,2,Træna,286,-0.0327822051955873,-0.0001146230950894,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,3,Selvær,194,0.0147192828358515,7.587259193737887e-05,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,4,Gjerøy,555,0.0432039954404289,7.784503682960162e-05,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,6,Indre Kvarøy,348,-0.1046257189018607,-0.000300648617534,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,7,Onøy og Lurøy,257,0.086771168052741,0.0003376310040962,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,8,Lovund,152,0.013709649227457,9.019506070695396e-05,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,9,Sleneset,163,0.041752284526522,0.0002561489848252,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,10,Aldra,173,0.0471696224871072,0.0002726567773821,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,11,Leka,583,0.067490259951836,0.0001157637391969,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,12,Vega,396,-0.0602782361539632,-0.0001522177680655,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,13,Vikna,583,-0.0254600623833108,-4.367077595765145e-05,0.1250861305837073
thr_tarsus,5,Hestmannøy,2,2014,14,Lauvøya,688,-0.0337404357763537,-4.904133107028154e-05,0.1250861305837073
thr_tarsus,5,Hestmannøy,3,3014,0,Nesøy,117,0.029499541156345,0.0002521328303961,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,1,Myken,92,0.0923709322456956,0.0010040318722358,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,2,Træna,286,0.0184742913748106,6.459542438744965e-05,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,3,Selvær,194,0.0272758498921939,0.0001405971643927,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,4,Gjerøy,555,0.0404642054852465,7.29084783517955e-05,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,6,Indre Kvarøy,348,-0.0294137628189895,-8.452230695111925e-05,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,7,Onøy og Lurøy,257,-0.0513051238801493,-0.0001996308322184,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,8,Lovund,152,0.0780961946096466,0.0005137907540108,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,9,Sleneset,163,0.0009993155764542,6.13077040769448e-06,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,10,Aldra,173,0.048339740519894,0.0002794204654329,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,11,Leka,583,-0.0353622416586469,-6.065564606972023e-05,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,12,Vega,396,0.1051518605237495,0.0002655350013225,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,13,Vikna,583,-0.0350473651881081,-6.011554920773259e-05,0.3452407235343795
thr_tarsus,5,Hestmannøy,3,3014,14,Lauvøya,688,0.0556972856962371,8.09553571166237e-05,0.3452407235343795
thr_tarsus,5,Hestmannøy,4,4014,0,Nesøy,117,0.0282047140424027,0.0002410659319863,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,1,Myken,92,0.0271019752761602,0.0002945866877843,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,2,Træna,286,0.1130655145871591,0.0003953339670879,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,3,Selvær,194,0.0732499195977173,0.0003775769051428,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,4,Gjerøy,555,0.3026392671391803,0.0005452959768273,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,6,Indre Kvarøy,348,0.0492346899941872,0.0001414789942361,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,7,Onøy og Lurøy,257,0.0705043484284886,0.000274335986103,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,8,Lovund,152,0.0753761109676064,0.0004958954668921,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,9,Sleneset,163,0.0578860556318228,0.0003551291756553,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,10,Aldra,173,0.0497244824577632,0.0002874247540911,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,11,Leka,583,0.0522025770346936,8.954129851576948e-05,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,12,Vega,396,-0.039311243277949,-9.927081635845707e-05,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,13,Vikna,583,-0.0330008148961484,-5.660517134845352e-05,0.751807243287858
thr_tarsus,5,Hestmannøy,4,4014,14,Lauvøya,688,-0.0750703536952262,-0.0001091138861849,0.751807243287858
thr_tarsus,5,Hestmannøy,5,5014,0,Nesøy,117,-0.050396480429323,-0.0004307391489685,0.3578374584631352
thr_tarsus,5,Hestmannøy,5,5014,1,Myken,92,-0.0435571801168918,-0.0004734476099662,0.3578374584631352
thr_tarsus,5,Hestmannøy,5,5014,2,Træna,286,0.0630289309447775,0.0002203808774292,0.3578374584631352
thr_tarsus,5,Hestmannøy,5,5014,3,Selvær,194,0.0474170504887375,0.0002444177860244,0.3578374584631352
thr_tarsus,5,Hestmannøy,5,5014,4,Gjerøy,555,0.573081879753438,0.0010325799635197,0.3578374584631352
thr_tarsus,5,Hestmannøy,5,5014,6,Indre Kvarøy,348,0.0688333277521828,0.0001977969188281,0.3578374584631352
thr_tarsus,5,Hestmannøy,5,5014,7,Onøy og Lurøy,257,-0.0485089036835609,-0.0001887505979905,0.3578374584631352
thr_tarsus,5,Hestmannøy,5,5014,8,Lovund,152,-0.0674760895245046,-0.0004439216416085,0.3578374584631352
thr_tarsus,5,Hestmannøy,5,5014,9,Sleneset,163,-0.1567023471099636,-0.0009613640926991,0.3578374584631352
