trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
body_mass,pevmean_ga_pc_ridge,10,Aldra,3,675535670,1000,1000,2500,2500,89093.2,0.20162109051095684,1008.91943359375,0.03269103200000245,173
body_mass,pevmean_ga_pc_ridge,10,Aldra,4,318666808,1000,1000,2500,2500,89093.2,0.1753030626600915,1007.0917358398438,0.049788473999797134,173
body_mass,pevmean_ga_pc_ridge,11,Leka,0,707858893,1000,1000,2500,2500,89093.2,0.1791712821906363,959.6934204101562,0.050512801000877516,583
body_mass,pevmean_ga_pc_ridge,11,Leka,1,1546471740,1000,1000,2500,2500,89093.2,0.18161101887895803,960.5304565429688,0.04967723799927626,583
body_mass,pevmean_ga_pc_ridge,11,Leka,2,1116023779,1000,1000,2500,2500,89093.2,0.19932469824471147,959.1014404296875,0.04965325399825815,583
body_mass,pevmean_ga_pc_ridge,11,Leka,3,120389708,1000,1000,2500,2500,89093.2,0.15638518371166962,960.145263671875,0.0496417799986375,583
body_mass,pevmean_ga_pc_ridge,11,Leka,4,1716943757,1000,1000,2500,2500,89093.2,0.1726055003284096,958.0293579101562,0.04970545199830667,583
body_mass,pevmean_ga_pc_ridge,12,Vega,0,1717623462,1000,1000,2500,2500,89093.2,0.16997850114307653,960.6806030273438,0.0492237029975513,397
body_mass,pevmean_ga_pc_ridge,12,Vega,1,1484484775,1000,1000,2500,2500,89093.2,0.0860394151907067,959.642578125,0.15190907099895412,397
body_mass,pevmean_ga_pc_ridge,12,Vega,2,1841682891,1000,1000,2500,2500,89093.2,0.1518579452984149,961.6165161132812,0.05188742400059709,397
body_mass,pevmean_ga_pc_ridge,12,Vega,3,534724965,1000,1000,2500,2500,89093.2,0.1619107674696081,961.1680297851562,0.05145732299934025,397
body_mass,pevmean_ga_pc_ridge,12,Vega,4,1509915007,1000,1000,2500,2500,89093.2,0.19892141111700698,958.1859130859375,0.07101870399856125,397
body_mass,pevmean_ga_pc_ridge,13,Vikna,0,343987298,1000,1000,2500,2500,89093.2,0.13073973337423916,932.08935546875,0.08518749100039713,584
body_mass,pevmean_ga_pc_ridge,13,Vikna,1,881208126,1000,1000,2500,2500,89093.2,0.1480468033065949,930.5460205078125,0.0477835249985219,584
body_mass,pevmean_ga_pc_ridge,13,Vikna,2,1075204606,1000,1000,2500,2500,89093.2,0.05520429016448269,929.892333984375,0.1035259540003608,584
body_mass,pevmean_ga_pc_ridge,13,Vikna,3,378460770,1000,1000,2500,2500,89093.2,0.07408187225925064,928.267333984375,0.05102586099746986,584
body_mass,pevmean_ga_pc_ridge,13,Vikna,4,1932616507,1000,1000,2500,2500,89093.2,0.02408653758740104,932.0140991210938,0.06055842800196842,584
body_mass,pevmean_ga_pc_ridge,14,Lauvøya,0,1319110456,1000,1000,2500,2500,89093.2,0.0673273054628691,948.0136108398438,0.08264916500047548,688
body_mass,pevmean_ga_pc_ridge,14,Lauvøya,1,1995458380,1000,1000,2500,2500,89093.2,0.09100198172534936,949.109375,0.06445690499822376,688
body_mass,pevmean_ga_pc_ridge,14,Lauvøya,2,875031619,1000,1000,2500,2500,89093.2,0.1305086350615581,944.9425659179688,0.048123507000127574,688
body_mass,pevmean_ga_pc_ridge,14,Lauvøya,3,1340497558,1000,1000,2500,2500,89093.2,0.08212265979315894,944.0975952148438,0.04929018600159907,688
body_mass,pevmean_ga_pc_ridge,14,Lauvøya,4,130234660,1000,1000,2500,2500,89093.2,0.12256149191620473,947.1305541992188,0.06544237200068892,688
body_mass,pevmean_ga_pc_ridge,0,Nesøy,0,744452614,1500,1500,2500,2500,89093.2,0.1588067658514827,1064.4407958984375,0.14465040399954887,119
body_mass,pevmean_ga_pc_ridge,0,Nesøy,1,154263954,1500,1500,2500,2500,89093.2,0.21790742441406322,1074.5025634765625,0.09951368699694285,119
body_mass,pevmean_ga_pc_ridge,0,Nesøy,2,1378078444,1500,1500,2500,2500,89093.2,0.23823672739164944,1072.7021484375,0.13399481699889293,119
body_mass,pevmean_ga_pc_ridge,0,Nesøy,3,1181729346,1500,1500,2500,2500,89093.2,0.24611181544844798,1068.77685546875,0.13687972399930004,119
body_mass,pevmean_ga_pc_ridge,0,Nesøy,4,555131593,1500,1500,2500,2500,89093.2,0.2960807694655431,1070.2523193359375,0.08315640300133964,119
body_mass,pevmean_ga_pc_ridge,1,Myken,0,1714262082,1500,1500,2500,2500,89093.2,0.3921132285567909,1030.9415283203125,0.0834709440023289,92
body_mass,pevmean_ga_pc_ridge,1,Myken,1,2085454949,1500,1500,2500,2500,89093.2,0.3131521628423157,1031.10009765625,0.08364990499831038,92
body_mass,pevmean_ga_pc_ridge,1,Myken,2,2060266791,1500,1500,2500,2500,89093.2,0.246484631204524,1032.7362060546875,0.08351939100248273,92
body_mass,pevmean_ga_pc_ridge,1,Myken,3,464011987,1500,1500,2500,2500,89093.2,0.15598828689000002,1035.5386962890625,0.08356852599899867,92
body_mass,pevmean_ga_pc_ridge,1,Myken,4,131593733,1500,1500,2500,2500,89093.2,0.4025769106992388,1031.5155029296875,0.1827136319989222,92
body_mass,pevmean_ga_pc_ridge,2,Træna,0,405385771,1500,1500,2500,2500,89093.2,0.21736035608107387,979.2286987304688,0.2258586509997258,292
body_mass,pevmean_ga_pc_ridge,2,Træna,1,1256116569,1500,1500,2500,2500,89093.2,0.18552266270171108,978.6393432617188,0.11121382900091703,292
