trait,fold,method,selection_method,lambda_label,lambda_div,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_fit,alpha,pearson_r,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,selection_time_seconds,fit_time_seconds
thr_wing,1,random_pc_ridge,random,,,3,100017,2000,5069,564,4500,4500,40673.818606964225,0.2468824289755126,0.9536585211753845,-0.00017813261849744869,,,0.0,0.13670287793502212
thr_wing,1,random_pc_ridge,random,,,3,100017,2500,5069,564,4500,4500,40673.818606964225,0.26001512519701103,0.9395933747291565,-0.00018130411708059977,,,0.0,0.1975353800226003
thr_wing,1,random_pc_ridge,random,,,3,100017,3000,5069,564,4500,4500,40673.818606964225,0.27995358568748835,0.9176298379898071,-0.00018488448400243854,,,0.0,0.2515345469582826
thr_wing,1,random_pc_ridge,random,,,3,100017,3500,5069,564,4500,4500,40673.818606964225,0.28353170308169284,0.9129976034164429,-0.00019123946439282444,,,0.0,0.314009846188128
thr_wing,1,random_pc_ridge,random,,,3,100017,4000,5069,564,4500,4500,40673.818606964225,0.2841813790353883,0.9013280868530273,-0.0001909884039476971,,,0.0,0.39295768504962325
thr_wing,1,random_pc_ridge,random,,,3,100017,4500,5069,564,4500,4500,40673.818606964225,0.2914539024924542,0.8926469087600708,-0.00018768379254387963,,,0.0,0.4964611928444356
thr_wing,1,random_pc_ridge,random,,,4,100018,500,5069,564,4500,4500,40673.818606964225,0.23740902804116562,0.9984797239303589,-0.0001467689939861177,,,0.0,0.03659454802982509
thr_wing,1,random_pc_ridge,random,,,4,100018,1000,5069,564,4500,4500,40673.818606964225,0.24469293439529077,0.9829755425453186,-0.00016937395901374204,,,0.0,0.06543100206181407
thr_wing,1,random_pc_ridge,random,,,4,100018,1500,5069,564,4500,4500,40673.818606964225,0.24348165937581903,0.9684352874755859,-0.00017639371025894167,,,0.0,0.10183914098888636
thr_wing,1,random_pc_ridge,random,,,4,100018,2000,5069,564,4500,4500,40673.818606964225,0.25518584485359336,0.962577223777771,-0.00017985794662538911,,,0.0,0.14017739612609148
thr_wing,1,random_pc_ridge,random,,,4,100018,2500,5069,564,4500,4500,40673.818606964225,0.25332382755847793,0.9528650641441345,-0.00019025239878731875,,,0.0,0.19753945199772716
thr_wing,1,random_pc_ridge,random,,,4,100018,3000,5069,564,4500,4500,40673.818606964225,0.262927830883302,0.9462389349937439,-0.00018035973638902043,,,0.0,0.25060192309319973
thr_wing,1,random_pc_ridge,random,,,4,100018,3500,5069,564,4500,4500,40673.818606964225,0.2648803866522415,0.9212731122970581,-0.00017112122631872566,,,0.0,0.3166471468284726
thr_wing,1,random_pc_ridge,random,,,4,100018,4000,5069,564,4500,4500,40673.818606964225,0.2556310614082346,0.9293972849845886,-0.00017511882773045063,,,0.0,0.39567201188765466
thr_wing,1,random_pc_ridge,random,,,4,100018,4500,5069,564,4500,4500,40673.818606964225,0.2759396512689034,0.9035570025444031,-0.00017748960647634318,,,0.0,0.5017406910192221
thr_wing,1,random_pc_ridge,random,,,5,100019,500,5069,564,4500,4500,40673.818606964225,0.1894826635179775,1.0050978660583496,-0.00020595832868993983,,,0.0,0.03596679912880063
thr_wing,1,random_pc_ridge,random,,,5,100019,1000,5069,564,4500,4500,40673.818606964225,0.22652036274449178,0.97386234998703,-0.00020271144552713464,,,0.0,0.063354407902807
thr_wing,1,random_pc_ridge,random,,,5,100019,1500,5069,564,4500,4500,40673.818606964225,0.2628008214972852,0.9384908676147461,-0.00017587027578145942,,,0.0,0.10932608298026025
thr_wing,1,random_pc_ridge,random,,,5,100019,2000,5069,564,4500,4500,40673.818606964225,0.26997471752938995,0.9350447654724121,-0.00018374307507705768,,,0.0,0.13269609306007624
thr_wing,1,random_pc_ridge,random,,,5,100019,2500,5069,564,4500,4500,40673.818606964225,0.27734978056708115,0.923515796661377,-0.00016737726283981328,,,0.0,0.19551532715559006
thr_wing,1,random_pc_ridge,random,,,5,100019,3000,5069,564,4500,4500,40673.818606964225,0.2753806081024987,0.9234316349029541,-0.00017635859862462203,,,0.0,0.25885242386721075
thr_wing,1,random_pc_ridge,random,,,5,100019,3500,5069,564,4500,4500,40673.818606964225,0.2768342645161448,0.9073754549026489,-0.00018091461246743352,,,0.0,0.3139563128352165
thr_wing,1,random_pc_ridge,random,,,5,100019,4000,5069,564,4500,4500,40673.818606964225,0.2865340340821144,0.9032835960388184,-0.00018248232403775562,,,0.0,0.3991675479337573
thr_wing,1,random_pc_ridge,random,,,5,100019,4500,5069,564,4500,4500,40673.818606964225,0.2887311876756727,0.8960638642311096,-0.00017879113213673694,,,0.0,0.49818361015059054
thr_wing,1,random_pc_ridge,random,,,6,100020,500,5069,564,4500,4500,40673.818606964225,0.16255983905389995,1.0176737308502197,-0.00011190323819076411,,,0.0,0.03632830921560526
thr_wing,1,random_pc_ridge,random,,,6,100020,1000,5069,564,4500,4500,40673.818606964225,0.18766872162927836,0.986282229423523,-0.00014442726177577592,,,0.0,0.06341726193204522
thr_wing,1,random_pc_ridge,random,,,6,100020,1500,5069,564,4500,4500,40673.818606964225,0.19976956559560957,0.9847231507301331,-0.00015730937486598402,,,0.0,0.11041080998256803
thr_wing,1,random_pc_ridge,random,,,6,100020,2000,5069,564,4500,4500,40673.818606964225,0.23667173245596432,0.963487982749939,-0.00016074732589410867,,,0.0,0.14064698689617217
thr_wing,1,random_pc_ridge,random,,,6,100020,2500,5069,564,4500,4500,40673.818606964225,0.2463143034216201,0.9464321136474609,-0.00017062648175755478,,,0.0,0.19556911499239504
thr_wing,1,random_pc_ridge,random,,,6,100020,3000,5069,564,4500,4500,40673.818606964225,0.24548095558802918,0.9476463198661804,-0.0001787846884003837,,,0.0,0.25160159007646143
thr_wing,1,random_pc_ridge,random,,,6,100020,3500,5069,564,4500,4500,40673.818606964225,0.2643855623257158,0.9248048067092896,-0.0001760271113517884,,,0.0,0.3191374628804624
thr_wing,1,random_pc_ridge,random,,,6,100020,4000,5069,564,4500,4500,40673.818606964225,0.2760159835426483,0.9067341089248657,-0.00017643871469017467,,,0.0,0.39164809696376324
thr_wing,1,random_pc_ridge,random,,,6,100020,4500,5069,564,4500,4500,40673.818606964225,0.29619225353476925,0.8882261514663696,-0.0001812231074182794,,,0.0,0.4978888710029423
thr_wing,1,random_pc_ridge,random,,,7,100021,500,5069,564,4500,4500,40673.818606964225,0.15131054593063167,0.9929431676864624,-8.71697496123033e-05,,,0.0,0.03745306981727481
thr_wing,1,random_pc_ridge,random,,,7,100021,1000,5069,564,4500,4500,40673.818606964225,0.19781047054482373,0.982720673084259,-0.00013970427635832304,,,0.0,0.06527296896092594
thr_wing,1,random_pc_ridge,random,,,7,100021,1500,5069,564,4500,4500,40673.818606964225,0.24467468707409504,0.9555231332778931,-0.00015397245484620562,,,0.0,0.10623617796227336
thr_wing,1,random_pc_ridge,random,,,7,100021,2000,5069,564,4500,4500,40673.818606964225,0.270793626517449,0.9248096942901611,-0.00015302264285363396,,,0.0,0.14082454983144999
thr_wing,1,random_pc_ridge,random,,,7,100021,2500,5069,564,4500,4500,40673.818606964225,0.28196908226566453,0.9198538064956665,-0.00016125912285019285,,,0.0,0.19352173013612628
thr_wing,1,random_pc_ridge,random,,,7,100021,3000,5069,564,4500,4500,40673.818606964225,0.29669946234306327,0.9012391567230225,-0.00017167896865458756,,,0.0,0.24823842500336468
thr_wing,1,random_pc_ridge,random,,,7,100021,3500,5069,564,4500,4500,40673.818606964225,0.305311068900501,0.8961679935455322,-0.00017590221613173902,,,0.0,0.31549609499052167
