n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.1,shapley_mean,4,0.0911976662958905,0.038880511989499975,1.4894654035568238,0.04256662096936719,10
10,0.1,shapley_mean,5,0.0965653364893732,0.05456186665796091,1.4878608584403992,0.047431713394516434,10
10,0.1,shapley_mean,6,0.09704081337811483,0.05356049618199148,1.4877697110176087,0.04634425999942674,10
10,0.1,shapley_mean,7,0.09735744062852439,0.05209316362349719,1.4883477330207824,0.040678210026548534,10
10,0.1,shapley_mean,8,0.07864659687605653,0.05419629571381403,1.493631625175476,0.0408609674113924,10
10,0.1,shapley_mean,9,0.06968950046366228,0.05802678995671426,1.4955268383026123,0.039347214654540615,10
10,0.1,shapley_mean,10,0.06388936412160981,0.057143125408194,1.4982126832008362,0.03872143244149381,10
10,0.1,shapley_mean,11,0.04969529381798557,0.050489591115455916,1.5012963533401489,0.03803418796957351,10
10,0.1,shapley_mean,12,0.0557153919139939,0.04212235319327248,1.4997750043869018,0.03559319476802488,10
10,0.1,shapley_mean,13,0.04473262332120556,0.04362677366143696,1.505633795261383,0.039044070920690635,10
10,0.1,shapley_mean,14,0.02700372973522901,0.06612511098213106,1.5194535613059998,0.036451965708241586,10
10,0.15,random_individual,0,0.08401730713278815,0.0185117361535364,1.4895442008972168,0.052208882334522894,50
10,0.15,random_individual,1,0.08370441364105755,0.02066093554250334,1.4895851588249207,0.052796415857416894,50
10,0.15,random_individual,2,0.08215858089162328,0.025827843605635708,1.4904101753234864,0.05290672227692725,50
10,0.15,random_individual,3,0.08218056861942596,0.030528041861176712,1.4901597166061402,0.05356117091406789,50
10,0.15,random_individual,4,0.08527313079312801,0.03436219899073333,1.48913183927536,0.05306792361834591,50
10,0.15,random_individual,5,0.0806747915524944,0.035019778332933904,1.4905789947509767,0.05329836759418291,50
10,0.15,random_individual,6,0.08026968115447836,0.03292889236656683,1.490849256515503,0.05253033892294117,50
10,0.15,random_individual,7,0.08106550978906686,0.03881192887477463,1.490954396724701,0.05297658731151945,50
10,0.15,random_individual,8,0.07994294806285436,0.04168770027533762,1.491510145664215,0.05245342434671699,50
10,0.15,random_individual,9,0.0765888905250812,0.04879158439670822,1.4925647282600403,0.05349782210950548,50
10,0.15,random_individual,10,0.06393679970499119,0.05359823176554246,1.4951548266410828,0.05290398966318185,50
10,0.15,random_individual,11,0.0555787053589904,0.05782766837815838,1.4965400743484496,0.05260474975225142,50
10,0.15,random_individual,12,0.0355747069620991,0.06190357841714724,1.5006886625289917,0.05267893830215986,50
10,0.15,random_individual,13,0.02174980417952582,0.07598145447644551,1.5040388655662538,0.05273658559898209,50
10,0.15,random_individual,14,0.017774021388264276,0.07329357699693712,1.5120699763298036,0.06053676257746348,50
10,0.15,shapley_mean,0,0.08401730713278815,0.019316966863062345,1.4895442008972168,0.0544798846336645,10
10,0.15,shapley_mean,1,0.08826770100772902,0.017177733244231372,1.488081443309784,0.0534513694673207,10
10,0.15,shapley_mean,2,0.09147550537932128,0.015800039789982116,1.4870558857917786,0.05382981939738079,10
10,0.15,shapley_mean,3,0.0931084960739064,0.019488374148562766,1.4860257387161255,0.05553415074333768,10
10,0.15,shapley_mean,4,0.09940852498796061,0.021118293228412726,1.484066414833069,0.05232208024464726,10
10,0.15,shapley_mean,5,0.09421740703235235,0.020960804541372415,1.4857399582862854,0.05488395609444044,10
10,0.15,shapley_mean,6,0.10086987095860005,0.02283965204357169,1.4831608533859253,0.05463889639823873,10
10,0.15,shapley_mean,7,0.1077032218430315,0.03231650784358336,1.4810400247573852,0.05451993880440732,10
10,0.15,shapley_mean,8,0.10758193853159223,0.0237098162999073,1.48248690366745,0.05237985778608197,10
10,0.15,shapley_mean,9,0.09503070864356701,0.04083477603390701,1.4859835386276246,0.05541091422939328,10
10,0.15,shapley_mean,10,0.08107899731081394,0.039723775722664716,1.4915939688682556,0.053039127066649254,10
10,0.15,shapley_mean,11,0.06360007402855562,0.050643151165273764,1.494867706298828,0.05159290672413675,10
10,0.15,shapley_mean,12,0.044096755098244164,0.042359490239485424,1.4985439658164978,0.05080537317860082,10
10,0.15,shapley_mean,13,0.04671097617507701,0.0443970725628008,1.502220380306244,0.051257396093987204,10
10,0.15,shapley_mean,14,0.0401453507723753,0.034033296765841214,1.508544933795929,0.05317212428791265,10
10,0.2,random_individual,0,0.10254757691859648,0.023450292183670868,1.4910365104675294,0.05630742972207943,50
