analysis,method,weight_scheme,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,delta_ld_obj,target_island,target_island_name,repeat,repeat_seed,trait
ranked_subset,delta_ld_island_topk,none,-1,False,4492,-0.023445991063100875,1.3726801872253418,0.12827158245264242,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4235,0.12813801602722832,1.586694359779358,0.11276635732493151,5,Hestmannøy,0,978527714,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4686,-0.023621809564010075,1.372840166091919,0.13031983706350905,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4408,0.1386211370538153,1.5822945833206177,0.141959928729352,5,Hestmannøy,0,978527714,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4852,-0.010894132514635,1.3724822998046875,0.13148922421558645,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4527,0.13223797127231773,1.5841869115829468,0.14492291443128535,5,Hestmannøy,0,978527714,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5054,-0.004361163600249482,1.3714547157287598,0.1380886175121908,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4619,0.13817844984664615,1.5807186365127563,0.14642085859243364,5,Hestmannøy,0,978527714,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5227,0.010322645020006845,1.368704915046692,0.1594841839226975,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5319,0.014188455870058108,1.3672676086425781,0.16614285864968428,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5438,-0.0025004678287598807,1.3749111890792847,0.16699845843742983,7,Onøy og Lurøy,0,906425257,body_mass
full_baseline,full_source_unweighted,none,-2,False,5341,0.3187624679350735,1.4793716669082642,,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.28400456162573284,1.523095965385437,0.0971735969316984,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.2737490731792283,1.52342689037323,0.10292670510947359,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.3064223421251255,1.505677342414856,0.10705944857935862,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2706,0.2795239247092544,1.5019476413726807,0.1101590166935162,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3289,0.28556901961260306,1.4983946084976196,0.11184720993343038,6,Indre Kvarøy,0,1898265008,body_mass
full_baseline,full_source_unweighted,none,-2,False,5539,0.3869914695836186,0.8805242776870728,,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.1801551071547955,0.9809415936470032,0.10641790835158596,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.21193227619313063,0.9757530093193054,0.1088281907981496,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3581,0.2564917692070655,1.5088539123535156,0.11393438877191898,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.21511205201245973,0.9733335971832275,0.11007708629156213,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2440,0.2659708010647548,0.951284646987915,0.1130974332449223,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3978,0.23782019161683612,1.5125552415847778,0.11510571654936001,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3023,0.31736960295905536,0.9365409016609192,0.11508704752950147,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4136,0.2646163242160999,1.5008000135421753,0.1242113157286857,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3581,0.32381486106062346,0.9294183254241943,0.11642759958625395,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4330,0.27922674321813945,1.4962040185928345,0.12520656626006263,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3978,0.3052641074428321,0.9308797121047974,0.11791723297747339,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4589,0.27813361135017894,1.4962055683135986,0.12559967745545336,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4172,0.33498506075738554,0.9156288504600525,0.12306567653903007,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4338,0.3750543183409972,0.8969734311103821,0.1234058173612116,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4755,0.28845285871723386,1.4912327527999878,0.12666192655826058,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4694,0.3921203501093276,0.881532609462738,0.1242113157286857,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4957,0.2949768764551708,1.4890590906143188,0.13140443962445597,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4953,0.3862871987384384,0.8864728808403015,0.12827158245264242,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5130,0.30439432046822185,1.484825849533081,0.15585648100656052,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5155,0.3820347139268672,0.887994110584259,0.1359953110013577,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5222,0.3066649750757169,1.4840337038040161,0.1610551867345172,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5328,0.39264799878362633,0.8824787139892578,0.15941577226541997,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5341,0.31876248749097424,1.4793716669082642,0.16320482209151138,6,Indre Kvarøy,0,1898265008,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5420,0.38670567634880687,0.880825400352478,0.16363021180097953,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5539,0.38699146779527843,0.8805242776870728,0.16398006968146137,8,Lovund,0,997939606,body_mass
full_baseline,full_source_unweighted,none,-2,False,5438,-0.002500450225843017,1.3749111890792847,,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,-0.026491389922228513,1.352421760559082,0.10653965370262951,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,-0.018341417097395025,1.349623680114746,0.11246669343642708,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.00161505689448815,1.347435474395752,0.11375604414951822,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2706,0.020398120113633022,1.3453872203826904,0.11773542404996597,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3289,-0.017441870702369,1.3556607961654663,0.11926451661131418,7,Onøy og Lurøy,0,906425257,body_mass
full_baseline,full_source_unweighted,none,-2,False,5531,0.16170572836756725,0.968505322933197,,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.04714083441299601,1.0110673904418945,0.10868445123512827,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.08137456633665108,1.0066484212875366,0.11129907205970378,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3581,-0.04088593331633674,1.3640680313110352,0.12184686384194483,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.08033240698160485,1.0028940439224243,0.11479456231621206,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2440,0.03791477311692583,1.0058616399765015,0.11996804741886907,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3978,-0.05839214362132137,1.3715873956680298,0.12211139992994055,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3023,0.036695402037317394,1.0040984153747559,0.12032477162668304,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4334,-0.024973859248076758,1.368431568145752,0.12559967745545336,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3581,0.006579005245306035,1.0106592178344727,0.12043647530681381,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4492,-0.023445991063100875,1.3726801872253418,0.12827158245264242,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3739,0.067277897445809,0.9955517649650574,0.1234058173612116,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4136,0.06173830312698875,0.999678373336792,0.12406230928172937,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4686,-0.023621809564010075,1.372840166091919,0.13031983706350905,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4492,0.09683269739767343,0.9901370406150818,0.12666192655826058,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4852,-0.010894132514635,1.3724822998046875,0.13148922421558645,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5054,-0.004361163600249482,1.3714547157287598,0.1380886175121908,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4686,0.10117171692964735,0.9882953763008118,0.13072976306388315,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5227,0.010322645020006845,1.368704915046692,0.1594841839226975,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4945,0.11650360517348471,0.982689380645752,0.13148922421558645,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5319,0.014188455870058108,1.3672676086425781,0.16614285864968428,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5147,0.12204175431499983,0.9810310006141663,0.1389734093329032,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5320,0.1314149390237004,0.9778043627738953,0.16189521221611472,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5438,-0.0025004678287598807,1.3749111890792847,0.16699845843742983,7,Onøy og Lurøy,0,906425257,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5439,0.1499924182193717,0.9717322587966919,0.16740310277049356,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5531,0.16170574769631393,0.968505322933197,0.1686797493915961,9,Sleneset,0,1117455619,body_mass
full_baseline,full_source_unweighted,none,-2,False,5539,0.3869914695836186,0.8805242776870728,,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.1801551071547955,0.9809415936470032,0.10641790835158596,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.21193227619313063,0.9757530093193054,0.1088281907981496,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.21511205201245973,0.9733335971832275,0.11007708629156213,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2440,0.2659708010647548,0.951284646987915,0.1130974332449223,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3023,0.31736960295905536,0.9365409016609192,0.11508704752950147,8,Lovund,0,997939606,body_mass
full_baseline,full_source_unweighted,none,-2,False,5524,0.3292558321064,1.373661756515503,,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.24311168980954753,1.4135608673095703,0.141959928729352,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.20318062082573696,1.4198321104049683,0.1452545712524463,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3581,0.32381486106062346,0.9294183254241943,0.11642759958625395,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2147,0.16042140482749273,1.4319148063659668,0.14754686165400296,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2731,0.20007774972821638,1.425061821937561,0.14759571766919186,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3978,0.3052641074428321,0.9308797121047974,0.11791723297747339,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3289,0.2144384502672921,1.4216713905334473,0.15042628468842872,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4172,0.33498506075738554,0.9156288504600525,0.12306567653903007,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3686,0.18925032554701157,1.4247641563415527,0.15076195335684545,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4338,0.3750543183409972,0.8969734311103821,0.1234058173612116,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3978,0.19907395237644643,1.4254097938537598,0.1508417513490761,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4694,0.3921203501093276,0.881532609462738,0.1242113157286857,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4334,0.2229463443154821,1.41121506690979,0.15585648100656052,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4953,0.3862871987384384,0.8864728808403015,0.12827158245264242,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4528,0.24174154997217903,1.4053502082824707,0.15933348549494872,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5155,0.3820347139268672,0.887994110584259,0.1359953110013577,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4686,0.26132727640029246,1.3993417024612427,0.15941577226541997,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4945,0.2934418096806583,1.3852297067642212,0.1594841839226975,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5328,0.39264799878362633,0.8824787139892578,0.15941577226541997,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5420,0.38670567634880687,0.880825400352478,0.16363021180097953,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5111,0.30756303669333085,1.3818793296813965,0.16189521221611472,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5313,0.3110275754782789,1.3797619342803955,0.1635733082606916,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5539,0.38699146779527843,0.8805242776870728,0.16398006968146137,8,Lovund,0,997939606,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5405,0.3255655450548079,1.374443531036377,0.19003665635517508,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5524,0.32925576252298183,1.3736618757247925,0.19050415602676476,10,Aldra,0,2025361702,body_mass
full_baseline,full_source_unweighted,none,-2,False,5531,0.16170572836756725,0.968505322933197,,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.04714083441299601,1.0110673904418945,0.10868445123512827,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.08137456633665108,1.0066484212875366,0.11129907205970378,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.08033240698160485,1.0028940439224243,0.11479456231621206,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2440,0.03791477311692583,1.0058616399765015,0.11996804741886907,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3023,0.036695402037317394,1.0040984153747559,0.12032477162668304,9,Sleneset,0,1117455619,body_mass
full_baseline,full_source_unweighted,none,-2,False,5114,0.1220305102704239,0.9634971022605896,,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.03933211746833831,0.9705454707145691,0.08990609399604467,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3581,0.006579005245306035,1.0106592178344727,0.12043647530681381,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.08961067964889359,0.9665896892547607,0.09103531412055862,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.13186137392800024,0.9587017297744751,0.09449287974339068,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3739,0.067277897445809,0.9955517649650574,0.1234058173612116,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2545,0.11059531249822815,0.9633489847183228,0.10287784968130234,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4136,0.06173830312698875,0.999678373336792,0.12406230928172937,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3103,0.1336923304498852,0.9584460258483887,0.10311098093497548,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3395,0.14121379812312662,0.9569682478904724,0.10394221431428366,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4492,0.09683269739767343,0.9901370406150818,0.12666192655826058,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3751,0.14264831654653115,0.9571484923362732,0.11184720993343038,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4686,0.10117171692964735,0.9882953763008118,0.13072976306388315,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3945,0.14081736116334787,0.9578714966773987,0.11503426514437125,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4945,0.11650360517348471,0.982689380645752,0.13148922421558645,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4103,0.15764269932773758,0.9536170363426208,0.11508704752950147,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5147,0.12204175431499983,0.9810310006141663,0.1389734093329032,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4362,0.13468558963481725,0.9602043628692627,0.11926451661131418,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5320,0.1314149390237004,0.9778043627738953,0.16189521221611472,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4528,0.13446910344892388,0.9600475430488586,0.12032477162668304,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4730,0.1253559773294144,0.9630858898162842,0.12363387701568723,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5439,0.1499924182193717,0.9717322587966919,0.16740310277049356,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4903,0.1115373055072525,0.966340184211731,0.14754686165400296,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5531,0.16170574769631393,0.968505322933197,0.1686797493915961,9,Sleneset,0,1117455619,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5022,0.1167719025815525,0.9649756550788879,0.1535674803306121,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5114,0.12203052406270014,0.9634971022605896,0.15724249393521839,11,Southern 1,0,1163097081,body_mass
full_baseline,full_source_unweighted,none,-2,False,5524,0.3292558321064,1.373661756515503,,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.24311168980954753,1.4135608673095703,0.141959928729352,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.20318062082573696,1.4198321104049683,0.1452545712524463,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2147,0.16042140482749273,1.4319148063659668,0.14754686165400296,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2731,0.20007774972821638,1.425061821937561,0.14759571766919186,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3289,0.2144384502672921,1.4216713905334473,0.15042628468842872,10,Aldra,0,2025361702,body_mass
full_baseline,full_source_unweighted,none,-2,False,5300,0.0031270199705079713,1.2505651712417603,,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,-0.009317448055247068,1.2305582761764526,0.09321954955509265,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.08706354160056744,1.2195085287094116,0.09366126518343411,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3686,0.18925032554701157,1.4247641563415527,0.15076195335684545,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.08213408689116278,1.2213690280914307,0.09844986915123634,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2731,0.06233236580257257,1.2262349128723145,0.10287784968130234,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3978,0.19907395237644643,1.4254097938537598,0.1508417513490761,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3289,0.06389056911558039,1.2274677753448486,0.10700305211460479,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4334,0.2229463443154821,1.41121506690979,0.15585648100656052,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3581,0.07539801757827212,1.2246965169906616,0.1073354244111833,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4528,0.24174154997217903,1.4053502082824707,0.15933348549494872,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3937,0.05675540359339763,1.2302610874176025,0.11510571654936001,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4686,0.26132727640029246,1.3993417024612427,0.15941577226541997,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4131,0.04383611255146595,1.2344270944595337,0.11683987022248847,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4289,0.04781160856734199,1.2356514930725098,0.11791723297747339,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4945,0.2934418096806583,1.3852297067642212,0.1594841839226975,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5111,0.30756303669333085,1.3818793296813965,0.16189521221611472,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4548,0.03497382157090523,1.24100661277771,0.12211139992994055,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5313,0.3110275754782789,1.3797619342803955,0.1635733082606916,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4714,0.024366660067269102,1.2425106763839722,0.12406230928172937,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4916,0.011722636909701252,1.2457997798919678,0.12514517332225955,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5405,0.3255655450548079,1.374443531036377,0.19003665635517508,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5089,0.008049192369196823,1.2462425231933594,0.15076195335684545,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5524,0.32925576252298183,1.3736618757247925,0.19050415602676476,10,Aldra,0,2025361702,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5181,-0.0014701662006040386,1.2502225637435913,0.15490263814075628,12,Southern 2,0,1447847374,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5300,0.003127060729852329,1.2505650520324707,0.15603716068273527,12,Southern 2,0,1447847374,body_mass
full_baseline,full_source_unweighted,none,-2,False,5114,0.1220305102704239,0.9634971022605896,,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.03933211746833831,0.9705454707145691,0.08990609399604467,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.08961067964889359,0.9665896892547607,0.09103531412055862,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.13186137392800024,0.9587017297744751,0.09449287974339068,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2545,0.11059531249822815,0.9633489847183228,0.10287784968130234,11,Southern 1,0,1163097081,body_mass
full_baseline,full_source_unweighted,none,-2,False,5113,0.10465004378109882,1.015429973602295,,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3103,0.1336923304498852,0.9584460258483887,0.10311098093497548,11,Southern 1,0,1163097081,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,-0.07737633117994087,1.0391141176223755,0.08265828541912135,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,-0.0006625407118482609,1.0290782451629639,0.08689692590016455,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2147,0.07650578551253547,1.0185647010803223,0.09449287974339068,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2705,0.004106717513359555,1.0321471691131592,0.09674972070819786,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3102,0.006369770177011981,1.033117651939392,0.09844986915123634,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3394,0.019927278472012998,1.030771017074585,0.09934927196816334,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3750,0.07002094556726146,1.0209851264953613,0.10705944857935862,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3908,0.07357918724319669,1.0207481384277344,0.11007708629156213,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4102,0.08035928717489839,1.0201250314712524,0.11053507993772589,13,Southern 3,0,628185790,body_mass
