trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,4953,0.3862871987384384,0.0,0.8864728808403015,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,5155,0.3820347139268672,0.0,0.887994110584259,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,5328,0.3926479987836263,0.0,0.8824787139892578,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,5420,0.3867056763488068,0.0,0.880825400352478,2
body_mass,8,Lovund,ranked_subset,delta_ld_island_topk,5539,0.3869914677952784,0.0,0.8805242776870728,2
body_mass,9,Sleneset,full_baseline,full_source_unweighted,5531,0.1617057283675672,0.0,0.968505322933197,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,1078,0.047140834412996,0.0,1.0110673904418943,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,1564,0.081374566336651,0.0,1.0066484212875366,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,2148,0.0803324069816048,0.0,1.0028940439224243,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,2440,0.0379147731169258,0.0,1.0058616399765017,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,3023,0.0366954020373173,0.0,1.004098415374756,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,3581,0.006579005245306,0.0,1.0106592178344729,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,3739,0.067277897445809,0.0,0.9955517649650574,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,4136,0.0617383031269887,0.0,0.999678373336792,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,4492,0.0968326973976734,0.0,0.9901370406150818,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,4686,0.1011717169296473,0.0,0.9882953763008118,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,4945,0.1165036051734847,0.0,0.982689380645752,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,5147,0.1220417543149998,0.0,0.9810310006141664,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,5320,0.1314149390237004,0.0,0.9778043627738952,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,5439,0.1499924182193717,0.0,0.971732258796692,2
body_mass,9,Sleneset,ranked_subset,delta_ld_island_topk,5531,0.1617057476963139,0.0,0.968505322933197,2
body_mass,10,Aldra,full_baseline,full_source_unweighted,5524,0.3292558321064,0.0,1.373661756515503,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,1078,0.2431116898095475,0.0,1.4135608673095703,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,1564,0.2031806208257369,0.0,1.4198321104049685,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,2147,0.1604214048274927,0.0,1.4319148063659668,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,2731,0.2000777497282163,0.0,1.425061821937561,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,3289,0.2144384502672921,0.0,1.4216713905334473,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,3686,0.1892503255470115,0.0,1.4247641563415527,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,3978,0.1990739523764464,0.0,1.4254097938537598,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,4334,0.2229463443154821,0.0,1.41121506690979,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,4528,0.241741549972179,0.0,1.4053502082824707,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,4686,0.2613272764002924,0.0,1.399341702461243,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,4945,0.2934418096806583,0.0,1.3852297067642212,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,5111,0.3075630366933308,0.0,1.3818793296813965,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,5313,0.3110275754782789,0.0,1.3797619342803955,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,5405,0.3255655450548079,0.0,1.374443531036377,2
body_mass,10,Aldra,ranked_subset,delta_ld_island_topk,5524,0.3292557625229818,0.0,1.3736618757247925,2
body_mass,11,Southern 1,full_baseline,full_source_unweighted,5114,0.1220305102704239,0.0,0.9634971022605896,2
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,1078,0.0393321174683383,0.0,0.9705454707145692,2
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,1564,0.0896106796488935,0.0,0.9665896892547609,2
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,2148,0.1318613739280002,0.0,0.9587017297744752,2
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,2545,0.1105953124982281,0.0,0.9633489847183228,2
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,3103,0.1336923304498852,0.0,0.9584460258483888,2
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,3395,0.1412137981231266,,0.9569682478904724,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,3751,0.1426483165465311,,0.9571484923362732,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,3945,0.1408173611633478,,0.9578714966773988,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,4103,0.1576426993277375,,0.9536170363426208,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,4362,0.1346855896348172,,0.9602043628692628,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,4528,0.1344691034489238,,0.9600475430488586,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,4730,0.1253559773294144,,0.9630858898162842,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,4903,0.1115373055072525,,0.966340184211731,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,5022,0.1167719025815525,,0.964975655078888,1
body_mass,11,Southern 1,ranked_subset,delta_ld_island_topk,5114,0.1220305240627001,,0.9634971022605896,1
body_mass,12,Southern 2,full_baseline,full_source_unweighted,5300,0.0031270199705079,,1.2505651712417605,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,1078,-0.009317448055247,,1.2305582761764526,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,1564,0.0870635416005674,,1.2195085287094116,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,2148,0.0821340868911627,,1.2213690280914309,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,2731,0.0623323658025725,,1.2262349128723145,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,3289,0.0638905691155803,,1.2274677753448486,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,3581,0.0753980175782721,,1.2246965169906616,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,3937,0.0567554035933976,,1.2302610874176023,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,4131,0.0438361125514659,,1.2344270944595337,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,4289,0.0478116085673419,,1.2356514930725098,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,4548,0.0349738215709052,,1.24100661277771,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,4714,0.0243666600672691,,1.2425106763839722,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,4916,0.0117226369097012,,1.2457997798919678,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,5089,0.0080491923691968,,1.2462425231933594,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,5181,-0.001470166200604,,1.2502225637435913,1
body_mass,12,Southern 2,ranked_subset,delta_ld_island_topk,5300,0.0031270607298523,,1.2505650520324707,1
body_mass,13,Southern 3,full_baseline,full_source_unweighted,5113,0.1046500437810988,,1.015429973602295,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,1078,-0.0773763311799408,,1.0391141176223757,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,1564,-0.0006625407118482,,1.029078245162964,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,2147,0.0765057855125354,,1.0185647010803225,1
