n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
25,0.05,random_individual,4,0.15159364541588297,0.05159483526106538,0.9654388844966888,0.08790501020570263,50
25,0.05,random_individual,5,0.14267122111557468,0.05695831085034107,0.9696342408657074,0.09059539542972893,50
25,0.05,random_individual,6,0.13392991512073998,0.06212227733051369,0.9730219030380249,0.09274292369673524,50
25,0.05,random_individual,7,0.1277868806849746,0.06501196518273734,0.9764188063144684,0.0921476990572819,50
25,0.05,random_individual,8,0.12106158304169218,0.06865443779276928,0.9791013813018798,0.09268887747506427,50
25,0.05,random_individual,9,0.10968497778537956,0.07304483810938855,0.983254029750824,0.09058419472102162,50
25,0.05,random_individual,10,0.0971535345391023,0.08524618468556444,0.9869311487674713,0.0894791586477805,50
25,0.05,random_individual,11,0.08365364552233047,0.09186441916452355,0.9919484078884124,0.09028196266288425,50
25,0.05,random_individual,12,0.07818325032802231,0.09883147492740446,0.9946236264705658,0.08862905686931809,50
25,0.05,random_individual,13,0.06976303295826647,0.1006338862978318,0.9989714741706848,0.09144914925813452,50
25,0.05,random_individual,14,0.03969609592559245,0.1011444636234315,1.0089153790473937,0.0950641720471585,50
25,0.05,shapley_mean,0,0.1621639195660107,0.035572576173595015,0.9600892066955566,0.09125047494106776,10
25,0.05,shapley_mean,1,0.1358310427209389,0.04364103186748532,0.9702520310878754,0.09519854074597063,10
25,0.05,shapley_mean,2,0.13849588210311978,0.04339209906127641,0.9700439393520355,0.09503282705853204,10
25,0.05,shapley_mean,3,0.13167344888213622,0.05634173826875305,0.9740508198738098,0.09627005811338073,10
