analysis,method,weight_scheme,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,avg_grm_obj,target_island,target_island_name,repeat,repeat_seed,trait
ranked_subset,random_individual,none,7,False,1000,0.19025152297015588,0.9006360173225403,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,1500,0.2059543678453624,0.8916205763816833,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,2000,0.17260676991808696,0.8974897265434265,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,2500,0.18253496972229188,0.8943451642990112,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,3000,0.15258011892239823,0.9051254391670227,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,3500,0.21169341873837394,0.8878911733627319,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,4000,0.19231352768560084,0.8950140476226807,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,7,False,4500,0.20199906836673134,0.8937637209892273,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,50,-0.038831599719040995,0.9284488558769226,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,100,-0.103603121753487,0.9289609789848328,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,250,0.043029407200148986,0.9249165058135986,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,500,0.15744884145105367,0.9144769906997681,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,1000,0.0963975633727189,0.9139024615287781,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,1500,0.09879199794976201,0.9133519530296326,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,2000,0.10011609152273108,0.912343442440033,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,2500,0.15535296564479426,0.9008898138999939,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,3000,0.17361061458268787,0.8997111916542053,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,3500,0.18519151126554037,0.8966374397277832,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,4000,0.19710126178950882,0.8931577801704407,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,8,False,4500,0.20480658713881159,0.8965508937835693,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,50,-0.03131688335236792,1.1026802062988281,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,100,-0.0513772340141171,0.9732840657234192,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,250,-0.023828462610201318,0.9557218551635742,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,500,0.07776380346328345,0.9210302829742432,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,1000,0.11928115428770683,0.9111421704292297,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,1500,0.13741646598386964,0.9087574481964111,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,2000,0.15966477717113714,0.9053396582603455,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,2500,0.1362217787270977,0.9138970375061035,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,3000,0.15689853137880413,0.9079468846321106,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,3500,0.17484381242554417,0.9050005078315735,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,4000,0.2037872110880923,0.8990949392318726,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,9,False,4500,0.2164539141689811,0.893448531627655,,3,Selvær,0,1879982273,body_mass
weighted_full,avggrm_weight_uniform,uniform,-1,True,5503,0.21865713179424323,0.8971801400184631,-0.001113041352838955,3,Selvær,0,1879982273,body_mass
weighted_full,avggrm_weight_linear,linear,-1,True,5503,0.23877071211783912,0.898531436920166,-0.001113041352838955,3,Selvær,0,1879982273,body_mass
weighted_full,avggrm_weight_minmax,minmax,-1,True,5503,0.24093703865499178,0.9007699489593506,-0.001113041352838955,3,Selvær,0,1879982273,body_mass
weighted_full,avggrm_weight_exponential,exponential,-1,True,5503,0.2410231858822259,0.8996970653533936,-0.001113041352838955,3,Selvær,0,1879982273,body_mass
weighted_full,avggrm_weight_top-heavy,top-heavy,-1,True,5503,0.2511266015610922,0.8870896100997925,-0.001113041352838955,3,Selvær,0,1879982273,body_mass
