trait,target_island,target_island_name,source_island,source_island_name,n_island,phi_mean,phi_std,phi_per_ind_mean,phi_per_ind_std,n_repeats,rank_mean_phi_per_ind,source_lat,source_lon,target_lat,target_lon,geo_distance_km,phi_per_ind_1e4,shapley_sign
thr_wing,4,Gjerøy,0,Nesøy,118,0.0083163861891734,0.0678259830686016,7.047784906079157e-05,0.000574796466683,10,5,66.574584,12.646056,66.615165,13.023725,17.281149760859467,0.7047784906079158,Positive
thr_wing,4,Gjerøy,1,Myken,92,0.0253178510571086,0.0523277688302528,0.0002751940332294,0.000568780095981,10,1,66.760027,12.478567,66.615165,13.023725,28.895620061767442,2.751940332294,Positive
thr_wing,4,Gjerøy,2,Træna,286,0.0041231263198948,0.0875453250740003,1.4416525594037852e-05,0.0003061025352237,10,9,66.498248,12.082706,66.615165,13.023725,43.61110539152316,0.14416525594037852,Positive
thr_wing,4,Gjerøy,3,Selvær,191,-0.0066710565699647,0.0694658057691578,-3.492699774850659e-05,0.0003636953181631,10,10,66.586744,12.237925,66.615165,13.023725,34.843669936832505,-0.3492699774850659,Negative
thr_wing,4,Gjerøy,5,Hestmannøy,1055,0.0883217096519247,0.1124477630270355,8.371726033357794e-05,0.0001065855573715,10,4,66.536102,12.838656,66.615165,13.023725,12.008953821559212,0.8371726033357794,Positive
thr_wing,4,Gjerøy,6,Indre Kvarøy,349,0.0709045095019717,0.0925017384481049,0.0002031647836732,0.0002650479611693,10,2,66.484892,12.945714,66.615165,13.023725,14.891341339762576,2.031647836732,Positive
thr_wing,4,Gjerøy,7,Onøy og Lurøy,256,0.0149278961831396,0.0748985166704956,5.831209446538936e-05,0.0002925723307441,10,6,66.406531,12.863522,66.615165,13.023725,24.261245476020058,0.5831209446538936,Positive
thr_wing,4,Gjerøy,8,Lovund,151,0.0269111169542811,0.0371213675595311,0.000178219317578,0.0002458368712551,10,3,66.363291,12.339011,66.615165,13.023725,41.3141859046234,1.78219317578,Positive
thr_wing,4,Gjerøy,9,Sleneset,160,-0.0141136306215605,0.0600765634616094,-8.821019138475347e-05,0.000375478521635,10,14,66.360922,12.595983,66.615165,13.023725,34.0478201085102,-0.8821019138475348,Negative
thr_wing,4,Gjerøy,10,Aldra,173,0.0031544573698636,0.0548575759568478,1.823385762926977e-05,0.0003170958147794,10,8,66.408641,13.059615,66.615165,13.023725,23.019468666790445,0.1823385762926977,Positive
thr_wing,4,Gjerøy,11,Leka,581,0.0326398765123612,0.0492469523397038,5.6178789177902365e-05,8.476239645387922e-05,10,7,65.08345,11.634547,66.615165,13.023725,181.65582547188887,0.5617878917790237,Positive
thr_wing,4,Gjerøy,12,Vega,397,-0.0231028424067588,0.050540935707389,-5.819355769964454e-05,0.0001273071428397,10,11,65.657315,11.910286,66.615165,13.023725,117.69384186202014,-0.5819355769964454,Negative
thr_wing,4,Gjerøy,13,Vikna,583,-0.0345275254256585,0.0541677901318014,-5.9223885807304594e-05,9.2912161461066e-05,10,12,64.905897,11.023292,66.615165,13.023725,210.83863166091695,-0.592238858073046,Negative
thr_wing,4,Gjerøy,14,Lauvøya,688,-0.0444041769528754,0.0910704853602567,-6.454095487336545e-05,0.000132369891512,10,13,63.928508,9.933058,66.615165,13.023725,331.4408247553052,-0.6454095487336545,Negative
thr_wing,5,Hestmannøy,0,Nesøy,118,0.0318344745538219,0.0884854329050135,0.0002697836826595,0.0007498765500424,10,1,66.574584,12.646056,66.536102,12.838656,9.534789809742941,2.697836826595,Positive
thr_wing,5,Hestmannøy,1,Myken,92,-0.024088332810586,0.0378422395308913,-0.0002618297044628,0.0004113286905531,10,14,66.760027,12.478567,66.536102,12.838656,29.52729444660615,-2.618297044628,Negative
thr_wing,5,Hestmannøy,2,Træna,286,0.0409314311307621,0.1413745283070298,0.0001431168920656,0.000494316532542,10,3,66.498248,12.082706,66.536102,12.838656,33.75813562529129,1.431168920656,Positive
thr_wing,5,Hestmannøy,3,Selvær,191,0.0008034472823399,0.051444953607426,4.20653027403103e-06,0.0002693453068451,10,11,66.586744,12.237925,66.536102,12.838656,27.160136758982777,0.0420653027403103,Positive
thr_wing,5,Hestmannøy,4,Gjerøy,553,0.0785547390388179,0.1072136764638306,0.0001420519693287,0.0001938764493016,10,4,66.615165,13.023725,66.536102,12.838656,12.008953821559212,1.420519693287,Positive
thr_wing,5,Hestmannøy,6,Indre Kvarøy,349,0.0326525280441933,0.1083029537043598,9.356025227562563e-05,0.0003103236495826,10,6,66.484892,12.945714,66.536102,12.838656,7.412051367140754,0.9356025227562563,Positive
thr_wing,5,Hestmannøy,7,Onøy og Lurøy,256,0.0640754286257505,0.1297393713679167,0.0002502946430693,0.0005067944194059,10,2,66.406531,12.863522,66.536102,12.838656,14.449877852297275,2.502946430693,Positive
thr_wing,5,Hestmannøy,8,Lovund,151,-0.0043997497369501,0.0737606694110084,-2.91374154764913e-05,0.0004884812543775,10,13,66.363291,12.339011,66.536102,12.838656,29.35995081989071,-0.291374154764913,Negative
thr_wing,5,Hestmannøy,9,Sleneset,160,0.0193897856749889,0.0486345391984014,0.0001211861604686,0.00030396586999,10,5,66.360922,12.595983,66.536102,12.838656,22.26408239542809,1.211861604686,Positive
thr_wing,5,Hestmannøy,10,Aldra,173,0.0146383906461471,0.0368216651135412,8.461497483322063e-05,0.0002128419948759,10,7,66.408641,13.059615,66.536102,12.838656,17.23572101384943,0.8461497483322062,Positive
thr_wing,5,Hestmannøy,11,Leka,581,0.0046981590642409,0.0716964762464441,8.08633229645605e-06,0.0001234018524035,10,10,65.08345,11.634547,66.536102,12.838656,170.5832403766758,0.0808633229645605,Positive
thr_wing,5,Hestmannøy,12,Vega,397,0.0251420868126499,0.0607673301746932,6.333019348274537e-05,0.0001530663228581,10,8,65.657315,11.910286,66.536102,12.838656,106.2900954679976,0.6333019348274538,Positive
thr_wing,5,Hestmannøy,13,Vikna,583,-0.0120282090308035,0.0963670618558687,-2.0631576382167315e-05,0.0001652951318282,10,12,64.905897,11.023292,66.536102,12.838656,199.3499655831265,-0.20631576382167316,Negative
thr_wing,5,Hestmannøy,14,Lauvøya,688,0.023813378410336,0.0701250788352887,3.461246861967449e-05,0.0001019259866791,10,9,63.928508,9.933058,66.536102,12.838656,319.9091343034955,0.3461246861967449,Positive
thr_wing,6,Indre Kvarøy,0,Nesøy,118,-0.0310132992599741,0.0311179330411212,-0.0002628245699997,0.0002637112969586,10,14,66.574584,12.646056,66.484892,12.945714,16.600488854328603,-2.628245699997,Negative
thr_wing,6,Indre Kvarøy,1,Myken,92,-0.0239151515243111,0.0287740859486843,-0.0002599472991772,0.00031276180379,10,13,66.760027,12.478567,66.484892,12.945714,36.88857339434147,-2.599472991772,Negative
thr_wing,6,Indre Kvarøy,2,Træna,286,0.0214117999096299,0.0679113499255459,7.48664332504543e-05,0.0002374522724669,10,7,66.498248,12.082706,66.484892,12.945714,38.30629687683305,0.748664332504543,Positive
thr_wing,6,Indre Kvarøy,3,Selvær,191,0.0189445002371998,0.0668431057441644,9.918586511622964e-05,0.0003499639044197,10,5,66.586744,12.237925,66.484892,12.945714,33.320994417271756,0.9918586511622963,Positive
thr_wing,6,Indre Kvarøy,4,Gjerøy,553,0.1433454124657364,0.1256860182101599,0.0002592141274244,0.0002272803222606,10,2,66.615165,13.023725,66.484892,12.945714,14.891341339762576,2.5921412742439998,Positive
thr_wing,6,Indre Kvarøy,5,Hestmannøy,1055,0.0820043637038051,0.1061694768634423,7.772925469554996e-05,0.000100634575226,10,6,66.536102,12.838656,66.484892,12.945714,7.412051367140754,0.7772925469554995,Positive
thr_wing,6,Indre Kvarøy,7,Onøy og Lurøy,256,0.0565412495124365,0.0599177097061717,0.0002208642559079,0.0002340535535397,10,3,66.406531,12.863522,66.484892,12.945714,9.447828453947155,2.2086425590789998,Positive
thr_wing,6,Indre Kvarøy,8,Lovund,151,0.0880031600761079,0.0442412254183825,0.0005828023846099,0.0002929882478038,10,1,66.363291,12.339011,66.484892,12.945714,30.18069711388027,5.828023846099001,Positive
thr_wing,6,Indre Kvarøy,9,Sleneset,160,0.0014080228224837,0.0601198994146571,8.800142640523164e-06,0.0003757493713416,10,10,66.360922,12.595983,66.484892,12.945714,20.783834886694716,0.08800142640523165,Positive
thr_wing,6,Indre Kvarøy,10,Aldra,173,0.0328302594274074,0.0953019236928602,0.0001897702857075,0.000550878171635,10,4,66.408641,13.059615,66.484892,12.945714,9.874360810502877,1.897702857075,Positive
thr_wing,6,Indre Kvarøy,11,Leka,581,0.0102844845023878,0.0334903941807649,1.7701350262285527e-05,5.764267500992246e-05,10,9,65.08345,11.634547,66.484892,12.945714,166.90519543760988,0.17701350262285526,Positive
thr_wing,6,Indre Kvarøy,12,Vega,397,-0.0305141675885064,0.0542616352931118,-7.686188309447471e-05,0.0001366791820985,10,12,65.657315,11.910286,66.484892,12.945714,103.19039109510574,-0.7686188309447471,Negative
thr_wing,6,Indre Kvarøy,13,Vikna,583,0.0156251714278068,0.0350917778381926,2.6801323203785387e-05,6.019172871045054e-05,10,8,64.905897,11.023292,66.484892,12.945714,196.36631708257528,0.2680132320378539,Positive
thr_wing,6,Indre Kvarøy,14,Lauvøya,688,-0.0384536431453359,0.0479475716495954,-5.589192317636045e-05,6.969123786278402e-05,10,11,63.928508,9.933058,66.484892,12.945714,316.9908133537998,-0.5589192317636045,Negative
thr_wing,7,Onøy og Lurøy,0,Nesøy,118,-0.0152179266583219,0.0319786104371254,-0.0001289654801552,0.0002710051731959,10,14,66.574584,12.646056,66.406531,12.863522,21.029337005170788,-1.289654801552,Negative
thr_wing,7,Onøy og Lurøy,1,Myken,92,0.0199534145883584,0.058051697124735,0.0002168849411778,0.0006309967078775,10,5,66.760027,12.478567,66.406531,12.863522,42.830052595587574,2.168849411778,Positive
thr_wing,7,Onøy og Lurøy,2,Træna,286,0.0502017285029753,0.0758088130483815,0.0001755305192411,0.0002650657798894,10,6,66.498248,12.082706,66.406531,12.863522,36.154615005776925,1.7553051924110001,Positive
thr_wing,7,Onøy og Lurøy,3,Selvær,191,0.0496678702104696,0.0592299133307304,0.0002600412052904,0.000310104258276,10,3,66.586744,12.237925,66.406531,12.863522,34.222179676197506,2.600412052904,Positive
thr_wing,7,Onøy og Lurøy,4,Gjerøy,553,0.0187558994751799,0.0455273460908278,3.391663557898724e-05,8.232793144815159e-05,10,8,66.615165,13.023725,66.406531,12.863522,24.261245476020058,0.33916635578987236,Positive
thr_wing,7,Onøy og Lurøy,5,Hestmannøy,1055,0.1827533935239221,0.1192288353011232,0.0001732259654255,0.0001130131140295,10,7,66.536102,12.838656,66.406531,12.863522,14.449877852297275,1.7322596542550002,Positive
thr_wing,7,Onøy og Lurøy,6,Indre Kvarøy,349,0.0769558060316702,0.0599778250172794,0.000220503742211,0.0001718562321412,10,4,66.484892,12.945714,66.406531,12.863522,9.447828453947155,2.20503742211,Positive
thr_wing,7,Onøy og Lurøy,8,Lovund,151,-0.0010806898942069,0.0688330981099277,-7.156886716602271e-06,0.0004558483318538,10,10,66.363291,12.339011,66.406531,12.863522,23.85317577660052,-0.0715688671660227,Negative
thr_wing,7,Onøy og Lurøy,9,Sleneset,160,0.0687491489629176,0.0649232025711937,0.0004296821810182,0.0004057700160699,10,1,66.360922,12.595983,66.406531,12.863522,12.951915537436141,4.296821810182,Positive
thr_wing,7,Onøy og Lurøy,10,Aldra,173,0.0470327058911804,0.0521407305654612,0.0002718653519721,0.0003013915061587,10,2,66.408641,13.059615,66.406531,12.863522,8.729945463727077,2.718653519721,Positive
thr_wing,7,Onøy og Lurøy,11,Leka,581,-0.0186941010608115,0.0561803325198621,-3.217573332325566e-05,9.669592516327388e-05,10,11,65.08345,11.634547,66.406531,12.863522,157.4595094087497,-0.32175733323255656,Negative
thr_wing,7,Onøy og Lurøy,12,Vega,397,-0.0419758877269335,0.0536232505636625,-0.0001057327146774,0.0001350711601099,10,13,65.657315,11.910286,66.406531,12.863522,93.77608063958276,-1.057327146774,Negative
thr_wing,7,Onøy og Lurøy,13,Vikna,583,-0.044661117464857,0.0458488784196289,-7.660569033423157e-05,7.86430161571681e-05,10,12,64.905897,11.023292,66.406531,12.863522,186.95208564615646,-0.7660569033423157,Negative
thr_wing,7,Onøy og Lurøy,14,Lauvøya,688,0.0148406602364281,0.0333722957737799,2.1570727087831625e-05,4.85062438572383e-05,10,9,63.928508,9.933058,66.406531,12.863522,307.5784894864828,0.21570727087831626,Positive
thr_wing,8,Lovund,0,Nesøy,118,0.0020582793695727,0.0330880788655606,1.7443045504853963e-05,0.0002804074480132,10,8,66.574584,12.646056,66.363291,12.339011,27.16254255064661,0.17443045504853963,Positive
thr_wing,8,Lovund,1,Myken,92,-0.0067571409316035,0.035507353605566,-7.344718403916927e-05,0.0003859494957126,10,13,66.760027,12.478567,66.363291,12.339011,44.544783971350654,-0.7344718403916927,Negative
thr_wing,8,Lovund,2,Træna,286,0.0104075890227012,0.1076532364359425,3.6390171408046464e-05,0.0003764099176081,10,7,66.498248,12.082706,66.363291,12.339011,18.84306694501531,0.3639017140804646,Positive
thr_wing,8,Lovund,3,Selvær,191,0.0803842437514926,0.0764198178138229,0.0004208599149292,0.0004001037581875,10,1,66.586744,12.237925,66.363291,12.339011,25.2486784861134,4.208599149292,Positive
thr_wing,8,Lovund,4,Gjerøy,553,-0.0179636234631489,0.0592651541596585,-3.248394839629107e-05,0.0001071702606865,10,11,66.615165,13.023725,66.363291,12.339011,41.3141859046234,-0.32483948396291074,Negative
thr_wing,8,Lovund,5,Hestmannøy,1055,-0.0625424265160498,0.1101260115279018,-5.9281920868293664e-05,0.0001043848450501,10,12,66.536102,12.838656,66.363291,12.339011,29.35995081989071,-0.5928192086829367,Negative
thr_wing,8,Lovund,6,Indre Kvarøy,349,0.058178465830837,0.089948917554876,0.0001667004751599,0.0002577332881228,10,4,66.484892,12.945714,66.363291,12.339011,30.18069711388027,1.6670047515989999,Positive
thr_wing,8,Lovund,7,Onøy og Lurøy,256,0.0595629807107903,0.069528019703909,0.0002326678934015,0.0002715938269683,10,3,66.406531,12.863522,66.363291,12.339011,23.85317577660052,2.3266789340150003,Positive
thr_wing,8,Lovund,9,Sleneset,160,0.0118687658084145,0.1870256661556534,7.417978630259107e-05,0.0011689104134728,10,5,66.360922,12.595983,66.363291,12.339011,11.459916819095087,0.7417978630259107,Positive
thr_wing,8,Lovund,10,Aldra,173,0.049577034335492,0.0591785802545146,0.0002865724528063,0.0003420727182341,10,2,66.408641,13.059615,66.363291,12.339011,32.49051914425014,2.865724528063,Positive
thr_wing,8,Lovund,11,Leka,581,0.0097817928842894,0.0365679644436606,1.683613233096297e-05,6.293969783762596e-05,10,9,65.08345,11.634547,66.363291,12.339011,145.90835605318503,0.1683613233096297,Positive
thr_wing,8,Lovund,12,Vega,397,-0.0387156793065644,0.0461435676123545,-9.752060278731598e-05,0.0001162306488976,10,14,65.657315,11.910286,66.363291,12.339011,80.85793785329014,-0.9752060278731598,Negative
thr_wing,8,Lovund,13,Vikna,583,0.0296844299966287,0.0632682507113168,5.091668953109568e-05,0.0001085218708598,10,6,64.905897,11.023292,66.363291,12.339011,172.92091389543634,0.5091668953109568,Positive
thr_wing,8,Lovund,14,Lauvøya,688,-0.0185032516219904,0.0516111177531617,-2.6894261078474497e-05,7.501615952494438e-05,10,10,63.928508,9.933058,66.363291,12.339011,293.1072145452544,-0.26894261078474496,Negative
thr_wing,9,Sleneset,0,Nesøy,118,-0.0370790918209406,0.0442026401164961,-0.0003142295917028,0.000374598645055,10,14,66.574584,12.646056,66.360922,12.595983,23.861940525088542,-3.142295917028,Negative
thr_wing,9,Sleneset,1,Myken,92,0.0336278239887403,0.0423911340953668,0.0003655198259645,0.0004607731966887,10,1,66.760027,12.478567,66.360922,12.595983,44.68134443444084,3.655198259645,Positive
thr_wing,9,Sleneset,2,Træna,286,0.0537203169298517,0.1187269407997061,0.0001878332759785,0.0004151291636353,10,3,66.498248,12.082706,66.360922,12.595983,27.459604159299595,1.878332759785,Positive
thr_wing,9,Sleneset,3,Selvær,191,0.0166969627401818,0.0592063293315005,8.74186530899572e-05,0.0003099807818403,10,4,66.586744,12.237925,66.360922,12.595983,29.71691369237924,0.8741865308995721,Positive
thr_wing,9,Sleneset,4,Gjerøy,553,-0.0070487762349424,0.0653785976870528,-1.2746430804597609e-05,0.0001182253122731,10,8,66.615165,13.023725,66.360922,12.595983,34.0478201085102,-0.12746430804597608,Negative
thr_wing,9,Sleneset,5,Hestmannøy,1055,0.0085778282296285,0.1014090632362086,8.130642871685819e-06,9.612233482105086e-05,10,7,66.536102,12.838656,66.360922,12.595983,22.26408239542809,0.08130642871685818,Positive
thr_wing,9,Sleneset,6,Indre Kvarøy,349,-0.0060381559040641,0.0714770543609441,-1.730130631537018e-05,0.0002048053133551,10,9,66.484892,12.945714,66.360922,12.595983,20.783834886694716,-0.1730130631537018,Negative
thr_wing,9,Sleneset,7,Onøy og Lurøy,256,-0.0192260900007461,0.0430566989624685,-7.510191406541448e-05,0.0001681902303221,10,13,66.406531,12.863522,66.360922,12.595983,12.951915537436141,-0.7510191406541448,Negative
thr_wing,9,Sleneset,8,Lovund,151,0.0482660236600433,0.1088295495256333,0.0003196425407949,0.0007207254935472,10,2,66.363291,12.339011,66.360922,12.595983,11.459916819095087,3.196425407949,Positive
thr_wing,9,Sleneset,10,Aldra,173,-0.0126141996272457,0.0321071998694014,-7.291444871240289e-05,0.0001855907506901,10,12,66.408641,13.059615,66.360922,12.595983,21.32268294268066,-0.7291444871240289,Negative
thr_wing,9,Sleneset,11,Leka,581,-0.010661980133216,0.0471720242283701,-1.835108456663684e-05,8.119109161509498e-05,10,10,65.08345,11.634547,66.360922,12.595983,148.68973859730676,-0.18351084566636838,Negative
thr_wing,9,Sleneset,12,Vega,397,0.0102669797123354,0.0741459326781092,2.586140985474932e-05,0.0001867655734964,10,6,65.657315,11.910286,66.360922,12.595983,84.1545356354321,0.2586140985474932,Positive
thr_wing,9,Sleneset,13,Vikna,583,0.0247522164051116,0.0472456423173327,4.245663191271295e-05,8.103883759405267e-05,10,5,64.905897,11.023292,66.360922,12.595983,177.1365583196607,0.42456631912712944,Positive
thr_wing,9,Sleneset,14,Lauvøya,688,-0.0312683200334159,0.0457996894318898,-4.544813958345339e-05,6.65693160347236e-05,10,11,63.928508,9.933058,66.360922,12.595983,297.6721376741345,-0.45448139583453384,Negative
thr_wing,10,Aldra,0,Nesøy,118,0.0049078787681841,0.0629640422215093,4.159219295071327e-05,0.0005335935781483,10,8,66.574584,12.646056,66.408641,13.059615,26.017997290856243,0.41592192950713275,Positive
thr_wing,10,Aldra,1,Myken,92,-0.0380453190059784,0.0399101116589209,-0.0004135360761519,0.00043380556151,10,14,66.760027,12.478567,66.408641,13.059615,46.75317456724916,-4.135360761519,Negative
thr_wing,10,Aldra,2,Træna,286,0.0105949448072295,0.095321731699102,3.704526156373964e-05,0.0003332927681786,10,9,66.498248,12.082706,66.408641,13.059615,44.52470617150215,0.37045261563739645,Positive
thr_wing,10,Aldra,3,Selvær,191,-0.0348967788750703,0.0479219188027287,-0.0001827056485605,0.0002509000984436,10,13,66.586744,12.237925,66.408641,13.059615,41.47007846003094,-1.827056485605,Negative
thr_wing,10,Aldra,4,Gjerøy,553,-0.0257300973913427,0.0695538066976286,-4.652820504763601e-05,0.000125775418983,10,11,66.615165,13.023725,66.408641,13.059615,23.019468666790445,-0.46528205047636007,Negative
thr_wing,10,Aldra,5,Hestmannøy,1055,0.0746291864914305,0.1033806574097912,7.073856539472091e-05,9.79911444642571e-05,10,5,66.536102,12.838656,66.408641,13.059615,17.23572101384943,0.7073856539472091,Positive
thr_wing,10,Aldra,6,Indre Kvarøy,349,0.0242311931393784,0.0984397448104105,6.943035283489511e-05,0.000282062306047,10,6,66.484892,12.945714,66.408641,13.059615,9.874360810502877,0.694303528348951,Positive
thr_wing,10,Aldra,7,Onøy og Lurøy,256,0.1053310121260778,0.0366967288853717,0.0004114492661174,0.0001433465972084,10,1,66.406531,12.863522,66.408641,13.059615,8.729945463727077,4.114492661174,Positive
thr_wing,10,Aldra,8,Lovund,151,0.033237641782718,0.0352468866073137,0.0002201168329981,0.0002334230901146,10,2,66.363291,12.339011,66.408641,13.059615,32.49051914425014,2.201168329981,Positive
thr_wing,10,Aldra,9,Sleneset,160,-0.0074712742123325,0.0636987455386513,-4.669546382707861e-05,0.0003981171596165,10,12,66.360922,12.595983,66.408641,13.059615,21.32268294268066,-0.4669546382707861,Negative
thr_wing,10,Aldra,11,Leka,581,0.0335703160816765,0.0646000252355101,5.778023421975312e-05,0.0001111876510077,10,7,65.08345,11.634547,66.408641,13.059615,161.08169347609504,0.5778023421975312,Positive
thr_wing,10,Aldra,12,Vega,397,0.031053429646125,0.0480247003851274,7.822022580887916e-05,0.0001209690186023,10,4,65.657315,11.910286,66.408641,13.059615,98.35590063445129,0.7822022580887915,Positive
thr_wing,10,Aldra,13,Vikna,583,0.0459915287307923,0.0978117647160861,7.888769936671071e-05,0.0001677731813311,10,3,64.905897,11.023292,66.408641,13.059615,191.3741612522616,0.7888769936671071,Positive
thr_wing,10,Aldra,14,Lauvøya,688,0.0074765359285262,0.0652265251831578,1.0867058035648576e-05,9.48059959057526e-05,10,10,63.928508,9.933058,66.408641,13.059615,311.9538045293238,0.10867058035648576,Positive
thr_wing,11,Leka,0,Nesøy,118,-0.0050835995265999,0.0587792085456234,-4.308135192033829e-05,0.0004981288859798,10,12,66.574584,12.646056,65.08345,11.634547,172.07821192780375,-0.4308135192033829,Negative
thr_wing,11,Leka,1,Myken,92,-0.0471377667184507,0.059001290000627,-0.0005123670295483,0.000641318369572,10,14,66.760027,12.478567,65.08345,11.634547,190.314131621147,-5.1236702954830005,Negative
thr_wing,11,Leka,2,Træna,286,-0.0224076017432903,0.0655788806753424,-7.834825784367259e-05,0.0002292967855781,10,13,66.498248,12.082706,65.08345,11.634547,158.63916738173316,-0.7834825784367259,Negative
thr_wing,11,Leka,3,Selvær,191,0.0058798072628337,0.0622160281649661,3.078433121902479e-05,0.0003257383673558,10,7,66.586744,12.237925,65.08345,11.634547,169.39819240525358,0.3078433121902479,Positive
thr_wing,11,Leka,4,Gjerøy,553,0.0354768736465241,0.0745032866393159,6.415347856514309e-05,0.0001347256539589,10,6,66.615165,13.023725,65.08345,11.634547,181.65582547188887,0.6415347856514308,Positive
thr_wing,11,Leka,5,Hestmannøy,1055,-0.0184248317885267,0.1043918112228103,-1.7464295534148617e-05,9.894958409745052e-05,10,9,66.536102,12.838656,65.08345,11.634547,170.5832403766758,-0.17464295534148616,Negative
thr_wing,11,Leka,6,Indre Kvarøy,349,0.0377218754438123,0.078059413317577,0.0001080856029908,0.000223665940738,10,4,66.484892,12.945714,65.08345,11.634547,166.90519543760988,1.080856029908,Positive
thr_wing,11,Leka,7,Onøy og Lurøy,256,-0.0018453911407358,0.0543905151508283,-7.208559143499552e-06,0.0002124629498079,10,8,66.406531,12.863522,65.08345,11.634547,157.4595094087497,-0.07208559143499552,Negative
thr_wing,11,Leka,8,Lovund,151,0.0229798788124581,0.0261264173048982,0.000152184627897,0.0001730226311582,10,2,66.363291,12.339011,65.08345,11.634547,145.90835605318503,1.52184627897,Positive
thr_wing,11,Leka,9,Sleneset,160,-0.0028694064708269,0.0448637554104617,-1.7933790442668184e-05,0.0002803984713153,10,10,66.360922,12.595983,65.08345,11.634547,148.68973859730676,-0.17933790442668185,Negative
thr_wing,11,Leka,10,Aldra,173,0.0245441941713886,0.0520629671958017,0.0001418739547479,0.0003009420069121,10,3,66.408641,13.059615,65.08345,11.634547,161.08169347609504,1.418739547479,Positive
thr_wing,11,Leka,12,Vega,397,-0.0130198561359277,0.09079476430025,-3.279560739528406e-05,0.0002287021770787,10,11,65.657315,11.910286,65.08345,11.634547,65.07759475778198,-0.3279560739528406,Negative
thr_wing,11,Leka,13,Vikna,583,0.12486701757207,0.1164905235524537,0.0002141801330567,0.0001998122187863,10,1,64.905897,11.023292,65.08345,11.634547,34.85987552283562,2.141801330567,Positive
thr_wing,11,Leka,14,Lauvøya,688,0.0731263328562955,0.1161913437316405,0.0001062882745004,0.0001688827670518,10,5,63.928508,9.933058,65.08345,11.634547,152.0544293116098,1.062882745004,Positive
thr_wing,12,Vega,0,Nesøy,118,0.019272773006925,0.0304123117727488,0.0001633285848044,0.0002577314557012,10,1,66.574584,12.646056,65.657315,11.910286,107.2382528330402,1.633285848044,Positive
thr_wing,12,Vega,1,Myken,92,0.0032631279832838,0.048155632707984,3.5468782426998584e-05,0.0005234307903041,10,9,66.760027,12.478567,65.657315,11.910286,125.23654512152534,0.35468782426998585,Positive
thr_wing,12,Vega,2,Træna,286,0.0376636992718098,0.1039201895601856,0.0001316912561951,0.0003633573061544,10,2,66.498248,12.082706,65.657315,11.910286,93.83014047761338,1.3169125619509998,Positive
thr_wing,12,Vega,3,Selvær,191,0.0091164093328262,0.0561336548463238,4.7729891794901695e-05,0.0002938934808708,10,7,66.586744,12.237925,65.657315,11.910286,104.39443539345504,0.47729891794901697,Positive
thr_wing,12,Vega,4,Gjerøy,553,0.0253891797916854,0.0860275481910878,4.591171752565182e-05,0.0001555651866023,10,8,66.615165,13.023725,65.657315,11.910286,117.69384186202014,0.4591171752565182,Positive
thr_wing,12,Vega,5,Hestmannøy,1055,0.0512881293024514,0.1213351869196563,4.8614340571044055e-05,0.000115009655848,10,6,66.536102,12.838656,65.657315,11.910286,106.2900954679976,0.48614340571044057,Positive
thr_wing,12,Vega,6,Indre Kvarøy,349,-0.0530909714672986,0.0938855073526176,-0.0001521231274134,0.0002690129150504,10,14,66.484892,12.945714,65.657315,11.910286,103.19039109510574,-1.521231274134,Negative
thr_wing,12,Vega,7,Onøy og Lurøy,256,0.028555431923255,0.1019784107994976,0.0001115446559502,0.0003983531671855,10,4,66.406531,12.863522,65.657315,11.910286,93.77608063958276,1.115446559502,Positive
thr_wing,12,Vega,8,Lovund,151,-0.000115864346275,0.0612622972115865,-7.673135514903044e-07,0.0004057105775601,10,11,66.363291,12.339011,65.657315,11.910286,80.85793785329014,-0.007673135514903043,Negative
thr_wing,12,Vega,9,Sleneset,160,-0.0060266812255573,0.0866028851490182,-3.76667576597336e-05,0.0005412680321813,10,12,66.360922,12.595983,65.657315,11.910286,84.1545356354321,-0.37666757659733596,Negative
thr_wing,12,Vega,10,Aldra,173,0.0115622969596469,0.0607259102057736,6.683408647194781e-05,0.0003510168219986,10,5,66.408641,13.059615,65.657315,11.910286,98.35590063445129,0.6683408647194781,Positive
thr_wing,12,Vega,11,Leka,581,0.0062938243172703,0.0419230885581111,1.0832744091687302e-05,7.215677892962324e-05,10,10,65.08345,11.634547,65.657315,11.910286,65.07759475778198,0.10832744091687302,Positive
thr_wing,12,Vega,13,Vikna,583,-0.0613706234733008,0.0811431867747935,-0.0001052669356317,0.0001391821385502,10,13,64.905897,11.023292,65.657315,11.910286,93.17635764242071,-1.052669356317,Negative
thr_wing,12,Vega,14,Lauvøya,688,0.0846001288080178,0.1121916837619081,0.0001229653035,0.0001630693077934,10,3,63.928508,9.933058,65.657315,11.910286,213.80241739673264,1.2296530350000001,Positive
thr_wing,13,Vikna,0,Nesøy,118,-0.0178615692021627,0.0642901088190233,-0.0001513692305268,0.0005448314306696,10,14,66.574584,12.646056,64.905897,11.023292,199.79729199077198,-1.513692305268,Negative
thr_wing,13,Vikna,1,Myken,92,0.0182228179127601,0.040205316717388,0.0001980741077473,0.0004370143121455,10,2,66.760027,12.478567,64.905897,11.023292,216.53801730892877,1.980741077473,Positive
thr_wing,13,Vikna,2,Træna,286,0.0390453802964082,0.0758264750441172,0.0001365223087287,0.0002651275351192,10,3,66.498248,12.082706,64.905897,11.023292,183.5702186335209,1.365223087287,Positive
