trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,4000,4000,3500,3500,156026.34,0.3074011580933876,384.55242919921875,0.2590295270019851,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,4000,4000,3500,3500,156026.34,0.374292173343359,383.4831848144531,0.2612028880030266,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,4000,4000,3500,3500,156026.34,0.3324392172884416,383.52032470703125,0.2827459619984438,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,4000,4000,3500,3500,156026.34,0.17440626425244027,384.447021484375,0.2862056539997866,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,4000,4000,3500,3500,156026.34,0.3707176555350553,384.0262756347656,0.26913527400029125,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,4000,4000,3500,3500,156026.34,0.28249088443510334,383.0104064941406,0.2600734340012423,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,4000,4000,3500,3500,156026.34,0.3487990226628639,383.193359375,0.2817595579981571,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,4000,4000,3500,3500,156026.34,0.22885612201114244,383.8363342285156,0.2690967919988907,92
thr_tarsus,random_pc_ridge,1,Myken,0,1714262082,4500,4500,3500,3500,156026.34,0.33028657703962866,383.2497863769531,0.2789255179995962,92
thr_tarsus,random_pc_ridge,1,Myken,1,2085454949,4500,4500,3500,3500,156026.34,0.39882062569584226,383.4443664550781,0.28062415499880444,92
thr_tarsus,random_pc_ridge,1,Myken,2,2060266791,4500,4500,3500,3500,156026.34,0.32436801830925027,383.8252868652344,0.2775332669989439,92
thr_tarsus,random_pc_ridge,1,Myken,3,464011987,4500,4500,3500,3500,156026.34,0.3587560090474157,382.19696044921875,0.2811844050011132,92
thr_tarsus,random_pc_ridge,1,Myken,4,131593733,4500,4500,3500,3500,156026.34,0.28621783478434265,383.9181823730469,0.3340494170006423,92
thr_tarsus,random_pc_ridge,1,Myken,5,100019,4500,4500,3500,3500,156026.34,0.3312912903762014,383.3615417480469,0.2823413439982687,92
thr_tarsus,random_pc_ridge,1,Myken,6,100020,4500,4500,3500,3500,156026.34,0.3401203706882461,383.6578674316406,0.2805222099996172,92
thr_tarsus,random_pc_ridge,1,Myken,7,100021,4500,4500,3500,3500,156026.34,0.3115764303774062,383.40936279296875,0.27839827299976605,92
thr_tarsus,random_pc_ridge,1,Myken,8,100022,4500,4500,3500,3500,156026.34,0.2868134786716276,384.05902099609375,0.2820348710010876,92
thr_tarsus,random_pc_ridge,1,Myken,9,100023,4500,4500,3500,3500,156026.34,0.25576963234100153,384.572998046875,0.29012620499997865,92
thr_tarsus,random_pc_ridge,2,Træna,0,405385771,500,500,3500,3500,156026.34,0.08308442212847872,381.924072265625,0.02539607799917576,286
thr_tarsus,random_pc_ridge,2,Træna,1,1256116569,500,500,3500,3500,156026.34,0.03219818582719522,382.6845397949219,0.024471319000440417,286
thr_tarsus,random_pc_ridge,2,Træna,2,803481440,500,500,3500,3500,156026.34,0.0569781297263983,380.99957275390625,0.03186918199935462,286
thr_tarsus,random_pc_ridge,2,Træna,3,1705764116,500,500,3500,3500,156026.34,0.14232656291452564,379.3844909667969,0.03209875700122211,286
