trait,trait_label,fold,test_island_code,test_island,rule_kind,rule_label,top_m,top_m_label,grm_threshold,n_inner_used,lambda,selected_trial,weighting_method,n_pcs,alpha,outer_r
thr_wing,Wing length,3,2,Træna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.0,121,pc_logistic,2000,262537.03361827903,0.26835027856167903
thr_wing,Wing length,3,2,Træna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.5,121,pc_logistic,2000,262537.03361827903,0.26835027856167903
thr_wing,Wing length,3,2,Træna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.0,22,uniform,4500,37433.99740929916,0.2668474447565432
thr_wing,Wing length,3,2,Træna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.5,22,uniform,4500,37433.99740929916,0.2668474447565432
thr_wing,Wing length,4,3,Selvær,top_m,3,3,3,,3,0.0,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,3,3,3,,3,0.5,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,3,3,3,,3,1.0,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,3,3,3,,3,1.5,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,5,5,5,,5,0.0,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,5,5,5,,5,0.5,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,5,5,5,,5,1.0,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,5,5,5,,5,1.5,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,8,8,8,,8,0.0,98,pc_logistic,4500,87698.58369058275,0.3872366677188557
thr_wing,Wing length,4,3,Selvær,top_m,8,8,8,,8,0.5,78,pc_logistic,4500,39870.27985496212,0.3836816645221639
thr_wing,Wing length,4,3,Selvær,top_m,8,8,8,,8,1.0,78,pc_logistic,4500,39870.27985496212,0.3836816645221639
thr_wing,Wing length,4,3,Selvær,top_m,8,8,8,,8,1.5,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,top_m,10,10,10,,10,0.0,163,pc_logistic,4500,63692.13194723367,0.3881134390559395
thr_wing,Wing length,4,3,Selvær,top_m,10,10,10,,10,0.5,147,pc_logistic,4500,54524.11141183028,0.3875699463977991
thr_wing,Wing length,4,3,Selvær,top_m,10,10,10,,10,1.0,78,pc_logistic,4500,39870.27985496212,0.3836816645221639
thr_wing,Wing length,4,3,Selvær,top_m,10,10,10,,10,1.5,153,pc_logistic,4500,35157.926887406706,0.38347592492363336
thr_wing,Wing length,4,3,Selvær,top_m,15,15,15,,14,0.0,189,pc_logistic,2000,145956.58054123583,0.3682315584157081
thr_wing,Wing length,4,3,Selvær,top_m,15,15,15,,14,0.5,189,pc_logistic,2000,145956.58054123583,0.3682315584157081
thr_wing,Wing length,4,3,Selvær,top_m,15,15,15,,14,1.0,189,pc_logistic,2000,145956.58054123583,0.3682315584157081
thr_wing,Wing length,4,3,Selvær,top_m,15,15,15,,14,1.5,164,pc_logistic,4500,45374.92636430329,0.3861504933580703
thr_wing,Wing length,4,3,Selvær,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,6,0.0,78,pc_logistic,4500,39870.27985496212,0.3836816645221639
thr_wing,Wing length,4,3,Selvær,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,6,0.5,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,6,1.0,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,4,3,Selvær,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,6,1.5,13,uniform,4500,19132.13627882653,0.35333227686530316
thr_wing,Wing length,5,4,Gjerøy,top_m,3,3,3,,3,0.0,188,pc_logistic,4500,105419.12319870472,0.0909156884553398
thr_wing,Wing length,5,4,Gjerøy,top_m,3,3,3,,3,0.5,188,pc_logistic,4500,105419.12319870472,0.0909156884553398
thr_wing,Wing length,5,4,Gjerøy,top_m,3,3,3,,3,1.0,89,pc_logistic,5000,72112.74132591467,0.03704881976402264
thr_wing,Wing length,5,4,Gjerøy,top_m,3,3,3,,3,1.5,119,pc_logistic,4000,27866.85552771882,0.02633240037385381
thr_wing,Wing length,5,4,Gjerøy,top_m,5,5,5,,5,0.0,188,pc_logistic,4500,105419.12319870472,0.0909156884553398
thr_wing,Wing length,5,4,Gjerøy,top_m,5,5,5,,5,0.5,188,pc_logistic,4500,105419.12319870472,0.0909156884553398
thr_wing,Wing length,5,4,Gjerøy,top_m,5,5,5,,5,1.0,188,pc_logistic,4500,105419.12319870472,0.0909156884553398
thr_wing,Wing length,5,4,Gjerøy,top_m,5,5,5,,5,1.5,180,pc_logistic,4500,51576.57902936911,0.07507118617419374
thr_wing,Wing length,5,4,Gjerøy,top_m,8,8,8,,8,0.0,182,pc_logistic,4500,74013.09648636126,0.08235997468995943
thr_wing,Wing length,5,4,Gjerøy,top_m,8,8,8,,8,0.5,184,pc_logistic,4500,52548.47759594235,0.07342616951465834
thr_wing,Wing length,5,4,Gjerøy,top_m,8,8,8,,8,1.0,180,pc_logistic,4500,51576.57902936911,0.07507118617419374
thr_wing,Wing length,5,4,Gjerøy,top_m,8,8,8,,8,1.5,180,pc_logistic,4500,51576.57902936911,0.07507118617419374
thr_wing,Wing length,5,4,Gjerøy,top_m,10,10,10,,10,0.0,180,pc_logistic,4500,51576.57902936911,0.07507118617419374
thr_wing,Wing length,5,4,Gjerøy,top_m,10,10,10,,10,0.5,95,pc_logistic,4500,34065.15337275303,0.06533061550723272
thr_wing,Wing length,5,4,Gjerøy,top_m,10,10,10,,10,1.0,150,pc_logistic,4500,22219.06625804588,0.06341102876756907
thr_wing,Wing length,5,4,Gjerøy,top_m,10,10,10,,10,1.5,150,pc_logistic,4500,22219.06625804588,0.06341102876756907
thr_wing,Wing length,5,4,Gjerøy,top_m,15,15,15,,14,0.0,180,pc_logistic,4500,51576.57902936911,0.07507118617419374
thr_wing,Wing length,5,4,Gjerøy,top_m,15,15,15,,14,0.5,165,pc_logistic,4500,39071.04107007162,0.06935752196042813
thr_wing,Wing length,5,4,Gjerøy,top_m,15,15,15,,14,1.0,122,pc_logistic,4500,33839.12413795049,0.06688593819397248
thr_wing,Wing length,5,4,Gjerøy,top_m,15,15,15,,14,1.5,122,pc_logistic,4500,33839.12413795049,0.06688593819397248
thr_wing,Wing length,5,4,Gjerøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,4,0.0,188,pc_logistic,4500,105419.12319870472,0.0909156884553398
thr_wing,Wing length,5,4,Gjerøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,4,0.5,188,pc_logistic,4500,105419.12319870472,0.0909156884553398
thr_wing,Wing length,5,4,Gjerøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,4,1.0,150,pc_logistic,4500,22219.06625804588,0.06341102876756907
thr_wing,Wing length,5,4,Gjerøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,4,1.5,108,pc_logistic,4500,14448.343702570182,0.057114657083848705
thr_wing,Wing length,6,5,Hestmannøy,top_m,3,3,3,,3,0.0,108,pc_logistic,5000,3891707.9198658173,0.14609312241521366
thr_wing,Wing length,6,5,Hestmannøy,top_m,3,3,3,,3,0.5,108,pc_logistic,5000,3891707.9198658173,0.14609312241521366
thr_wing,Wing length,6,5,Hestmannøy,top_m,3,3,3,,3,1.0,108,pc_logistic,5000,3891707.9198658173,0.14609312241521366
thr_wing,Wing length,6,5,Hestmannøy,top_m,3,3,3,,3,1.5,108,pc_logistic,5000,3891707.9198658173,0.14609312241521366
thr_wing,Wing length,6,5,Hestmannøy,top_m,5,5,5,,5,0.0,166,pc_logistic,4000,201329.4806789461,0.1562414124863086
thr_wing,Wing length,6,5,Hestmannøy,top_m,5,5,5,,5,0.5,58,pc_logistic,3000,155449.52549558855,0.16085988591039324
thr_wing,Wing length,6,5,Hestmannøy,top_m,5,5,5,,5,1.0,58,pc_logistic,3000,155449.52549558855,0.16085988591039324
thr_wing,Wing length,6,5,Hestmannøy,top_m,5,5,5,,5,1.5,58,pc_logistic,3000,155449.52549558855,0.16085988591039324
thr_wing,Wing length,6,5,Hestmannøy,top_m,8,8,8,,8,0.0,157,pc_logistic,4000,178649.90263116147,0.15706352565895987
thr_wing,Wing length,6,5,Hestmannøy,top_m,8,8,8,,8,0.5,157,pc_logistic,4000,178649.90263116147,0.15706352565895987
thr_wing,Wing length,6,5,Hestmannøy,top_m,8,8,8,,8,1.0,125,pc_logistic,4500,140239.9796105643,0.1589904579705345
thr_wing,Wing length,6,5,Hestmannøy,top_m,8,8,8,,8,1.5,166,pc_logistic,4000,201329.4806789461,0.1562414124863086
thr_wing,Wing length,6,5,Hestmannøy,top_m,10,10,10,,10,0.0,176,pc_logistic,4000,86240.50379866756,0.1603393924338951
thr_wing,Wing length,6,5,Hestmannøy,top_m,10,10,10,,10,0.5,117,pc_logistic,4500,61105.003733643825,0.16071874594118
thr_wing,Wing length,6,5,Hestmannøy,top_m,10,10,10,,10,1.0,117,pc_logistic,4500,61105.003733643825,0.16071874594118
thr_wing,Wing length,6,5,Hestmannøy,top_m,10,10,10,,10,1.5,118,pc_logistic,4500,65055.37234986639,0.16149843007692544
thr_wing,Wing length,6,5,Hestmannøy,top_m,15,15,15,,14,0.0,177,pc_logistic,4000,90926.54006523995,0.16053270542739362
thr_wing,Wing length,6,5,Hestmannøy,top_m,15,15,15,,14,0.5,177,pc_logistic,4000,90926.54006523995,0.16053270542739362
thr_wing,Wing length,6,5,Hestmannøy,top_m,15,15,15,,14,1.0,179,pc_logistic,3500,92377.41910484574,0.16141678816434382
thr_wing,Wing length,6,5,Hestmannøy,top_m,15,15,15,,14,1.5,179,pc_logistic,3500,92377.41910484574,0.16141678816434382
thr_wing,Wing length,6,5,Hestmannøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,5,0.0,166,pc_logistic,4000,201329.4806789461,0.1562414124863086
thr_wing,Wing length,6,5,Hestmannøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,5,0.5,58,pc_logistic,3000,155449.52549558855,0.16085988591039324
thr_wing,Wing length,6,5,Hestmannøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,5,1.0,58,pc_logistic,3000,155449.52549558855,0.16085988591039324
thr_wing,Wing length,6,5,Hestmannøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,5,1.5,58,pc_logistic,3000,155449.52549558855,0.16085988591039324
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,3,3,3,,3,0.0,35,pc_logistic,5000,209682.14078366646,0.4040984075589343
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,3,3,3,,3,0.5,35,pc_logistic,5000,209682.14078366646,0.4040984075589343
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,3,3,3,,3,1.0,158,pc_logistic,5000,131438.2284115899,0.392862450827897
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,3,3,3,,3,1.5,69,pc_logistic,3500,6739.6753862768455,0.2261578415530118
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,5,5,5,,5,0.0,111,pc_logistic,4500,39428.69869627394,0.3442000151976527
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,5,5,5,,5,0.5,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,5,5,5,,5,1.0,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,5,5,5,,5,1.5,109,pc_logistic,4500,17261.734616235408,0.2988030444387991
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,8,8,8,,8,0.0,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,8,8,8,,8,0.5,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,8,8,8,,8,1.0,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,8,8,8,,8,1.5,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,10,10,10,,10,0.0,82,pc_logistic,4000,47055.21314248927,0.34515145900003824
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,10,10,10,,10,0.5,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,10,10,10,,10,1.0,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,10,10,10,,10,1.5,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,15,15,15,,14,0.0,172,pc_logistic,5000,54377.510101707274,0.36284127307171626
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,15,15,15,,14,0.5,172,pc_logistic,5000,54377.510101707274,0.36284127307171626
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,15,15,15,,14,1.0,111,pc_logistic,4500,39428.69869627394,0.3442000151976527
thr_wing,Wing length,7,6,Indre Kvarøy,top_m,15,15,15,,14,1.5,124,pc_logistic,5000,40359.52990420179,0.3508509048495309
thr_wing,Wing length,7,6,Indre Kvarøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.0,111,pc_logistic,4500,39428.69869627394,0.3442000151976527
thr_wing,Wing length,7,6,Indre Kvarøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.5,111,pc_logistic,4500,39428.69869627394,0.3442000151976527
thr_wing,Wing length,7,6,Indre Kvarøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.0,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,7,6,Indre Kvarøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.5,101,pc_logistic,4500,28362.847009195775,0.3261981101609653
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,3,3,3,,3,0.0,87,pc_logistic,2000,67179.8765146068,0.38715355096065307
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,3,3,3,,3,0.5,59,pc_logistic,2000,48631.441833433724,0.3802382045336056
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,3,3,3,,3,1.0,77,pc_logistic,1500,52592.637569766164,0.3840599334413388
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,3,3,3,,3,1.5,77,pc_logistic,1500,52592.637569766164,0.3840599334413388
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,5,5,5,,5,0.0,74,pc_logistic,2000,132487.72800998075,0.4035801364827935
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,5,5,5,,5,0.5,90,pc_logistic,2000,58380.514478819394,0.38907018141070776
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,5,5,5,,5,1.0,27,uniform,4500,28009.369880207825,0.3750229128203007
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,5,5,5,,5,1.5,27,uniform,4500,28009.369880207825,0.3750229128203007
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,8,8,8,,8,0.0,161,pc_logistic,4000,52144.720281688846,0.3950800923414097
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,8,8,8,,8,0.5,161,pc_logistic,4000,52144.720281688846,0.3950800923414097
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,8,8,8,,8,1.0,27,uniform,4500,28009.369880207825,0.3750229128203007
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,8,8,8,,8,1.5,27,uniform,4500,28009.369880207825,0.3750229128203007
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,10,10,10,,10,0.0,179,pc_logistic,4500,42371.92962805626,0.39075557172531117
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,10,10,10,,10,0.5,166,pc_logistic,4000,41265.92493542082,0.3745448625682323
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,10,10,10,,10,1.0,27,uniform,4500,28009.369880207825,0.3750229128203007
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,10,10,10,,10,1.5,27,uniform,4500,28009.369880207825,0.3750229128203007
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,15,15,15,,14,0.0,191,pc_logistic,4500,126152.13081544235,0.3884567300513308
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,15,15,15,,14,0.5,166,pc_logistic,4000,41265.92493542082,0.3745448625682323
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,15,15,15,,14,1.0,166,pc_logistic,4000,41265.92493542082,0.3745448625682323
thr_wing,Wing length,8,7,Onøy og Lurøy,top_m,15,15,15,,14,1.5,166,pc_logistic,4000,41265.92493542082,0.3745448625682323
thr_wing,Wing length,8,7,Onøy og Lurøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,9,0.0,161,pc_logistic,4000,52144.720281688846,0.3950800923414097
thr_wing,Wing length,8,7,Onøy og Lurøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,9,0.5,161,pc_logistic,4000,52144.720281688846,0.3950800923414097
thr_wing,Wing length,8,7,Onøy og Lurøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,9,1.0,166,pc_logistic,4000,41265.92493542082,0.3745448625682323
thr_wing,Wing length,8,7,Onøy og Lurøy,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,9,1.5,28,uniform,4500,23166.942313430452,0.36747617098009355
thr_wing,Wing length,9,8,Lovund,top_m,3,3,3,,3,0.0,165,pc_logistic,4000,66374.50440690776,0.16787962301367756
thr_wing,Wing length,9,8,Lovund,top_m,3,3,3,,3,0.5,140,pc_logistic,4500,22270.814945134473,0.18174707334334017
thr_wing,Wing length,9,8,Lovund,top_m,3,3,3,,3,1.0,12,pc_logistic,5000,17908.108469185627,0.16408050880124053
thr_wing,Wing length,9,8,Lovund,top_m,3,3,3,,3,1.5,16,pc_logistic,3500,5614.830302584853,0.14513377912016456
thr_wing,Wing length,9,8,Lovund,top_m,5,5,5,,5,0.0,121,pc_logistic,4000,33350.971572689574,0.17958206957997008
thr_wing,Wing length,9,8,Lovund,top_m,5,5,5,,5,0.5,125,pc_logistic,4000,28117.597873265666,0.18139983440178756
thr_wing,Wing length,9,8,Lovund,top_m,5,5,5,,5,1.0,126,pc_logistic,4500,22724.546047797798,0.1840022710019707
thr_wing,Wing length,9,8,Lovund,top_m,5,5,5,,5,1.5,126,pc_logistic,4500,22724.546047797798,0.1840022710019707
thr_wing,Wing length,9,8,Lovund,top_m,8,8,8,,8,0.0,127,pc_logistic,4500,44647.17491548028,0.17629657944758084
thr_wing,Wing length,9,8,Lovund,top_m,8,8,8,,8,0.5,127,pc_logistic,4500,44647.17491548028,0.17629657944758084
thr_wing,Wing length,9,8,Lovund,top_m,8,8,8,,8,1.0,127,pc_logistic,4500,44647.17491548028,0.17629657944758084
thr_wing,Wing length,9,8,Lovund,top_m,8,8,8,,8,1.5,140,pc_logistic,4500,22270.814945134473,0.18174707334334017
thr_wing,Wing length,9,8,Lovund,top_m,10,10,10,,10,0.0,155,pc_logistic,4500,63396.253817943085,0.175056179180055
thr_wing,Wing length,9,8,Lovund,top_m,10,10,10,,10,0.5,168,pc_logistic,4500,42262.330693413634,0.1784398467803869
thr_wing,Wing length,9,8,Lovund,top_m,10,10,10,,10,1.0,168,pc_logistic,4500,42262.330693413634,0.1784398467803869
thr_wing,Wing length,9,8,Lovund,top_m,10,10,10,,10,1.5,168,pc_logistic,4500,42262.330693413634,0.1784398467803869
thr_wing,Wing length,9,8,Lovund,top_m,15,15,15,,14,0.0,143,pc_logistic,4000,61475.31570019526,0.17618014428920253
thr_wing,Wing length,9,8,Lovund,top_m,15,15,15,,14,0.5,162,pc_logistic,3500,63907.1123773326,0.16235656431817877
thr_wing,Wing length,9,8,Lovund,top_m,15,15,15,,14,1.0,162,pc_logistic,3500,63907.1123773326,0.16235656431817877
thr_wing,Wing length,9,8,Lovund,top_m,15,15,15,,14,1.5,62,pc_logistic,2500,103400.06853830554,0.1825520794221858
thr_wing,Wing length,9,8,Lovund,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.0,127,pc_logistic,4500,44647.17491548028,0.17629657944758084
thr_wing,Wing length,9,8,Lovund,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.5,127,pc_logistic,4500,44647.17491548028,0.17629657944758084
thr_wing,Wing length,9,8,Lovund,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.0,127,pc_logistic,4500,44647.17491548028,0.17629657944758084
thr_wing,Wing length,9,8,Lovund,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.5,140,pc_logistic,4500,22270.814945134473,0.18174707334334017
thr_wing,Wing length,10,9,Sleneset,top_m,3,3,3,,3,0.0,120,pc_logistic,1000,104089.99603868985,0.15679074209178667
thr_wing,Wing length,10,9,Sleneset,top_m,3,3,3,,3,0.5,120,pc_logistic,1000,104089.99603868985,0.15679074209178667
thr_wing,Wing length,10,9,Sleneset,top_m,3,3,3,,3,1.0,120,pc_logistic,1000,104089.99603868985,0.15679074209178667
thr_wing,Wing length,10,9,Sleneset,top_m,3,3,3,,3,1.5,120,pc_logistic,1000,104089.99603868985,0.15679074209178667
thr_wing,Wing length,10,9,Sleneset,top_m,5,5,5,,5,0.0,118,pc_logistic,4500,59356.300477844285,0.2089246719536043
thr_wing,Wing length,10,9,Sleneset,top_m,5,5,5,,5,0.5,118,pc_logistic,4500,59356.300477844285,0.2089246719536043
thr_wing,Wing length,10,9,Sleneset,top_m,5,5,5,,5,1.0,130,pc_logistic,4000,30370.712090730758,0.23169108241247094
thr_wing,Wing length,10,9,Sleneset,top_m,5,5,5,,5,1.5,130,pc_logistic,4000,30370.712090730758,0.23169108241247094
thr_wing,Wing length,10,9,Sleneset,top_m,8,8,8,,8,0.0,194,pc_logistic,4000,90425.17757070305,0.19202646778240876
thr_wing,Wing length,10,9,Sleneset,top_m,8,8,8,,8,0.5,122,pc_logistic,4500,70601.61482884425,0.20331230141055606
thr_wing,Wing length,10,9,Sleneset,top_m,8,8,8,,8,1.0,122,pc_logistic,4500,70601.61482884425,0.20331230141055606
thr_wing,Wing length,10,9,Sleneset,top_m,8,8,8,,8,1.5,122,pc_logistic,4500,70601.61482884425,0.20331230141055606
thr_wing,Wing length,10,9,Sleneset,top_m,10,10,10,,10,0.0,121,pc_logistic,4500,117360.36473045319,0.18126091663358818
thr_wing,Wing length,10,9,Sleneset,top_m,10,10,10,,10,0.5,124,pc_logistic,4500,82495.92653339922,0.19683632289022404
thr_wing,Wing length,10,9,Sleneset,top_m,10,10,10,,10,1.0,124,pc_logistic,4500,82495.92653339922,0.19683632289022404
thr_wing,Wing length,10,9,Sleneset,top_m,10,10,10,,10,1.5,122,pc_logistic,4500,70601.61482884425,0.20331230141055606
thr_wing,Wing length,10,9,Sleneset,top_m,15,15,15,,14,0.0,197,pc_logistic,4000,91122.30798688778,0.17919503284410623
thr_wing,Wing length,10,9,Sleneset,top_m,15,15,15,,14,0.5,197,pc_logistic,4000,91122.30798688778,0.17919503284410623
thr_wing,Wing length,10,9,Sleneset,top_m,15,15,15,,14,1.0,196,pc_logistic,4000,101365.17093153598,0.17608365062734124
thr_wing,Wing length,10,9,Sleneset,top_m,15,15,15,,14,1.5,196,pc_logistic,4000,101365.17093153598,0.17608365062734124
thr_wing,Wing length,10,9,Sleneset,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.0,184,pc_logistic,4000,135952.10937316975,0.17510864074151938
thr_wing,Wing length,10,9,Sleneset,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,0.5,122,pc_logistic,4500,70601.61482884425,0.20331230141055606
thr_wing,Wing length,10,9,Sleneset,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.0,122,pc_logistic,4500,70601.61482884425,0.20331230141055606
thr_wing,Wing length,10,9,Sleneset,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,7,1.5,122,pc_logistic,4500,70601.61482884425,0.20331230141055606
thr_wing,Wing length,11,10,Aldra,top_m,3,3,3,,3,0.0,45,pc_logistic,2000,496654.5386523921,0.15067751219843176
thr_wing,Wing length,11,10,Aldra,top_m,3,3,3,,3,0.5,48,pc_logistic,2000,815344.6702809947,0.14639937340513207
thr_wing,Wing length,11,10,Aldra,top_m,3,3,3,,3,1.0,20,uniform,2500,2302261.4439267134,0.13156215937457683
thr_wing,Wing length,11,10,Aldra,top_m,3,3,3,,3,1.5,20,uniform,2500,2302261.4439267134,0.13156215937457683
thr_wing,Wing length,11,10,Aldra,top_m,5,5,5,,5,0.0,128,pc_logistic,4000,595704.5966490433,0.14806745735712154
thr_wing,Wing length,11,10,Aldra,top_m,5,5,5,,5,0.5,128,pc_logistic,4000,595704.5966490433,0.14806745735712154
thr_wing,Wing length,11,10,Aldra,top_m,5,5,5,,5,1.0,128,pc_logistic,4000,595704.5966490433,0.14806745735712154
thr_wing,Wing length,11,10,Aldra,top_m,5,5,5,,5,1.5,128,pc_logistic,4000,595704.5966490433,0.14806745735712154
thr_wing,Wing length,11,10,Aldra,top_m,8,8,8,,8,0.0,122,pc_logistic,4000,160474.67801965153,0.154587536422292
thr_wing,Wing length,11,10,Aldra,top_m,8,8,8,,8,0.5,124,pc_logistic,4000,154924.26185929758,0.15390361686666887
thr_wing,Wing length,11,10,Aldra,top_m,8,8,8,,8,1.0,124,pc_logistic,4000,154924.26185929758,0.15390361686666887
thr_wing,Wing length,11,10,Aldra,top_m,8,8,8,,8,1.5,124,pc_logistic,4000,154924.26185929758,0.15390361686666887
thr_wing,Wing length,11,10,Aldra,top_m,10,10,10,,10,0.0,172,pc_logistic,3000,97013.50088277468,0.15070697393144752
thr_wing,Wing length,11,10,Aldra,top_m,10,10,10,,10,0.5,189,pc_logistic,3000,77273.42971435051,0.15029702118719798
thr_wing,Wing length,11,10,Aldra,top_m,10,10,10,,10,1.0,189,pc_logistic,3000,77273.42971435051,0.15029702118719798
thr_wing,Wing length,11,10,Aldra,top_m,10,10,10,,10,1.5,189,pc_logistic,3000,77273.42971435051,0.15029702118719798
thr_wing,Wing length,11,10,Aldra,top_m,15,15,15,,14,0.0,165,pc_logistic,3500,138649.88883836425,0.15179976773008788
thr_wing,Wing length,11,10,Aldra,top_m,15,15,15,,14,0.5,165,pc_logistic,3500,138649.88883836425,0.15179976773008788
thr_wing,Wing length,11,10,Aldra,top_m,15,15,15,,14,1.0,165,pc_logistic,3500,138649.88883836425,0.15179976773008788
thr_wing,Wing length,11,10,Aldra,top_m,15,15,15,,14,1.5,165,pc_logistic,3500,138649.88883836425,0.15179976773008788
thr_wing,Wing length,11,10,Aldra,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.0,44,pc_logistic,1000,1629664.039727684,0.15073479130641418
