trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,pevmean_obj,pevmean_n_pcs,pevmean_lambda,ringnumber,source_island,source_island_name
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72570,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72575,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72598,11,Leka
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72606,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72610,6,Indre Kvarøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72618,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72643,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72675,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72679,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72699,14,Lauvøya
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72745,1,Myken
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72752,1,Myken
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72786,10,Aldra
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72792,6,Indre Kvarøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72811,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72859,10,Aldra
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72913,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72935,5,Hestmannøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72955,4,Gjerøy
thr_tarsus,0,Nesøy,0,744452614,1000,pevmean_ga,0.38841691833204267,100,502.6502333305817,8M72987,4,Gjerøy
