n_individuals,method,order_seed,pevmean_obj,pevmean_n_pcs,pevmean_lambda,target_island,target_island_name,repeat,repeat_seed,trait,ga_generations,ga_cache_size,ga_elapsed_sec
4500,pevmean_ga,-1,0.11002585154228134,100,502.6502333305817,13,Vikna,1,881208126,thr_tarsus,300,26524,118.68859498901293
500,pevmean_ga,-1,0.4369085531945264,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26522,58.809181762859225
1000,pevmean_ga,-1,0.28190035003514496,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26501,68.42334089800715
1500,pevmean_ga,-1,0.22098315462266643,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26627,78.70481004286557
2000,pevmean_ga,-1,0.18389872031318702,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26686,87.59676406066865
2500,pevmean_ga,-1,0.15895931617013084,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26680,96.6139997378923
3000,pevmean_ga,-1,0.14054850432739543,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26388,105.72727522207424
3500,pevmean_ga,-1,0.12838386595120474,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26694,115.96849668771029
4000,pevmean_ga,-1,0.11762710641297104,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26700,126.29859418515116
4500,pevmean_ga,-1,0.10986359695519038,100,502.6502333305817,13,Vikna,2,1075204606,thr_tarsus,300,26226,128.29693307122216
500,pevmean_ga,-1,0.4341374170167323,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26511,60.011267421301454
1000,pevmean_ga,-1,0.2829610910819463,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26507,69.27997998706996
1500,pevmean_ga,-1,0.22032177261426222,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26630,78.23084548395127
2000,pevmean_ga,-1,0.1833102041223465,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26643,89.1736459583044
2500,pevmean_ga,-1,0.15929662246689627,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26489,97.59809958469123
3000,pevmean_ga,-1,0.14094356992741663,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26536,107.14700237475336
3500,pevmean_ga,-1,0.12819905875367602,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26541,117.3418321609497
4000,pevmean_ga,-1,0.11757529080090681,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26742,128.20134043693542
4500,pevmean_ga,-1,0.1097987191169902,100,502.6502333305817,13,Vikna,3,378460770,thr_tarsus,300,26586,135.1069894391112
500,pevmean_ga,-1,0.4313786931693423,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26553,59.98332057334483
1000,pevmean_ga,-1,0.2805169647452312,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26562,69.0510941320099
1500,pevmean_ga,-1,0.21941166247202962,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26520,79.07615844206885
2000,pevmean_ga,-1,0.1832043347100044,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26790,89.28892098972574
2500,pevmean_ga,-1,0.1589443516376403,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26536,97.79493929911405
3000,pevmean_ga,-1,0.1413905655262914,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26575,107.52159228734672
3500,pevmean_ga,-1,0.12765497809470405,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26655,117.63029979309067
4000,pevmean_ga,-1,0.11796281192830911,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26448,126.75369331613183
4500,pevmean_ga,-1,0.1097387306950346,100,502.6502333305817,13,Vikna,4,1932616507,thr_tarsus,300,26334,132.7295292261988
500,pevmean_ga,-1,0.5439172250170913,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26524,60.513321317732334
1000,pevmean_ga,-1,0.32474471394925614,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26591,69.44274441897869
1500,pevmean_ga,-1,0.2318565884005169,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26575,79.6062402180396
2000,pevmean_ga,-1,0.1890455358420239,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26583,89.86033849930391
2500,pevmean_ga,-1,0.15910828811322678,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26602,98.15795944118872
3000,pevmean_ga,-1,0.1401027057462553,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26628,108.23694583959877
3500,pevmean_ga,-1,0.1246734974682117,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26521,117.80508682690561
4000,pevmean_ga,-1,0.11362288710891864,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26536,128.33594044530764
4500,pevmean_ga,-1,0.10522549416023011,100,502.6502333305817,14,Lauvøya,0,1319110456,thr_tarsus,300,26416,135.88184326607734
500,pevmean_ga,-1,0.5551671839354329,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26239,60.3581791841425
1000,pevmean_ga,-1,0.3161471299932002,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26470,70.15046810731292
1500,pevmean_ga,-1,0.2348747283674324,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26673,79.95834869891405
2000,pevmean_ga,-1,0.19023142559852524,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26645,90.00956188794225
2500,pevmean_ga,-1,0.16013506155488172,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26612,99.65123892808333
3000,pevmean_ga,-1,0.13906519008568757,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26568,107.90527276601642
3500,pevmean_ga,-1,0.12470607584021746,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26511,118.22175087826326
4000,pevmean_ga,-1,0.11358044680019189,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26607,128.4506846452132
4500,pevmean_ga,-1,0.10519288431044738,100,502.6502333305817,14,Lauvøya,1,1995458380,thr_tarsus,300,26421,135.4458871698007
500,pevmean_ga,-1,0.5429277851689497,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26215,60.20025825686753
1000,pevmean_ga,-1,0.3187420011049616,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26578,70.12954143993556
1500,pevmean_ga,-1,0.2347960141615137,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26678,79.92848802311346
2000,pevmean_ga,-1,0.1893035265677691,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26635,89.82940268097445
2500,pevmean_ga,-1,0.15921435380999152,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26533,98.2474138266407
3000,pevmean_ga,-1,0.13946248510199635,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26416,108.28942744573578
3500,pevmean_ga,-1,0.12421198673734209,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26581,117.91444278508425
4000,pevmean_ga,-1,0.11367767116463412,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26584,128.00140208425
4500,pevmean_ga,-1,0.10538195506461404,100,502.6502333305817,14,Lauvøya,2,875031619,thr_tarsus,300,26427,135.9749835897237
500,pevmean_ga,-1,0.5519840633590252,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26444,60.82846616720781
1000,pevmean_ga,-1,0.3299944389020392,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26813,70.28180069196969
1500,pevmean_ga,-1,0.23350963256139542,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26528,79.82359844073653
2000,pevmean_ga,-1,0.18899073372612116,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26571,89.16195455100387
2500,pevmean_ga,-1,0.1598915423231293,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26538,98.27135884575546
3000,pevmean_ga,-1,0.1391155258326022,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26545,108.7534775189124
3500,pevmean_ga,-1,0.12483040413237667,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26403,117.29338976088911
4000,pevmean_ga,-1,0.11351885617246774,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26427,129.98155280482024
4500,pevmean_ga,-1,0.10512226642089294,100,502.6502333305817,14,Lauvøya,3,1340497558,thr_tarsus,300,26430,136.59938125498593
500,pevmean_ga,-1,0.5414202201455715,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26470,61.59883387712762
1000,pevmean_ga,-1,0.32146068565793606,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26550,70.43625900102779
1500,pevmean_ga,-1,0.23483044280807394,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26755,80.27337466925383
2000,pevmean_ga,-1,0.1877022974014724,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26697,90.57750965002924
2500,pevmean_ga,-1,0.15850852478050964,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26596,99.27612916193902
3000,pevmean_ga,-1,0.13961427338898486,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26525,108.1666908422485
3500,pevmean_ga,-1,0.12524569658255333,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26673,118.6455072411336
4000,pevmean_ga,-1,0.11343424113059598,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26499,127.91586362477392
4500,pevmean_ga,-1,0.10521041668582866,100,502.6502333305817,14,Lauvøya,4,130234660,thr_tarsus,300,26385,136.8389929770492
