trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
body_mass,avggrm_diversity_lam2,1,Myken,0,14,2000,2000,2500,2500,89093.2,0.36797697451732625,1030.812255859375,0.0803996000031475,92
body_mass,avggrm_diversity_lam2,1,Myken,0,14,2500,2500,2500,2500,89093.2,0.4010638892358005,1030.7999267578125,0.12705629999982193,92
body_mass,avggrm_diversity_lam2,1,Myken,0,14,3000,3000,2500,2500,89093.2,0.3791687638729502,1030.9530029296875,0.1350920999830123,92
body_mass,avggrm_diversity_lam2,1,Myken,0,14,3500,3500,2500,2500,89093.2,0.4020755643317753,1030.7281494140625,0.15159560000756755,92
body_mass,avggrm_diversity_lam2,1,Myken,0,14,4000,4000,2500,2500,89093.2,0.36914938593459307,1030.8917236328125,0.1769235999963712,92
body_mass,avggrm_diversity_lam2,1,Myken,0,14,4500,4500,2500,2500,89093.2,0.408730033531307,1030.5604248046875,0.17077450000215322,92
body_mass,avggrm_topk,2,Træna,0,14,500,500,2500,2500,89093.2,0.20898175083231255,978.4576416015625,0.012363099987851456,292
body_mass,avggrm_topk,2,Træna,0,14,1000,1000,2500,2500,89093.2,0.20459448292882623,977.8187866210938,0.023200900002848357,292
body_mass,avggrm_topk,2,Træna,0,14,1500,1500,2500,2500,89093.2,0.17982651231181887,976.848876953125,0.048803200013935566,292
body_mass,avggrm_topk,2,Træna,0,14,2000,2000,2500,2500,89093.2,0.14742748927473345,976.961181640625,0.0815940999891609,292
body_mass,avggrm_topk,2,Træna,0,14,2500,2500,2500,2500,89093.2,0.1467281987571353,977.1852416992188,0.12400979999802075,292
body_mass,avggrm_topk,2,Træna,0,14,3000,3000,2500,2500,89093.2,0.17372679793275206,976.7037963867188,0.14489100000355393,292
body_mass,avggrm_topk,2,Træna,0,14,3500,3500,2500,2500,89093.2,0.17173697212620093,976.8755493164062,0.1440172000147868,292
body_mass,avggrm_topk,2,Træna,0,14,4000,4000,2500,2500,89093.2,0.17695498302840743,976.9631958007812,0.17133680000551976,292
body_mass,avggrm_topk,2,Træna,0,14,4500,4500,2500,2500,89093.2,0.16012807713652755,977.0952758789062,0.18638929998269305,292
body_mass,pca_target_topk,2,Træna,0,14,500,500,2500,2500,89093.2,0.19429570559360762,972.7555541992188,0.008362900000065565,292
body_mass,pca_target_topk,2,Træna,0,14,1000,1000,2500,2500,89093.2,0.2011416793870375,973.4920654296875,0.024434199993265793,292
body_mass,pca_target_topk,2,Træna,0,14,1500,1500,2500,2500,89093.2,0.1795264795150047,975.8207397460938,0.050398999999742955,292
body_mass,pca_target_topk,2,Træna,0,14,2000,2000,2500,2500,89093.2,0.1740289423782707,974.9459838867188,0.08084219999727793,292
body_mass,pca_target_topk,2,Træna,0,14,2500,2500,2500,2500,89093.2,0.15578596153831178,975.8450317382812,0.13479050001478754,292
body_mass,pca_target_topk,2,Træna,0,14,3000,3000,2500,2500,89093.2,0.17930914790797137,976.7579345703125,0.1415897999831941,292
body_mass,pca_target_topk,2,Træna,0,14,3500,3500,2500,2500,89093.2,0.17648852895466846,977.4818115234375,0.1466673999966588,292
body_mass,pca_target_topk,2,Træna,0,14,4000,4000,2500,2500,89093.2,0.17614364097215618,976.7131958007812,0.152059600019129,292
body_mass,pca_target_topk,2,Træna,0,14,4500,4500,2500,2500,89093.2,0.1720362472942237,977.2440185546875,0.1833381000033114,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,500,500,2500,2500,89093.2,0.17883323133428222,979.2269897460938,0.009698800015030429,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,1000,1000,2500,2500,89093.2,0.2022216377701798,977.0809936523438,0.02241219999268651,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,1500,1500,2500,2500,89093.2,0.18284539849657072,977.2274169921875,0.042332999990321696,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,2000,2000,2500,2500,89093.2,0.1743848701924734,977.4071044921875,0.07984240000951104,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,2500,2500,2500,2500,89093.2,0.1580423186173459,977.2667846679688,0.11340969998855144,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,3000,3000,2500,2500,89093.2,0.16024611853359103,977.1558227539062,0.16258299999753945,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,3500,3500,2500,2500,89093.2,0.16962987803617918,977.1361083984375,0.1727604999905452,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,4000,4000,2500,2500,89093.2,0.16759775372376234,976.7191772460938,0.1514665000140667,292
body_mass,avggrm_diversity_lam0p25,2,Træna,0,14,4500,4500,2500,2500,89093.2,0.16826791778542569,976.7630615234375,0.17865270000766031,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,500,500,2500,2500,89093.2,0.2021528578503365,980.0900268554688,0.009714399988297373,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,1000,1000,2500,2500,89093.2,0.18749252505811312,978.1661987304688,0.02789539998047985,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,1500,1500,2500,2500,89093.2,0.1858404160957337,977.19091796875,0.049167799996212125,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,2000,2000,2500,2500,89093.2,0.17161932930721438,977.435791015625,0.08621370000764728,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,2500,2500,2500,2500,89093.2,0.1630422563772198,977.1333618164062,0.12589980001212098,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,3000,3000,2500,2500,89093.2,0.16941259042254603,977.1025390625,0.13882940000621602,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,3500,3500,2500,2500,89093.2,0.1674969631911876,976.837890625,0.1481402000063099,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,4000,4000,2500,2500,89093.2,0.16243697392695208,977.0723266601562,0.17562019999604672,292
body_mass,avggrm_diversity_lam0p5,2,Træna,0,14,4500,4500,2500,2500,89093.2,0.16803090163465817,976.7684326171875,0.18983160000061616,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,500,500,2500,2500,89093.2,0.1754653856205126,977.5057983398438,0.012182799982838333,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,1000,1000,2500,2500,89093.2,0.18914553913885915,978.531005859375,0.03008399999816902,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,1500,1500,2500,2500,89093.2,0.1775508480486747,977.61279296875,0.0631629999843426,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,2000,2000,2500,2500,89093.2,0.18992346093752707,977.2559814453125,0.08935109997401014,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,2500,2500,2500,2500,89093.2,0.17141459156532354,977.1956176757812,0.13223370001651347,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,3000,3000,2500,2500,89093.2,0.18028772954376657,977.1688842773438,0.15410690000862814,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,3500,3500,2500,2500,89093.2,0.17566476550703827,976.8795166015625,0.1624180999933742,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,4000,4000,2500,2500,89093.2,0.1605660145899631,976.9749755859375,0.1784361000172794,292
body_mass,avggrm_diversity_lam1,2,Træna,0,14,4500,4500,2500,2500,89093.2,0.16520667678286427,976.7376098632812,0.19756209998740815,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,500,500,2500,2500,89093.2,0.19330919913715325,973.6515502929688,0.00963939999928698,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,1000,1000,2500,2500,89093.2,0.1810055451466634,975.416748046875,0.02643329999409616,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,1500,1500,2500,2500,89093.2,0.21015865080903723,977.3916015625,0.05099560000235215,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,2000,2000,2500,2500,89093.2,0.18304039647939727,977.2063598632812,0.0890988000028301,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,2500,2500,2500,2500,89093.2,0.16888623919964266,977.4512939453125,0.12945720000425354,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,3000,3000,2500,2500,89093.2,0.16227791123541996,977.255859375,0.13398080001934431,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,3500,3500,2500,2500,89093.2,0.1675716751733769,977.1427612304688,0.15521379999700002,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,4000,4000,2500,2500,89093.2,0.1678821487431297,976.9457397460938,0.1819346999982372,292
body_mass,avggrm_diversity_lam2,2,Træna,0,14,4500,4500,2500,2500,89093.2,0.1572514715694397,976.9326782226562,0.18728569999802858,292
body_mass,avggrm_topk,3,Selvær,0,14,500,500,2500,2500,89093.2,0.256100599047159,1008.7470703125,0.009908499981975183,194
body_mass,avggrm_topk,3,Selvær,0,14,1000,1000,2500,2500,89093.2,0.23706836388992938,1004.908447265625,0.023426400002790615,194
body_mass,avggrm_topk,3,Selvær,0,14,1500,1500,2500,2500,89093.2,0.23437587665444973,1005.8804931640625,0.058489999995799735,194
body_mass,avggrm_topk,3,Selvær,0,14,2000,2000,2500,2500,89093.2,0.22457894500779624,1005.9494018554688,0.08194350000121631,194
body_mass,avggrm_topk,3,Selvær,0,14,2500,2500,2500,2500,89093.2,0.18877040407774826,1006.6864624023438,0.13843880000058562,194
body_mass,avggrm_topk,3,Selvær,0,14,3000,3000,2500,2500,89093.2,0.18333014667909597,1007.294189453125,0.13295830000424758,194
body_mass,avggrm_topk,3,Selvær,0,14,3500,3500,2500,2500,89093.2,0.18602582825164057,1007.3412475585938,0.15136749998782761,194
body_mass,avggrm_topk,3,Selvær,0,14,4000,4000,2500,2500,89093.2,0.19517169383907482,1007.7216796875,0.16313450000598095,194
body_mass,avggrm_topk,3,Selvær,0,14,4500,4500,2500,2500,89093.2,0.20319499650515466,1007.8359375,0.1656370999990031,194
body_mass,pca_target_topk,3,Selvær,0,14,500,500,2500,2500,89093.2,0.19920440868566014,997.3457641601562,0.0076216000015847385,194
body_mass,pca_target_topk,3,Selvær,0,14,1000,1000,2500,2500,89093.2,0.237694694914767,1000.4334106445312,0.022803100000601262,194
body_mass,pca_target_topk,3,Selvær,0,14,1500,1500,2500,2500,89093.2,0.25619843988415847,1004.6939697265625,0.049918999982764944,194
body_mass,pca_target_topk,3,Selvær,0,14,2000,2000,2500,2500,89093.2,0.24006883609918314,1005.2466430664062,0.07354789998498745,194
body_mass,pca_target_topk,3,Selvær,0,14,2500,2500,2500,2500,89093.2,0.23123906601046143,1005.1209716796875,0.11593509998056106,194
body_mass,pca_target_topk,3,Selvær,0,14,3000,3000,2500,2500,89093.2,0.23742591557167592,1005.8933715820312,0.1418744999973569,194
body_mass,pca_target_topk,3,Selvær,0,14,3500,3500,2500,2500,89093.2,0.22526559689935508,1006.365478515625,0.16648819998954423,194
body_mass,pca_target_topk,3,Selvær,0,14,4000,4000,2500,2500,89093.2,0.22547027561975785,1007.1470947265625,0.15088480000849813,194
body_mass,pca_target_topk,3,Selvær,0,14,4500,4500,2500,2500,89093.2,0.20270477000233308,1006.7587890625,0.18084109999472275,194
body_mass,avggrm_diversity_lam0p25,3,Selvær,0,14,500,500,2500,2500,89093.2,0.23887399083559083,1006.7723999023438,0.007457700005033985,194
body_mass,avggrm_diversity_lam0p25,3,Selvær,0,14,1000,1000,2500,2500,89093.2,0.22878903105914536,1004.1217041015625,0.02116900001419708,194
body_mass,avggrm_diversity_lam0p25,3,Selvær,0,14,1500,1500,2500,2500,89093.2,0.22817124061036514,1006.4627685546875,0.04701899999054149,194
