trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,2,2060266791,1000,1000,3500,3500,156026.34,0.22304925704152784,383.0169372558594,0.06578671900206245,92
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,3,464011987,1000,1000,3500,3500,156026.34,0.3193572578968089,382.76837158203125,0.06696564699814189,92
thr_tarsus,pevmean_ga_pc_ridge,1,Myken,4,131593733,1000,1000,3500,3500,156026.34,0.26105039545898767,382.4245910644531,0.06705016499836347,92
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,0,405385771,1000,1000,3500,3500,156026.34,0.2896464583877053,379.93975830078125,0.06740561200058437,286
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,1,1256116569,1000,1000,3500,3500,156026.34,0.19678451650937923,380.9942321777344,0.1691903250030009,286
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,2,803481440,1000,1000,3500,3500,156026.34,0.2749938207875694,379.6954345703125,0.1132035509981506,286
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,3,1705764116,1000,1000,3500,3500,156026.34,0.1762002397040574,380.2202453613281,0.050705513000139035,286
thr_tarsus,pevmean_ga_pc_ridge,2,Træna,4,2026676072,1000,1000,3500,3500,156026.34,0.29619265611250045,379.97686767578125,0.04960058700089576,286
thr_tarsus,pevmean_ga_pc_ridge,3,Selvær,0,261820732,1000,1000,3500,3500,156026.34,0.26341009846569746,379.2558898925781,0.14945994199661072,194
thr_tarsus,pevmean_ga_pc_ridge,3,Selvær,1,1117512274,1000,1000,3500,3500,156026.34,0.24671071120337626,380.0806884765625,0.04962467199948151,194
thr_tarsus,pevmean_ga_pc_ridge,3,Selvær,2,1562338001,1000,1000,3500,3500,156026.34,0.27117548771618155,380.0724792480469,0.049469927998870844,194
thr_tarsus,pevmean_ga_pc_ridge,3,Selvær,3,980813718,1000,1000,3500,3500,156026.34,0.33755634821375047,379.17132568359375,0.05177533599999151,194
thr_tarsus,pevmean_ga_pc_ridge,3,Selvær,4,1849893988,1000,1000,3500,3500,156026.34,0.24345617205912937,380.3693542480469,0.0707527350023156,194
thr_tarsus,pevmean_ga_pc_ridge,4,Gjerøy,0,1623418790,1000,1000,3500,3500,156026.34,0.2278741084007291,376.00958251953125,0.0535114979975333,555
thr_tarsus,pevmean_ga_pc_ridge,4,Gjerøy,1,1639125088,1000,1000,3500,3500,156026.34,0.2731664731188578,377.104736328125,0.13651461399786058,555
thr_tarsus,pevmean_ga_pc_ridge,4,Gjerøy,2,1056172817,1000,1000,3500,3500,156026.34,0.2680241149010112,376.7669677734375,0.11757754700010992,555
thr_tarsus,pevmean_ga_pc_ridge,4,Gjerøy,3,215651242,1000,1000,3500,3500,156026.34,0.23794295510797905,375.2817687988281,0.11758922300214181,555
thr_tarsus,pevmean_ga_pc_ridge,4,Gjerøy,4,172047015,1000,1000,3500,3500,156026.34,0.23721223617298115,374.1379699707031,0.11764372099787579,555
thr_tarsus,pevmean_ga_pc_ridge,5,Hestmannøy,0,713757009,1000,1000,3500,3500,156026.34,0.19937450286227784,381.4831237792969,0.16956935900088865,1063
thr_tarsus,pevmean_ga_pc_ridge,5,Hestmannøy,1,492972063,1000,1000,3500,3500,156026.34,0.2311409229344787,379.48260498046875,0.07185650400060695,1063
thr_tarsus,pevmean_ga_pc_ridge,5,Hestmannøy,2,1445232612,1000,1000,3500,3500,156026.34,0.20924254089902453,381.9111633300781,0.06761223599824007,1063
thr_tarsus,pevmean_ga_pc_ridge,5,Hestmannøy,3,1177755176,1000,1000,3500,3500,156026.34,0.1911027235131805,382.49505615234375,0.16963443499844288,1063
thr_tarsus,pevmean_ga_pc_ridge,5,Hestmannøy,4,1251151673,1000,1000,3500,3500,156026.34,0.21330027041339594,380.9338684082031,0.1175703809967672,1063
thr_tarsus,pevmean_ga_pc_ridge,6,Indre Kvarøy,0,2036077539,1000,1000,3500,3500,156026.34,0.33047273893124895,376.6194763183594,0.1254188079983578,348
thr_tarsus,pevmean_ga_pc_ridge,6,Indre Kvarøy,1,672890309,1000,1000,3500,3500,156026.34,0.34695432929642367,376.02850341796875,0.06555850299992017,348
thr_tarsus,pevmean_ga_pc_ridge,6,Indre Kvarøy,2,441296936,1000,1000,3500,3500,156026.34,0.31628288113290287,375.8453369140625,0.1916917429989553,348
thr_tarsus,pevmean_ga_pc_ridge,6,Indre Kvarøy,3,1125825237,1000,1000,3500,3500,156026.34,0.3215598492767103,376.22125244140625,0.16957167000146,348
thr_tarsus,pevmean_ga_pc_ridge,6,Indre Kvarøy,4,395063024,1000,1000,3500,3500,156026.34,0.34429405527108875,375.90576171875,0.11863073399945279,348
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,0,546911525,1000,1000,3500,3500,156026.34,0.2704238103343353,374.5260314941406,0.13336527799765463,257
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,1,474736456,1000,1000,3500,3500,156026.34,0.26433251344610154,374.70068359375,0.15396237499953713,257
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,2,657790576,1000,1000,3500,3500,156026.34,0.2547440775149994,374.45062255859375,0.06879298700005165,257
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,3,86106131,1000,1000,3500,3500,156026.34,0.19168440934829756,375.1727294921875,0.06772474100216641,257
thr_tarsus,pevmean_ga_pc_ridge,7,Onøy og Lurøy,4,1471991796,1000,1000,3500,3500,156026.34,0.195609853593394,375.6841735839844,0.06788941000195337,257
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,0,1690148911,1000,1000,3500,3500,156026.34,0.2730821036280292,384.4623107910156,0.0650489239997114,152
