n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,trait,target_island,repeat,split_seed
1,166,0.2201096098927645,1.3474310636520386,shapley_mean,-1,body_mass,0,0,14
2,258,0.1924081396894966,1.3438373804092407,shapley_mean,-1,body_mass,0,0,14
3,614,0.2361868514595184,1.309539794921875,shapley_mean,-1,body_mass,0,0,14
4,772,0.2336306760499713,1.3094428777694702,shapley_mean,-1,body_mass,0,0,14
5,1850,0.2292853170437341,1.3489488363265991,shapley_mean,-1,body_mass,0,0,14
6,2538,0.2190771610506962,1.3542678356170654,shapley_mean,-1,body_mass,0,0,14
7,3121,0.2019090848363166,1.3620798587799072,shapley_mean,-1,body_mass,0,0,14
8,3518,0.2107937378804388,1.3733478784561155,shapley_mean,-1,body_mass,0,0,14
9,4102,0.2093799908381075,1.3672428131103516,shapley_mean,-1,body_mass,0,0,14
10,4275,0.2242846100075835,1.3521586656570437,shapley_mean,-1,body_mass,0,0,14
11,4567,0.2074685963212446,1.3567194938659668,shapley_mean,-1,body_mass,0,0,14
12,5125,0.2606624743190284,1.3390467166900637,shapley_mean,-1,body_mass,0,0,14
13,5319,0.2667793809878751,1.3271492719650269,shapley_mean,-1,body_mass,0,0,14
14,5578,0.2484241419459582,1.3456082344055176,shapley_mean,-1,body_mass,0,0,14
1,173,-0.0023614498334047,1.32908034324646,shapley_mean,-1,body_mass,0,1,1014
2,265,0.1134329319929619,1.3305885791778564,shapley_mean,-1,body_mass,0,1,1014
3,459,0.0980161030483555,1.3272277116775513,shapley_mean,-1,body_mass,0,1,1014
4,1537,0.164772491613386,1.3361440896987915,shapley_mean,-1,body_mass,0,1,1014
5,1703,0.1976696448170638,1.3193594217300415,shapley_mean,-1,body_mass,0,1,1014
6,2287,0.1982428907083101,1.3106404542922974,shapley_mean,-1,body_mass,0,1,1014
7,2684,0.1991940601948359,1.3224972486495972,shapley_mean,-1,body_mass,0,1,1014
8,3242,0.2437851185953182,1.3092176914215088,shapley_mean,-1,body_mass,0,1,1014
9,3930,0.2346824059337441,1.312217116355896,shapley_mean,-1,body_mass,0,1,1014
10,4513,0.2186502512024632,1.317350149154663,shapley_mean,-1,body_mass,0,1,1014
11,4869,0.2660690555666109,1.2880452871322632,shapley_mean,-1,body_mass,0,1,1014
12,5161,0.255975760939417,1.2895021438598633,shapley_mean,-1,body_mass,0,1,1014
13,5319,0.2617727465188159,1.2874243259429932,shapley_mean,-1,body_mass,0,1,1014
14,5578,0.2247335793591955,1.310402512550354,shapley_mean,-1,body_mass,0,1,1014
1,356,0.160205074589833,1.3911136388778689,shapley_mean,-1,body_mass,0,2,2014
2,522,0.2377132980704561,1.3737632036209106,shapley_mean,-1,body_mass,0,2,2014
3,1080,0.302515675179795,1.3499138355255127,shapley_mean,-1,body_mass,0,2,2014
4,2158,0.1975145025074405,1.401248335838318,shapley_mean,-1,body_mass,0,2,2014
5,2316,0.2019099728417394,1.40149986743927,shapley_mean,-1,body_mass,0,2,2014
6,3004,0.188630671310534,1.4065157175064087,shapley_mean,-1,body_mass,0,2,2014
7,3401,0.1954995273256237,1.416149020195007,shapley_mean,-1,body_mass,0,2,2014
8,3984,0.1758786710903912,1.4227133989334106,shapley_mean,-1,body_mass,0,2,2014
9,4568,0.1674926953205816,1.422922968864441,shapley_mean,-1,body_mass,0,2,2014
10,4741,0.1807331111314019,1.4107764959335327,shapley_mean,-1,body_mass,0,2,2014
11,5033,0.1788863159234811,1.4124386310577393,shapley_mean,-1,body_mass,0,2,2014
12,5227,0.185002545971728,1.402915596961975,shapley_mean,-1,body_mass,0,2,2014
13,5486,0.1617385444232243,1.421713948249817,shapley_mean,-1,body_mass,0,2,2014
14,5578,0.1786117253633831,1.4154012203216553,shapley_mean,-1,body_mass,0,2,2014
1,92,0.1136284448856854,1.327621340751648,shapley_mean,-1,body_mass,0,3,3014
2,258,0.1604666471903656,1.3023847341537476,shapley_mean,-1,body_mass,0,3,3014
3,614,0.227165338646827,1.26537024974823,shapley_mean,-1,body_mass,0,3,3014
4,787,0.2395139881150897,1.2603156566619873,shapley_mean,-1,body_mass,0,3,3014
5,1345,0.3160814924019073,1.239559292793274,shapley_mean,-1,body_mass,0,3,3014
6,1742,0.3197883147376482,1.2478097677230835,shapley_mean,-1,body_mass,0,3,3014
7,2326,0.3041334357859873,1.247503399848938,shapley_mean,-1,body_mass,0,3,3014
8,2618,0.2822998371567883,1.2526367902755735,shapley_mean,-1,body_mass,0,3,3014
9,2812,0.2799898987220567,1.24835467338562,shapley_mean,-1,body_mass,0,3,3014
10,3500,0.2795692780849175,1.247223734855652,shapley_mean,-1,body_mass,0,3,3014
11,4083,0.2615680123128661,1.249337673187256,shapley_mean,-1,body_mass,0,3,3014
12,4241,0.2703987413079708,1.2440911531448364,shapley_mean,-1,body_mass,0,3,3014
13,5319,0.2636543062100184,1.2665889263153076,shapley_mean,-1,body_mass,0,3,3014
14,5578,0.2468052584796474,1.2810909748077393,shapley_mean,-1,body_mass,0,3,3014
1,166,0.1752652320848563,1.2551501989364624,shapley_mean,-1,body_mass,0,4,4014
2,339,0.1629012232860001,1.23894202709198,shapley_mean,-1,body_mass,0,4,4014
3,695,0.2697068894796239,1.2139009237289429,shapley_mean,-1,body_mass,0,4,4014
4,853,0.2452254303163508,1.2133198976516724,shapley_mean,-1,body_mass,0,4,4014
5,1411,0.3528025138740439,1.1786824464797974,shapley_mean,-1,body_mass,0,4,4014
6,1605,0.3536251593055116,1.1745707988739014,shapley_mean,-1,body_mass,0,4,4014
7,2189,0.3346359035685304,1.170912265777588,shapley_mean,-1,body_mass,0,4,4014
8,2877,0.3287333236931973,1.173391580581665,shapley_mean,-1,body_mass,0,4,4014
9,3460,0.2937654240469414,1.1784005165100098,shapley_mean,-1,body_mass,0,4,4014
10,3857,0.3086723349100198,1.1840245723724363,shapley_mean,-1,body_mass,0,4,4014
11,4935,0.3299140023497656,1.1896096467971802,shapley_mean,-1,body_mass,0,4,4014
12,5227,0.3292082713826537,1.1883728504180908,shapley_mean,-1,body_mass,0,4,4014
13,5486,0.2984612519169005,1.2094141244888306,shapley_mean,-1,body_mass,0,4,4014
14,5578,0.3107395148779036,1.2009766101837158,shapley_mean,-1,body_mass,0,4,4014
1,173,0.0510127305248164,1.2658506631851196,shapley_mean,-1,body_mass,0,5,5014
2,367,0.033298909392004,1.2650375366210938,shapley_mean,-1,body_mass,0,5,5014
3,764,-0.0031004243350842,1.2776274681091309,shapley_mean,-1,body_mass,0,5,5014
4,930,0.123980870683746,1.258949875831604,shapley_mean,-1,body_mass,0,5,5014
5,1513,0.0320455715069933,1.2645020484924316,shapley_mean,-1,body_mass,0,5,5014
6,2591,0.1781130587991364,1.267751932144165,shapley_mean,-1,body_mass,0,5,5014
7,3149,0.2504966897063176,1.2417844533920288,shapley_mean,-1,body_mass,0,5,5014
8,3733,0.2416751163835239,1.2395415306091309,shapley_mean,-1,body_mass,0,5,5014
9,4089,0.2870639990212204,1.2158225774765017,shapley_mean,-1,body_mass,0,5,5014
10,4777,0.2833156292833361,1.2158560752868652,shapley_mean,-1,body_mass,0,5,5014
11,4935,0.2858350360594544,1.2150031328201294,shapley_mean,-1,body_mass,0,5,5014
12,5227,0.2736267070555125,1.2167140245437622,shapley_mean,-1,body_mass,0,5,5014
13,5486,0.239528880422133,1.240100979804993,shapley_mean,-1,body_mass,0,5,5014
14,5578,0.2501658303160576,1.2349804639816284,shapley_mean,-1,body_mass,0,5,5014
1,92,0.0920787104954537,1.4218668937683103,shapley_mean,-1,body_mass,0,6,6014
2,384,0.0086333249062585,1.411729335784912,shapley_mean,-1,body_mass,0,6,6014
3,550,0.0792826626745471,1.3946924209594729,shapley_mean,-1,body_mass,0,6,6014
4,947,0.059733399662258,1.4107133150100708,shapley_mean,-1,body_mass,0,6,6014
5,1505,0.2239889856420549,1.380042552947998,shapley_mean,-1,body_mass,0,6,6014
6,1678,0.242429158527773,1.370167851448059,shapley_mean,-1,body_mass,0,6,6014
7,2756,0.2123578540706247,1.399195432662964,shapley_mean,-1,body_mass,0,6,6014
8,3340,0.2093125258499307,1.3952714204788208,shapley_mean,-1,body_mass,0,6,6014
9,3534,0.2179206915803381,1.3853633403778076,shapley_mean,-1,body_mass,0,6,6014
10,4222,0.2158198672364908,1.3855034112930298,shapley_mean,-1,body_mass,0,6,6014
11,4805,0.2034286102941349,1.3890700340270996,shapley_mean,-1,body_mass,0,6,6014
12,4963,0.2144685263429988,1.3838685750961304,shapley_mean,-1,body_mass,0,6,6014
13,5319,0.2609700658027922,1.3548777103424072,shapley_mean,-1,body_mass,0,6,6014
14,5578,0.231050891471156,1.3766461610794067,shapley_mean,-1,body_mass,0,6,6014
1,166,0.2385026621333121,1.3335809707641602,shapley_mean,-1,body_mass,0,7,7014
2,258,0.2050911563661998,1.3285943269729614,shapley_mean,-1,body_mass,0,7,7014
3,816,0.3044809217044542,1.3073158264160156,shapley_mean,-1,body_mass,0,7,7014
4,1213,0.307651003320913,1.3188419342041016,shapley_mean,-1,body_mass,0,7,7014
5,2291,0.2359984206543263,1.3615952730178833,shapley_mean,-1,body_mass,0,7,7014
6,2464,0.2465072868208184,1.3474327325820925,shapley_mean,-1,body_mass,0,7,7014
7,2820,0.2902121469264103,1.318733811378479,shapley_mean,-1,body_mass,0,7,7014
8,3404,0.2868251044517042,1.3121535778045654,shapley_mean,-1,body_mass,0,7,7014
9,3598,0.287524223050776,1.301535964012146,shapley_mean,-1,body_mass,0,7,7014
10,4181,0.2804801530015568,1.303504228591919,shapley_mean,-1,body_mass,0,7,7014
11,4869,0.2846279329635964,1.299822211265564,shapley_mean,-1,body_mass,0,7,7014
12,5161,0.2724589393402823,1.3033301830291748,shapley_mean,-1,body_mass,0,7,7014
13,5420,0.2518628730096805,1.3241050243377686,shapley_mean,-1,body_mass,0,7,7014
14,5578,0.2604815249465848,1.3200900554656982,shapley_mean,-1,body_mass,0,7,7014
1,92,0.0910013329372045,1.4300215244293213,shapley_mean,-1,body_mass,0,8,8014
2,650,0.2043037281938807,1.393405795097351,shapley_mean,-1,body_mass,0,8,8014
3,816,0.2377399160730237,1.3799744844436646,shapley_mean,-1,body_mass,0,8,8014
4,974,0.2430645216126571,1.3758530616760254,shapley_mean,-1,body_mass,0,8,8014
5,1662,0.2297518007689853,1.3812330961227417,shapley_mean,-1,body_mass,0,8,8014
6,2018,0.283670787000232,1.351752758026123,shapley_mean,-1,body_mass,0,8,8014
7,2601,0.2509291875860855,1.3598840236663818,shapley_mean,-1,body_mass,0,8,8014
8,3185,0.2404932170747755,1.3564049005508425,shapley_mean,-1,body_mass,0,8,8014
9,3358,0.2530848917820401,1.3461397886276243,shapley_mean,-1,body_mass,0,8,8014
10,4436,0.2345437735084674,1.3739945888519287,shapley_mean,-1,body_mass,0,8,8014
11,4630,0.238956043602707,1.3641115427017212,shapley_mean,-1,body_mass,0,8,8014
12,5027,0.2550959277024714,1.365934133529663,shapley_mean,-1,body_mass,0,8,8014
13,5319,0.2509071629696235,1.3657578229904177,shapley_mean,-1,body_mass,0,8,8014
14,5578,0.2268402144453011,1.3848191499710083,shapley_mean,-1,body_mass,0,8,8014
1,356,0.1525377038611183,1.2248109579086304,shapley_mean,-1,body_mass,0,9,9014
2,522,0.2270127412804367,1.204682469367981,shapley_mean,-1,body_mass,0,9,9014
3,1080,0.286445886832761,1.1805787086486816,shapley_mean,-1,body_mass,0,9,9014
4,1238,0.2698220930685296,1.182209849357605,shapley_mean,-1,body_mass,0,9,9014
5,2316,0.1916348880091226,1.222733974456787,shapley_mean,-1,body_mass,0,9,9014
6,2713,0.1899173273522839,1.2336195707321167,shapley_mean,-1,body_mass,0,9,9014
7,2886,0.2039737460036989,1.2236262559890747,shapley_mean,-1,body_mass,0,9,9014
8,3080,0.2091963536137435,1.2172064781188965,shapley_mean,-1,body_mass,0,9,9014
9,3768,0.202124034305994,1.218679904937744,shapley_mean,-1,body_mass,0,9,9014
10,4027,0.1548590684790992,1.2441779375076294,shapley_mean,-1,body_mass,0,9,9014
11,4319,0.149459382883352,1.245510220527649,shapley_mean,-1,body_mass,0,9,9014
12,4903,0.1491339466859165,1.2437615394592283,shapley_mean,-1,body_mass,0,9,9014
13,5486,0.1449948410108817,1.240248680114746,shapley_mean,-1,body_mass,0,9,9014
14,5578,0.159252972872847,1.2358813285827637,shapley_mean,-1,body_mass,0,9,9014
1,166,0.0319418564249464,1.2658476829528809,shapley_mean,-1,body_mass,1,0,14
2,285,0.0446895715349789,1.2753345966339111,shapley_mean,-1,body_mass,1,0,14
3,458,0.1001906967270567,1.273274540901184,shapley_mean,-1,body_mass,1,0,14
4,1042,0.0548082332720751,1.2770432233810425,shapley_mean,-1,body_mass,1,0,14
5,1398,0.0567631639248358,1.2720009088516235,shapley_mean,-1,body_mass,1,0,14
6,1956,0.1459825346629101,1.2492352724075315,shapley_mean,-1,body_mass,1,0,14
7,2539,0.1160256509619487,1.2541831731796265,shapley_mean,-1,body_mass,1,0,14
8,2831,0.1725902489523915,1.2247917652130127,shapley_mean,-1,body_mass,1,0,14
9,3909,0.3011550108803319,1.1697628498077393,shapley_mean,-1,body_mass,1,0,14
10,4168,0.3162531842782307,1.1603121757507324,shapley_mean,-1,body_mass,1,0,14
11,4326,0.3288302870753598,1.1512595415115356,shapley_mean,-1,body_mass,1,0,14
12,5014,0.3071303952781909,1.1622554063796997,shapley_mean,-1,body_mass,1,0,14
13,5411,0.2893188419354063,1.1736392974853516,shapley_mean,-1,body_mass,1,0,14
14,5605,0.3096015573992326,1.1648575067520142,shapley_mean,-1,body_mass,1,0,14
1,292,0.2038511437079039,1.9086925983428955,shapley_mean,-1,body_mass,1,1,1014
2,450,0.2322409778259386,1.8907116651535036,shapley_mean,-1,body_mass,1,1,1014
3,644,0.1977559276908406,1.901354193687439,shapley_mean,-1,body_mass,1,1,1014
4,1202,0.2372203114827389,1.8791745901107788,shapley_mean,-1,body_mass,1,1,1014
5,2280,0.3540031748751436,1.8106601238250728,shapley_mean,-1,body_mass,1,1,1014
6,2399,0.3699982735997973,1.8052109479904173,shapley_mean,-1,body_mass,1,1,1014
7,2572,0.3970947006452561,1.7826894521713257,shapley_mean,-1,body_mass,1,1,1014
8,3260,0.3648074433784459,1.803080677986145,shapley_mean,-1,body_mass,1,1,1014
9,3844,0.3884870476493403,1.78585684299469,shapley_mean,-1,body_mass,1,1,1014
10,4200,0.3941314386916184,1.7792688608169556,shapley_mean,-1,body_mass,1,1,1014
11,4459,0.4249242820541363,1.759287714958191,shapley_mean,-1,body_mass,1,1,1014
12,5042,0.4317627944161344,1.7509654760360718,shapley_mean,-1,body_mass,1,1,1014
13,5208,0.4563979122765083,1.7353733777999878,shapley_mean,-1,body_mass,1,1,1014
14,5605,0.4398999377040902,1.753520965576172,shapley_mean,-1,body_mass,1,1,1014
1,158,0.2228814884977238,2.1619768142700195,shapley_mean,-1,body_mass,1,2,2014
2,331,0.2864430532939152,2.135910987854004,shapley_mean,-1,body_mass,1,2,2014
3,525,0.1904791989611891,2.133830547332764,shapley_mean,-1,body_mass,1,2,2014
4,817,0.2390665266733068,2.084409236907959,shapley_mean,-1,body_mass,1,2,2014
5,983,0.2576141025966452,2.072282314300537,shapley_mean,-1,body_mass,1,2,2014
6,1566,0.2437323842074425,2.0750248432159424,shapley_mean,-1,body_mass,1,2,2014
7,2150,0.2590909429552958,2.0645906925201416,shapley_mean,-1,body_mass,1,2,2014
8,3228,0.3823898509867267,1.9802790880203247,shapley_mean,-1,body_mass,1,2,2014
9,3916,0.3525136959536479,2.003016710281372,shapley_mean,-1,body_mass,1,2,2014
10,4474,0.4029853139597854,1.970929503440857,shapley_mean,-1,body_mass,1,2,2014
11,4593,0.4198888089284802,1.9621315002441408,shapley_mean,-1,body_mass,1,2,2014
12,4990,0.3985487258117789,1.9849841594696045,shapley_mean,-1,body_mass,1,2,2014
13,5346,0.4000302362262739,1.975486159324646,shapley_mean,-1,body_mass,1,2,2014
14,5605,0.4370505894080937,1.9594961404800413,shapley_mean,-1,body_mass,1,2,2014
1,119,0.1613182561833746,1.683740258216858,shapley_mean,-1,body_mass,1,3,3014
2,1197,0.3108719177269578,1.5501397848129272,shapley_mean,-1,body_mass,1,3,3014
3,1363,0.3180462304940197,1.5375983715057373,shapley_mean,-1,body_mass,1,3,3014
4,1536,0.3560035346145202,1.5249409675598145,shapley_mean,-1,body_mass,1,3,3014
5,1892,0.3264808163782957,1.5223249197006226,shapley_mean,-1,body_mass,1,3,3014
6,2476,0.3607055786402424,1.51166570186615,shapley_mean,-1,body_mass,1,3,3014
7,3034,0.4305600992991129,1.482168436050415,shapley_mean,-1,body_mass,1,3,3014
8,3617,0.4200684895526462,1.477240800857544,shapley_mean,-1,body_mass,1,3,3014
9,4305,0.3739702496099986,1.4914804697036743,shapley_mean,-1,body_mass,1,3,3014
10,4597,0.3972952468495674,1.4323714971542358,shapley_mean,-1,body_mass,1,3,3014
11,4755,0.4018356499953163,1.424787163734436,shapley_mean,-1,body_mass,1,3,3014
12,5152,0.4082216709459327,1.425854206085205,shapley_mean,-1,body_mass,1,3,3014
13,5411,0.4333715982554036,1.4037615060806274,shapley_mean,-1,body_mass,1,3,3014
14,5605,0.4444715349629252,1.4016880989074707,shapley_mean,-1,body_mass,1,3,3014
1,119,0.0907206616126902,1.4989488124847412,shapley_mean,-1,body_mass,1,4,4014
2,475,0.0097280776279513,1.5003409385681152,shapley_mean,-1,body_mass,1,4,4014
3,648,0.0680292292089109,1.4942301511764526,shapley_mean,-1,body_mass,1,4,4014
4,814,0.1109542877901699,1.4839738607406616,shapley_mean,-1,body_mass,1,4,4014
5,1398,0.10257891633877,1.483717679977417,shapley_mean,-1,body_mass,1,4,4014
6,1956,0.1880982173936344,1.4664528369903564,shapley_mean,-1,body_mass,1,4,4014
7,2150,0.1916072793151273,1.462101697921753,shapley_mean,-1,body_mass,1,4,4014
8,3228,0.354547408621276,1.3975964784622192,shapley_mean,-1,body_mass,1,4,4014
9,3386,0.3604951444790483,1.3917279243469238,shapley_mean,-1,body_mass,1,4,4014
10,3645,0.3962673641041061,1.3784948587417605,shapley_mean,-1,body_mass,1,4,4014
11,4228,0.3895260429507234,1.3774890899658203,shapley_mean,-1,body_mass,1,4,4014
12,4916,0.3561488114913648,1.3899563550949097,shapley_mean,-1,body_mass,1,4,4014
13,5313,0.3154186143020649,1.409760594367981,shapley_mean,-1,body_mass,1,4,4014
14,5605,0.3626117252007656,1.3754774332046509,shapley_mean,-1,body_mass,1,4,4014
1,119,0.1320778714232941,1.7356797456741333,shapley_mean,-1,body_mass,1,5,5014
2,277,0.2755510325023446,1.6802501678466797,shapley_mean,-1,body_mass,1,5,5014
3,450,0.3105588980064656,1.668808937072754,shapley_mean,-1,body_mass,1,5,5014
4,1528,0.3383453374659021,1.622487187385559,shapley_mean,-1,body_mass,1,5,5014
5,1722,0.312660396972403,1.61405611038208,shapley_mean,-1,body_mass,1,5,5014
6,2014,0.3393613214992539,1.5713437795639038,shapley_mean,-1,body_mass,1,5,5014
7,2572,0.3790504171223375,1.54962956905365,shapley_mean,-1,body_mass,1,5,5014
8,3260,0.3329783986599816,1.5750453472137451,shapley_mean,-1,body_mass,1,5,5014
9,3616,0.3308670163276732,1.5726099014282229,shapley_mean,-1,body_mass,1,5,5014
10,3782,0.3451051870338824,1.5665863752365112,shapley_mean,-1,body_mass,1,5,5014
11,4365,0.3456342815047014,1.5642093420028689,shapley_mean,-1,body_mass,1,5,5014
12,4949,0.3759728594112434,1.5477973222732544,shapley_mean,-1,body_mass,1,5,5014
13,5346,0.3652538120103505,1.558396816253662,shapley_mean,-1,body_mass,1,5,5014
14,5605,0.4041166100951752,1.533327341079712,shapley_mean,-1,body_mass,1,5,5014
1,173,0.1802763473769279,1.5435941219329834,shapley_mean,-1,body_mass,1,6,6014
2,432,0.090235300056505,1.514362096786499,shapley_mean,-1,body_mass,1,6,6014
3,990,0.2069315184281499,1.4867291450500488,shapley_mean,-1,body_mass,1,6,6014
4,1184,0.1794605383089829,1.481228232383728,shapley_mean,-1,body_mass,1,6,6014
5,1350,0.2307462638613696,1.4678829908370972,shapley_mean,-1,body_mass,1,6,6014
6,1934,0.2454276891255883,1.4599180221557615,shapley_mean,-1,body_mass,1,6,6014
7,2290,0.2504816295776215,1.454754114151001,shapley_mean,-1,body_mass,1,6,6014
8,3368,0.3839783517347209,1.3997026681900024,shapley_mean,-1,body_mass,1,6,6014
9,3487,0.393138620710561,1.3979893922805786,shapley_mean,-1,body_mass,1,6,6014
10,4070,0.3789888184930962,1.3981908559799194,shapley_mean,-1,body_mass,1,6,6014
11,4228,0.3842542731096705,1.3919504880905151,shapley_mean,-1,body_mass,1,6,6014
12,4520,0.4256224067704932,1.3476272821426392,shapley_mean,-1,body_mass,1,6,6014
13,5208,0.4175278377919541,1.351579666137695,shapley_mean,-1,body_mass,1,6,6014
14,5605,0.3923647351615073,1.368760585784912,shapley_mean,-1,body_mass,1,6,6014
1,158,0.1561950232484051,1.8180994987487795,shapley_mean,-1,body_mass,1,7,7014
2,450,0.1992006908545849,1.7669700384140017,shapley_mean,-1,body_mass,1,7,7014
3,1528,0.2909952765190499,1.7203948497772217,shapley_mean,-1,body_mass,1,7,7014
4,1787,0.2823886285957755,1.7262471914291382,shapley_mean,-1,body_mass,1,7,7014
5,2345,0.3219601931452231,1.7022502422332764,shapley_mean,-1,body_mass,1,7,7014
6,2511,0.3362234103161505,1.6950641870498655,shapley_mean,-1,body_mass,1,7,7014
7,3199,0.3060013649954866,1.7134356498718262,shapley_mean,-1,body_mass,1,7,7014
8,3372,0.3368838549703412,1.6892948150634766,shapley_mean,-1,body_mass,1,7,7014
9,3955,0.3511459896227345,1.6811825037002563,shapley_mean,-1,body_mass,1,7,7014
10,4539,0.3794789202844473,1.6622262001037598,shapley_mean,-1,body_mass,1,7,7014
11,4936,0.3674045315480567,1.6800086498260498,shapley_mean,-1,body_mass,1,7,7014
12,5130,0.3708024386423751,1.666533350944519,shapley_mean,-1,body_mass,1,7,7014
13,5486,0.387008322983289,1.649504542350769,shapley_mean,-1,body_mass,1,7,7014
14,5605,0.4051640703217339,1.637907862663269,shapley_mean,-1,body_mass,1,7,7014
1,158,0.124900727305468,1.861898422241211,shapley_mean,-1,body_mass,1,8,8014
2,324,0.1553645071157994,1.851265788078308,shapley_mean,-1,body_mass,1,8,8014
3,497,0.2365321188047679,1.829434156417847,shapley_mean,-1,body_mass,1,8,8014
4,789,0.2686570318040031,1.7733603715896606,shapley_mean,-1,body_mass,1,8,8014
5,1347,0.3143234346502384,1.7459022998809814,shapley_mean,-1,body_mass,1,8,8014
6,2425,0.4122290564805481,1.6870239973068235,shapley_mean,-1,body_mass,1,8,8014
7,3009,0.4235821569405433,1.6753275394439695,shapley_mean,-1,body_mass,1,8,8014
8,3365,0.4255679821861598,1.6750763654708862,shapley_mean,-1,body_mass,1,8,8014
9,4053,0.3963524586495466,1.693334937095642,shapley_mean,-1,body_mass,1,8,8014
10,4636,0.3877671321365916,1.6942179203033447,shapley_mean,-1,body_mass,1,8,8014
11,4830,0.3845248226483251,1.69502055644989,shapley_mean,-1,body_mass,1,8,8014
12,4949,0.4024141236833182,1.6901061534881592,shapley_mean,-1,body_mass,1,8,8014
13,5208,0.4279254855922031,1.6718480587005615,shapley_mean,-1,body_mass,1,8,8014
14,5605,0.4030209692453269,1.6926597356796265,shapley_mean,-1,body_mass,1,8,8014
1,194,0.0094795461199252,1.91656494140625,shapley_mean,-1,body_mass,1,9,9014
2,367,0.0582558155422873,1.9013551473617556,shapley_mean,-1,body_mass,1,9,9014
3,533,0.1364981427963505,1.887461543083191,shapley_mean,-1,body_mass,1,9,9014
4,825,0.2097735965174758,1.8458229303359983,shapley_mean,-1,body_mass,1,9,9014
5,944,0.2532894644860143,1.8235152959823608,shapley_mean,-1,body_mass,1,9,9014
6,2022,0.3866225168297893,1.7556867599487305,shapley_mean,-1,body_mass,1,9,9014
7,2180,0.384605476764855,1.746146559715271,shapley_mean,-1,body_mass,1,9,9014
8,2763,0.3701860730763115,1.7456789016723633,shapley_mean,-1,body_mass,1,9,9014
9,3160,0.3393302615124398,1.7737916707992554,shapley_mean,-1,body_mass,1,9,9014
10,3744,0.3640219013526569,1.7603594064712524,shapley_mean,-1,body_mass,1,9,9014
11,4100,0.3619294033104774,1.752568006515503,shapley_mean,-1,body_mass,1,9,9014
12,4788,0.3406000055278453,1.7658506631851196,shapley_mean,-1,body_mass,1,9,9014
13,5346,0.4063422252177806,1.730762004852295,shapley_mean,-1,body_mass,1,9,9014
14,5605,0.4338186133471584,1.7149267196655271,shapley_mean,-1,body_mass,1,9,9014
1,194,0.1645782632301082,1.1682372093200684,shapley_mean,-1,body_mass,2,0,14
2,286,0.2175373435994141,1.155184984207153,shapley_mean,-1,body_mass,2,0,14
3,452,0.2036022369167784,1.1562883853912354,shapley_mean,-1,body_mass,2,0,14
4,625,0.1895863052039365,1.1589347124099731,shapley_mean,-1,body_mass,2,0,14
5,1209,0.1791731845111495,1.1615196466445925,shapley_mean,-1,body_mass,2,0,14
6,1792,0.1723190336539176,1.160869002342224,shapley_mean,-1,body_mass,2,0,14
7,2480,0.1548529400471603,1.1670624017715454,shapley_mean,-1,body_mass,2,0,14
8,2836,0.1073282688581826,1.1856712102890017,shapley_mean,-1,body_mass,2,0,14
9,3914,0.1293960510189173,1.1811087131500244,shapley_mean,-1,body_mass,2,0,14
10,4173,0.1189151470427207,1.1882331371307373,shapley_mean,-1,body_mass,2,0,14
11,4731,0.1392872183088677,1.1799159049987793,shapley_mean,-1,body_mass,2,0,14
12,5128,0.1372049017906552,1.1822528839111328,shapley_mean,-1,body_mass,2,0,14
13,5247,0.1372609199277567,1.181430697441101,shapley_mean,-1,body_mass,2,0,14
14,5405,0.156967205339104,1.1726573705673218,shapley_mean,-1,body_mass,2,0,14
1,92,0.197994655946725,1.192876935005188,shapley_mean,-1,body_mass,2,1,1014
2,286,0.2176473039470647,1.169870138168335,shapley_mean,-1,body_mass,2,1,1014
3,405,0.2170824681750807,1.169749736785889,shapley_mean,-1,body_mass,2,1,1014
4,571,0.204328101879912,1.1712307929992676,shapley_mean,-1,body_mass,2,1,1014
5,968,0.1782623553335519,1.1779884099960327,shapley_mean,-1,body_mass,2,1,1014
6,1526,0.1877720599648812,1.175297498703003,shapley_mean,-1,body_mass,2,1,1014
7,1785,0.1654105600301544,1.1834286451339722,shapley_mean,-1,body_mass,2,1,1014
8,2368,0.163715998183568,1.181662917137146,shapley_mean,-1,body_mass,2,1,1014
9,3446,0.1738385421506977,1.1748669147491455,shapley_mean,-1,body_mass,2,1,1014
10,4030,0.1803019547187067,1.1730777025222778,shapley_mean,-1,body_mass,2,1,1014
11,4718,0.1787634232296288,1.175176978111267,shapley_mean,-1,body_mass,2,1,1014
12,5074,0.157023516649095,1.1870503425598145,shapley_mean,-1,body_mass,2,1,1014
13,5232,0.1802913575459765,1.1758605241775513,shapley_mean,-1,body_mass,2,1,1014
14,5405,0.174794727228377,1.1783138513565063,shapley_mean,-1,body_mass,2,1,1014
1,194,0.1568336376302952,1.261979579925537,shapley_mean,-1,body_mass,2,2,2014
2,352,0.1588155576448943,1.257398009300232,shapley_mean,-1,body_mass,2,2,2014
3,708,0.1066768448235306,1.276029348373413,shapley_mean,-1,body_mass,2,2,2014
4,800,0.1484466806427757,1.2621917724609375,shapley_mean,-1,body_mass,2,2,2014
5,1383,0.1415199353998718,1.2624403238296509,shapley_mean,-1,body_mass,2,2,2014
6,1941,0.1505053155897274,1.258960247039795,shapley_mean,-1,body_mass,2,2,2014
7,2200,0.1374100628496739,1.264917492866516,shapley_mean,-1,body_mass,2,2,2014
