trait,target_island,target_island_name,repeat,split_seed,source_island,source_island_name,n_island,phi,phi_per_individual,v_full
body_mass,1,Myken,5,5014,12,Vega,397,-0.1193181362942864,-0.0003005494616984,0.4534113902786368
body_mass,1,Myken,5,5014,13,Vikna,584,-0.026207505773188,-4.487586604997957e-05,0.4534113902786368
body_mass,1,Myken,5,5014,14,Lauvøya,688,0.076521765266138,0.0001112234960263,0.4534113902786368
body_mass,1,Myken,6,6014,0,Nesøy,119,0.0153186792446177,0.0001287283970135,0.4967331543816389
body_mass,1,Myken,6,6014,2,Træna,292,-0.0353333673632956,-0.000121004682751,0.4967331543816389
body_mass,1,Myken,6,6014,3,Selvær,194,0.0455253263883142,0.0002346666308675,0.4967331543816389
body_mass,1,Myken,6,6014,4,Gjerøy,558,0.1390763634536868,0.0002492407947198,0.4967331543816389
body_mass,1,Myken,6,6014,5,Hestmannøy,1078,0.1425791442246682,0.0001322626569802,0.4967331543816389
body_mass,1,Myken,6,6014,6,Indre Kvarøy,356,0.070200541564089,0.0001971925324833,0.4967331543816389
body_mass,1,Myken,6,6014,7,Onøy og Lurøy,259,0.091562098763773,0.0003535216168485,0.4967331543816389
body_mass,1,Myken,6,6014,8,Lovund,158,-0.0154464756797284,-9.776250430207852e-05,0.4967331543816389
body_mass,1,Myken,6,6014,9,Sleneset,166,0.0383702074708222,0.0002311458281374,0.4967331543816389
body_mass,1,Myken,6,6014,10,Aldra,173,0.0699362857268624,0.0004042559868604,0.4967331543816389
body_mass,1,Myken,6,6014,11,Leka,583,-0.0087917773420363,-1.5080235578106892e-05,0.4967331543816389
body_mass,1,Myken,6,6014,12,Vega,397,-0.0700090316406128,-0.0001763451678604,0.4967331543816389
body_mass,1,Myken,6,6014,13,Vikna,584,0.1217266966228785,0.0002084361243542,0.4967331543816389
body_mass,1,Myken,6,6014,14,Lauvøya,688,-0.1079815370524002,-0.0001569499085063,0.4967331543816389
body_mass,1,Myken,7,7014,0,Nesøy,119,-0.0484327516145202,-0.000406997912727,0.5123982284398746
body_mass,1,Myken,7,7014,2,Træna,292,0.2006277504277188,0.0006870813370812,0.5123982284398746
body_mass,1,Myken,7,7014,3,Selvær,194,-0.0467143097476728,-0.0002407954110704,0.5123982284398746
body_mass,1,Myken,7,7014,4,Gjerøy,558,0.0754671836392702,0.0001352458488158,0.5123982284398746
body_mass,1,Myken,7,7014,5,Hestmannøy,1078,0.2823260827269568,0.0002618980359248,0.5123982284398746
body_mass,1,Myken,7,7014,6,Indre Kvarøy,356,-0.1030391913699608,-0.0002894359308144,0.5123982284398746
body_mass,1,Myken,7,7014,7,Onøy og Lurøy,259,0.0674360224343711,0.0002603707429898,0.5123982284398746
body_mass,1,Myken,7,7014,8,Lovund,158,0.1939340714462747,0.0012274308319384,0.5123982284398746
body_mass,1,Myken,7,7014,9,Sleneset,166,0.0062979594681204,3.793951486819532e-05,0.5123982284398746
