trait,target_island,target_island_name,repeat,split_seed,n_islands,n_individuals,corr_eval,mse_adj,method,order_seed
body_mass,0,Nesøy,4,4014,8,2877,0.19946738675693026,1.2570487260818481,random_individual,2
body_mass,0,Nesøy,4,4014,9,3460,0.2345054751559686,1.2585201263427734,random_individual,2
body_mass,0,Nesøy,4,4014,10,3857,0.28981791599679985,1.2404531240463257,random_individual,2
body_mass,0,Nesøy,4,4014,11,4935,0.2717871274559334,1.2297261953353882,random_individual,2
body_mass,0,Nesøy,4,4014,12,5227,0.29953742272129136,1.211323857307434,random_individual,2
body_mass,0,Nesøy,4,4014,13,5486,0.2990881498700903,1.2080682516098022,random_individual,2
body_mass,0,Nesøy,4,4014,14,5578,0.3107395148779036,1.2009766101837158,random_individual,2
body_mass,0,Nesøy,5,5014,1,173,-0.13098416673630778,1.280027151107788,random_individual,0
body_mass,0,Nesøy,5,5014,2,367,-0.021586752060602905,1.273927092552185,random_individual,0
body_mass,0,Nesøy,5,5014,3,764,-0.00525783137916375,1.2719368934631348,random_individual,0
body_mass,0,Nesøy,5,5014,4,930,-0.0030668977208754018,1.275435447692871,random_individual,0
body_mass,0,Nesøy,5,5014,5,1513,0.07558975089385224,1.2691676616668701,random_individual,0
body_mass,0,Nesøy,5,5014,6,2591,0.07571822638663214,1.2689276933670044,random_individual,0
body_mass,0,Nesøy,5,5014,7,3149,0.14663663661326978,1.2668005228042603,random_individual,0
body_mass,0,Nesøy,5,5014,8,3733,0.17899326439589544,1.2485363483428955,random_individual,0
body_mass,0,Nesøy,5,5014,9,4089,0.21822940769089558,1.2396173477172852,random_individual,0
body_mass,0,Nesøy,5,5014,10,4777,0.23848501224200042,1.236370325088501,random_individual,0
body_mass,0,Nesøy,5,5014,11,4935,0.24119435156295885,1.2390977144241333,random_individual,0
body_mass,0,Nesøy,5,5014,12,5227,0.2519869851237413,1.2392550706863403,random_individual,0
body_mass,0,Nesøy,5,5014,13,5486,0.244917479769644,1.238309621810913,random_individual,0
body_mass,0,Nesøy,5,5014,14,5578,0.2501658303160576,1.2349804639816284,random_individual,0
body_mass,0,Nesøy,5,5014,1,173,0.04793946726466226,1.2679970264434814,random_individual,1
body_mass,0,Nesøy,5,5014,2,367,0.0496559493285684,1.267975091934204,random_individual,1
body_mass,0,Nesøy,5,5014,3,764,0.07922009041429054,1.2612067461013794,random_individual,1
body_mass,0,Nesøy,5,5014,4,930,0.03772095252719764,1.277387022972107,random_individual,1
body_mass,0,Nesøy,5,5014,5,1513,0.11811634974241121,1.2770640850067139,random_individual,1
body_mass,0,Nesøy,5,5014,6,2591,0.18395867440265648,1.2510695457458496,random_individual,1
body_mass,0,Nesøy,5,5014,7,3149,0.20710246528601994,1.2430955171585083,random_individual,1
body_mass,0,Nesøy,5,5014,8,3733,0.1935662922765587,1.2436493635177612,random_individual,1
body_mass,0,Nesøy,5,5014,9,4089,0.20874222712752,1.2355390787124634,random_individual,1
body_mass,0,Nesøy,5,5014,10,4777,0.23407102431516796,1.2400857210159302,random_individual,1
body_mass,0,Nesøy,5,5014,11,4935,0.2528268570216231,1.238156795501709,random_individual,1
body_mass,0,Nesøy,5,5014,12,5227,0.25824508656397244,1.2406233549118042,random_individual,1
body_mass,0,Nesøy,5,5014,13,5486,0.24895688185099465,1.235128402709961,random_individual,1
body_mass,0,Nesøy,5,5014,14,5578,0.2501658303160576,1.2349804639816284,random_individual,1
body_mass,0,Nesøy,5,5014,1,173,-0.14640444435727482,1.2786695957183838,random_individual,2
body_mass,0,Nesøy,5,5014,2,367,-0.09313356896119425,1.2799441814422607,random_individual,2
body_mass,0,Nesøy,5,5014,3,764,-0.14733994441133447,1.2894641160964966,random_individual,2
body_mass,0,Nesøy,5,5014,4,930,-0.13289470513924445,1.2972301244735718,random_individual,2
body_mass,0,Nesøy,5,5014,5,1513,-0.0792076644416835,1.299434781074524,random_individual,2
body_mass,0,Nesøy,5,5014,6,2591,0.06790892914289699,1.285999059677124,random_individual,2
body_mass,0,Nesøy,5,5014,7,3149,0.18546010835922627,1.2534770965576172,random_individual,2
body_mass,0,Nesøy,5,5014,8,3733,0.16282343140838848,1.2586809396743774,random_individual,2
body_mass,0,Nesøy,5,5014,9,4089,0.14112352680011517,1.2694079875946045,random_individual,2
body_mass,0,Nesøy,5,5014,10,4777,0.1996924931903748,1.2505548000335693,random_individual,2
body_mass,0,Nesøy,5,5014,11,4935,0.20979320279225167,1.2436741590499878,random_individual,2
body_mass,0,Nesøy,5,5014,12,5227,0.2161131269273147,1.2485188245773315,random_individual,2
body_mass,0,Nesøy,5,5014,13,5486,0.24992459294824396,1.2319855690002441,random_individual,2
body_mass,0,Nesøy,5,5014,14,5578,0.2501658303160576,1.2349804639816284,random_individual,2
body_mass,0,Nesøy,6,6014,1,92,0.03413920579901758,1.4044880867004395,random_individual,0
body_mass,0,Nesøy,6,6014,2,384,0.17459194027712424,1.3960562944412231,random_individual,0
body_mass,0,Nesøy,6,6014,3,550,0.23726619442232144,1.402847170829773,random_individual,0
body_mass,0,Nesøy,6,6014,4,947,0.2115935736800949,1.4002141952514648,random_individual,0
body_mass,0,Nesøy,6,6014,5,1505,0.18895089337744195,1.4046881198883057,random_individual,0
body_mass,0,Nesøy,6,6014,6,1678,0.14005751520041232,1.4162527322769165,random_individual,0
body_mass,0,Nesøy,6,6014,7,2756,0.21405624261786482,1.376901626586914,random_individual,0
body_mass,0,Nesøy,6,6014,8,3340,0.1764509108866196,1.3962914943695068,random_individual,0
body_mass,0,Nesøy,6,6014,9,3534,0.21788729077955366,1.382954716682434,random_individual,0
body_mass,0,Nesøy,6,6014,10,4222,0.2109241232631892,1.376125454902649,random_individual,0
body_mass,0,Nesøy,6,6014,11,4805,0.21642726549459426,1.3824821710586548,random_individual,0
body_mass,0,Nesøy,6,6014,12,4963,0.22469084883614923,1.3785336017608643,random_individual,0
body_mass,0,Nesøy,6,6014,13,5319,0.22299564543449024,1.3791372776031494,random_individual,0
body_mass,0,Nesøy,6,6014,14,5578,0.231050891471156,1.3766461610794067,random_individual,0
body_mass,0,Nesøy,6,6014,1,92,-0.15225576149080097,1.4370769262313843,random_individual,1
body_mass,0,Nesøy,6,6014,2,384,-0.02294725132590448,1.4131971597671509,random_individual,1
body_mass,0,Nesøy,6,6014,3,550,0.10794198313063093,1.40410315990448,random_individual,1
body_mass,0,Nesøy,6,6014,4,947,0.1919209694536705,1.392107367515564,random_individual,1
body_mass,0,Nesøy,6,6014,5,1505,0.10758409383035955,1.4069708585739136,random_individual,1
body_mass,0,Nesøy,6,6014,6,1678,0.1728815552259766,1.4050233364105225,random_individual,1
body_mass,0,Nesøy,6,6014,7,2756,0.26196527689274013,1.3800660371780396,random_individual,1
body_mass,0,Nesøy,6,6014,8,3340,0.27147793838086837,1.3634541034698486,random_individual,1
body_mass,0,Nesøy,6,6014,9,3534,0.271678262602163,1.3675451278686523,random_individual,1
body_mass,0,Nesøy,6,6014,10,4222,0.22826624291922,1.3719805479049683,random_individual,1
body_mass,0,Nesøy,6,6014,11,4805,0.25316275435265156,1.362535834312439,random_individual,1
body_mass,0,Nesøy,6,6014,12,4963,0.25048770726698405,1.3637112379074097,random_individual,1
body_mass,0,Nesøy,6,6014,13,5319,0.22298416531631957,1.3795268535614014,random_individual,1
body_mass,0,Nesøy,6,6014,14,5578,0.231050891471156,1.3766461610794067,random_individual,1
body_mass,0,Nesøy,6,6014,1,92,0.25601282594538327,1.6417298316955566,random_individual,2
body_mass,0,Nesøy,6,6014,2,384,0.28292963043417163,1.4245191812515259,random_individual,2
body_mass,0,Nesøy,6,6014,3,550,0.2948800150231676,1.404096245765686,random_individual,2
body_mass,0,Nesøy,6,6014,4,947,0.1571113809545469,1.4167516231536865,random_individual,2
body_mass,0,Nesøy,6,6014,5,1505,0.20122665694216385,1.4035533666610718,random_individual,2
body_mass,0,Nesøy,6,6014,6,1678,0.15152319118869226,1.4013681411743164,random_individual,2
body_mass,0,Nesøy,6,6014,7,2756,0.20963596358732842,1.3878576755523682,random_individual,2
body_mass,0,Nesøy,6,6014,8,3340,0.2054281328549238,1.3989006280899048,random_individual,2
body_mass,0,Nesøy,6,6014,9,3534,0.17989604021995248,1.4017949104309082,random_individual,2
