permutation_index,source_island,phi_running,rank_running,source_island_name,target_island,trait,repeat,split_seed
25,3,-0.0640313205392651,12,Selvær,0,body_mass,0,14
25,4,-0.1507141390175304,13,Gjerøy,0,body_mass,0,14
25,5,0.1812495441425666,2,Hestmannøy,0,body_mass,0,14
25,6,0.2001124640539705,1,Indre Kvarøy,0,body_mass,0,14
25,7,-0.1539777262372184,14,Onøy og Lurøy,0,body_mass,0,14
25,8,0.0589791981668182,6,Lovund,0,body_mass,0,14
25,9,0.1128465221076088,4,Sleneset,0,body_mass,0,14
25,10,-0.0177332445032974,9,Aldra,0,body_mass,0,14
25,11,0.0229486513462612,7,Leka,0,body_mass,0,14
25,12,-0.0132235827778822,8,Vega,0,body_mass,0,14
25,13,-0.0634345581596004,11,Vikna,0,body_mass,0,14
25,14,0.1226433727884351,3,Lauvøya,0,body_mass,0,14
26,1,0.0569987515401101,6,Myken,0,body_mass,0,14
26,2,-0.0410662412550722,10,Træna,0,body_mass,0,14
26,3,-0.069822520426336,12,Selvær,0,body_mass,0,14
26,4,-0.1472917525964027,13,Gjerøy,0,body_mass,0,14
26,5,0.1774314323073199,2,Hestmannøy,0,body_mass,0,14
26,6,0.2124845054481716,1,Indre Kvarøy,0,body_mass,0,14
26,7,-0.1522522850844939,14,Onøy og Lurøy,0,body_mass,0,14
26,8,0.0580384664725915,5,Lovund,0,body_mass,0,14
26,9,0.1107733406667349,4,Sleneset,0,body_mass,0,14
26,10,-0.0180690336349329,9,Aldra,0,body_mass,0,14
26,11,0.0222503516292629,7,Leka,0,body_mass,0,14
26,12,-0.0135246301470781,8,Vega,0,body_mass,0,14
26,13,-0.0619111089858732,11,Vikna,0,body_mass,0,14
26,14,0.1201877676635059,3,Lauvøya,0,body_mass,0,14
27,1,0.0555007256272991,6,Myken,0,body_mass,0,14
27,2,-0.037336998714968,10,Træna,0,body_mass,0,14
27,3,-0.0751847425439944,12,Selvær,0,body_mass,0,14
27,4,-0.1453792522557455,13,Gjerøy,0,body_mass,0,14
27,5,0.1782700960977073,2,Hestmannøy,0,body_mass,0,14
27,6,0.2124661441707281,1,Indre Kvarøy,0,body_mass,0,14
27,7,-0.1516163691081109,14,Onøy og Lurøy,0,body_mass,0,14
27,8,0.0570896503867515,5,Lovund,0,body_mass,0,14
27,9,0.1098955983512317,4,Sleneset,0,body_mass,0,14
27,10,-0.0181494236933333,9,Aldra,0,body_mass,0,14
27,11,0.0216037778172275,7,Leka,0,body_mass,0,14
27,12,-0.0122207520443071,8,Vega,0,body_mass,0,14
27,13,-0.0604922264291125,11,Vikna,0,body_mass,0,14
27,14,0.1197808159361342,3,Lauvøya,0,body_mass,0,14
28,1,0.0579718460140283,5,Myken,0,body_mass,0,14
28,2,-0.0361144738701137,10,Træna,0,body_mass,0,14
28,3,-0.0753530225744113,12,Selvær,0,body_mass,0,14
28,4,-0.1431330978560038,13,Gjerøy,0,body_mass,0,14
28,5,0.181007117917808,2,Hestmannøy,0,body_mass,0,14
28,6,0.2076875783547864,1,Indre Kvarøy,0,body_mass,0,14
28,7,-0.1571388213455955,14,Onøy og Lurøy,0,body_mass,0,14
28,8,0.0562566085599419,6,Lovund,0,body_mass,0,14
28,9,0.1079515805642338,4,Sleneset,0,body_mass,0,14
28,10,-0.0186192109962181,9,Aldra,0,body_mass,0,14
28,11,0.0211816365616623,7,Leka,0,body_mass,0,14
28,12,-0.0085193770086575,8,Vega,0,body_mass,0,14
28,13,-0.0594022063327941,11,Vikna,0,body_mass,0,14
28,14,0.120450885608841,3,Lauvøya,0,body_mass,0,14
29,1,0.0579645458876391,5,Myken,0,body_mass,0,14
29,2,-0.0357416375379928,10,Træna,0,body_mass,0,14
29,3,-0.0746346920285197,12,Selvær,0,body_mass,0,14
29,4,-0.1476510153343534,13,Gjerøy,0,body_mass,0,14
29,5,0.185740380101936,2,Hestmannøy,0,body_mass,0,14
29,6,0.2035259235627265,1,Indre Kvarøy,0,body_mass,0,14
29,7,-0.157549969044337,14,Onøy og Lurøy,0,body_mass,0,14
29,8,0.0559608544730688,6,Lovund,0,body_mass,0,14
29,9,0.1087425872677758,4,Sleneset,0,body_mass,0,14
29,10,-0.0183301955610285,9,Aldra,0,body_mass,0,14
29,11,0.0241608048885037,7,Leka,0,body_mass,0,14
29,12,-0.0080113177984042,8,Vega,0,body_mass,0,14
29,13,-0.0583610484900551,11,Vikna,0,body_mass,0,14
29,14,0.1184118232105487,3,Lauvøya,0,body_mass,0,14
30,1,0.0594912548109011,5,Myken,0,body_mass,0,14
30,2,-0.0357401605598322,10,Træna,0,body_mass,0,14
30,3,-0.0723292943315148,12,Selvær,0,body_mass,0,14
30,4,-0.1454492079999197,13,Gjerøy,0,body_mass,0,14
30,5,0.1829847019146473,2,Hestmannøy,0,body_mass,0,14
30,6,0.2023459060465824,1,Indre Kvarøy,0,body_mass,0,14
30,7,-0.1597881479824685,14,Onøy og Lurøy,0,body_mass,0,14
30,8,0.0589944632084371,6,Lovund,0,body_mass,0,14
30,9,0.1085788138875596,4,Sleneset,0,body_mass,0,14
30,10,-0.0195365404209351,9,Aldra,0,body_mass,0,14
30,11,0.0246202240622591,7,Leka,0,body_mass,0,14
30,12,-0.0075408935074394,8,Vega,0,body_mass,0,14
30,13,-0.0585587499730436,11,Vikna,0,body_mass,0,14
30,14,0.1161546744422748,3,Lauvøya,0,body_mass,0,14
31,1,0.0563139755026052,6,Myken,0,body_mass,0,14
31,2,-0.0361157325908375,10,Træna,0,body_mass,0,14
31,3,-0.0702035659641548,12,Selvær,0,body_mass,0,14
31,4,-0.1429990056784023,13,Gjerøy,0,body_mass,0,14
