trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,n_components,alpha,ringnr,ringnumber,source_island,source_island_name,rank,pca_dist
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14060,8P14060,4,Gjerøy,53,12.870003700256348
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14061,8P14061,4,Gjerøy,624,28.201574325561523
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14075,8P14075,5,Hestmannøy,199,19.243881225585938
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14086,8P14086,9,Sleneset,674,29.482097625732422
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14112,8P14112,5,Hestmannøy,799,32.28372573852539
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14191,8P14191,5,Hestmannøy,900,34.61898422241211
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14221,8P14221,5,Hestmannøy,489,25.266489028930664
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14472,8P14472,5,Hestmannøy,108,15.322859764099121
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14514,8P14514,2,Træna,812,32.76399612426758
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14561,8P14561,8,Lovund,834,33.252437591552734
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14585,8P14585,8,Lovund,864,33.90433883666992
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14297,8P14297,0,Nesøy,873,34.16032028198242
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14620,8P14620,3,Selvær,910,34.74378204345703
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14664,8P14664,2,Træna,634,28.486522674560547
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14675,8P14675,8,Lovund,643,28.641630172729492
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14696,8P14696,2,Træna,818,32.861141204833984
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14717,8P14717,5,Hestmannøy,336,22.736772537231445
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14622,8P14622,2,Træna,899,34.59621810913086
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14604,8P14604,7,Onøy og Lurøy,242,20.52906608581543
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14606,8P14606,7,Onøy og Lurøy,882,34.31849670410156
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14648,8P14648,2,Træna,23,10.939041137695312
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P14652,8P14652,2,Træna,668,29.382577896118164
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8N14980,8N14980,6,Indre Kvarøy,442,24.661893844604492
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8N72983,8N72983,2,Træna,386,23.687850952148438
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P26525,8P26525,9,Sleneset,375,23.490549087524414
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P26526,8P26526,9,Sleneset,351,23.051179885864258
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P26540,8P26540,2,Træna,805,32.52682876586914
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P26542,8P26542,2,Træna,177,18.661540985107422
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P26560,8P26560,8,Lovund,527,26.02059555053711
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P26578,8P26578,9,Sleneset,684,29.79418182373047
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P26622,8P26622,2,Træna,211,19.70530891418457
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8P26700,8P26700,7,Onøy og Lurøy,433,24.442201614379883
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168617,8168617,8,Lovund,310,22.267990112304688
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168632,8168632,7,Onøy og Lurøy,370,23.421239852905273
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168635,8168635,5,Hestmannøy,517,25.774490356445312
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168636,8168636,5,Hestmannøy,897,34.55111312866211
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168638,8168638,5,Hestmannøy,742,31.070226669311523
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168642,8168642,5,Hestmannøy,570,27.11363410949707
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168644,8168644,5,Hestmannøy,595,27.625234603881836
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168655,8168655,5,Hestmannøy,769,31.643430709838867
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168665,8168665,5,Hestmannøy,81,14.255358695983887
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168768,8168768,5,Hestmannøy,653,28.948667526245117
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168769,8168769,5,Hestmannøy,611,27.91278839111328
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168771,8168771,5,Hestmannøy,567,27.070043563842773
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8168772,8168772,5,Hestmannøy,182,18.753061294555664
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8309128,8309128,5,Hestmannøy,344,22.971878051757812
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8309182,8309182,5,Hestmannøy,385,23.640228271484375
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8309267,8309267,5,Hestmannøy,210,19.701778411865234
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8309285,8309285,5,Hestmannøy,348,23.000625610351562
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8414501,8414501,0,Nesøy,761,31.50398063659668
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8414527,8414527,2,Træna,142,16.744258880615234
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8537612,8537612,4,Gjerøy,695,30.04983139038086
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8537699,8537699,0,Nesøy,851,33.622310638427734
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8537770,8537770,7,Onøy og Lurøy,725,30.630517959594727
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573281,8573281,3,Selvær,133,16.33429527282715
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573521,8573521,2,Træna,112,15.488667488098145
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573567,8573567,0,Nesøy,614,27.98653221130371
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573603,8573603,5,Hestmannøy,454,24.78154182434082
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573608,8573608,7,Onøy og Lurøy,8,8.791458129882812
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573682,8573682,4,Gjerøy,569,27.081619262695312
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573815,8573815,3,Selvær,42,12.101364135742188
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573872,8573872,6,Indre Kvarøy,716,30.415990829467773
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573915,8573915,2,Træna,320,22.480224609375
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573966,8573966,5,Hestmannøy,282,21.791101455688477
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8573989,8573989,3,Selvær,69,13.6161527633667
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8598501,8598501,6,Indre Kvarøy,667,29.292858123779297
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8598579,8598579,3,Selvær,25,11.117377281188965
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8598602,8598602,6,Indre Kvarøy,809,32.60532760620117
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8598614,8598614,6,Indre Kvarøy,338,22.753698348999023
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8598790,8598790,3,Selvær,205,19.489118576049805
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651511,8651511,3,Selvær,148,17.041767120361328
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651512,8651512,3,Selvær,72,13.762728691101074
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651514,8651514,2,Træna,121,15.72170639038086
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651548,8651548,4,Gjerøy,911,34.77284240722656
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651576,8651576,0,Nesøy,904,34.63125228881836
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651600,8651600,3,Selvær,50,12.594170570373535
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651664,8651664,2,Træna,166,18.067041397094727
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651701,8651701,5,Hestmannøy,745,31.132118225097656
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651743,8651743,5,Hestmannøy,782,31.93744468688965
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651772,8651772,3,Selvær,85,14.342935562133789
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651778,8651778,2,Træna,125,15.785021781921387
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651783,8651783,3,Selvær,60,13.249341011047363
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651784,8651784,3,Selvær,119,15.654582023620605
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651786,8651786,3,Selvær,116,15.56010627746582
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651790,8651790,2,Træna,126,15.978896141052246
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651795,8651795,2,Træna,241,20.472400665283203
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651799,8651799,2,Træna,562,26.8581485748291
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651804,8651804,4,Gjerøy,879,34.2758903503418
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651869,8651869,5,Hestmannøy,353,23.102500915527344
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651903,8651903,2,Træna,58,13.169451713562012
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651907,8651907,2,Træna,217,19.81641960144043
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651929,8651929,7,Onøy og Lurøy,633,28.471363067626953
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651942,8651942,7,Onøy og Lurøy,740,31.035377502441406
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651952,8651952,5,Hestmannøy,747,31.16706657409668
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8651997,8651997,5,Hestmannøy,890,34.46052932739258
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8668490,8668490,5,Hestmannøy,363,23.257253646850586
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681001,8681001,4,Gjerøy,462,24.893238067626953
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681005,8681005,4,Gjerøy,843,33.498756408691406
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681008,8681008,0,Nesøy,657,28.99416160583496
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681009,8681009,0,Nesøy,316,22.3887939453125
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681024,8681024,5,Hestmannøy,331,22.693838119506836
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681025,8681025,5,Hestmannøy,548,26.53815269470215
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681040,8681040,4,Gjerøy,463,24.910667419433594
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681053,8681053,4,Gjerøy,556,26.70392417907715
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681063,8681063,9,Sleneset,512,25.696853637695312
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681073,8681073,5,Hestmannøy,802,32.31224822998047
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681074,8681074,5,Hestmannøy,416,24.17270278930664
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681098,8681098,6,Indre Kvarøy,447,24.726991653442383
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681184,8681184,4,Gjerøy,893,34.50712966918945
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681236,8681236,3,Selvær,84,14.320096015930176
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681237,8681237,3,Selvær,122,15.723149299621582
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681240,8681240,3,Selvær,291,21.884597778320312
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681247,8681247,3,Selvær,77,13.901113510131836
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681248,8681248,3,Selvær,248,20.74137306213379
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681249,8681249,3,Selvær,158,17.459131240844727
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681259,8681259,0,Nesøy,866,33.91874313354492
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681268,8681268,5,Hestmannøy,728,30.667783737182617
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681283,8681283,7,Onøy og Lurøy,822,33.061500549316406
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681292,8681292,7,Onøy og Lurøy,815,32.833457946777344
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681317,8681317,5,Hestmannøy,578,27.222259521484375
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681324,8681324,7,Onøy og Lurøy,553,26.669403076171875
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681336,8681336,7,Onøy og Lurøy,692,30.00464630126953
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681370,8681370,5,Hestmannøy,352,23.09421157836914
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681371,8681371,5,Hestmannøy,458,24.854400634765625
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681384,8681384,3,Selvær,79,14.030529975891113
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681385,8681385,3,Selvær,129,16.16936683654785
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681393,8681393,7,Onøy og Lurøy,876,34.24245834350586
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681403,8681403,5,Hestmannøy,519,25.805330276489258
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681423,8681423,0,Nesøy,788,32.07220458984375
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681436,8681436,6,Indre Kvarøy,270,21.40660858154297
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681472,8681472,3,Selvær,52,12.844170570373535
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681473,8681473,3,Selvær,5,7.919981002807617
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681477,8681477,3,Selvær,73,13.774106979370117
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681479,8681479,3,Selvær,66,13.511090278625488
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681485,8681485,2,Træna,337,22.74699592590332
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681486,8681486,2,Træna,173,18.431455612182617
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681496,8681496,2,Træna,97,14.899459838867188
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8681500,8681500,2,Træna,94,14.766928672790527
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730436,8730436,5,Hestmannøy,641,28.640317916870117
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730442,8730442,5,Hestmannøy,580,27.33490562438965
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730443,8730443,5,Hestmannøy,631,28.435850143432617
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730453,8730453,5,Hestmannøy,707,30.336042404174805
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730459,8730459,8,Lovund,566,27.029512405395508
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730462,8730462,8,Lovund,48,12.36812973022461
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730465,8730465,2,Træna,104,15.26473617553711
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730503,8730503,5,Hestmannøy,901,34.62157440185547
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730506,8730506,5,Hestmannøy,770,31.670198440551758
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730509,8730509,5,Hestmannøy,909,34.717281341552734
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730517,8730517,5,Hestmannøy,820,32.95945358276367
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730535,8730535,5,Hestmannøy,528,26.026182174682617
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730547,8730547,3,Selvær,68,13.580859184265137
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730548,8730548,3,Selvær,203,19.415035247802734
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730551,8730551,3,Selvær,132,16.277189254760742
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730552,8730552,3,Selvær,497,25.476734161376953
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730553,8730553,3,Selvær,83,14.301307678222656
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730554,8730554,3,Selvær,4,7.308567047119141
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730558,8730558,3,Selvær,143,16.744321823120117
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730563,8730563,3,Selvær,89,14.559956550598145
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730564,8730564,3,Selvær,21,10.852495193481445
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730565,8730565,3,Selvær,164,18.0147705078125
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730922,8730922,3,Selvær,70,13.724407196044922
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730927,8730927,3,Selvær,197,19.209827423095703
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730928,8730928,2,Træna,172,18.325132369995117
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730931,8730931,3,Selvær,55,13.055438995361328
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730932,8730932,3,Selvær,35,11.792265892028809
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730938,8730938,3,Selvær,140,16.697099685668945
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730943,8730943,3,Selvær,14,10.00907039642334
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730945,8730945,3,Selvær,71,13.725480079650879
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730951,8730951,3,Selvær,40,11.978763580322266
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730952,8730952,3,Selvær,477,25.073158264160156
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730953,8730953,3,Selvær,183,18.764772415161133
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730957,8730957,3,Selvær,156,17.383577346801758
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730970,8730970,2,Træna,90,14.58332633972168
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730972,8730972,3,Selvær,33,11.663287162780762
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730973,8730973,3,Selvær,117,15.568439483642578
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8730974,8730974,3,Selvær,149,17.050905227661133
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732220,8732220,9,Sleneset,823,33.097267150878906
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732227,8732227,2,Træna,179,18.71518898010254
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732235,8732235,2,Træna,124,15.746370315551758
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732237,8732237,2,Træna,65,13.50577449798584
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732240,8732240,7,Onøy og Lurøy,730,30.767362594604492
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732286,8732286,8,Lovund,171,18.252378463745117
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732298,8732298,8,Lovund,180,18.71540641784668
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732300,8732300,8,Lovund,490,25.280616760253906
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732502,8732502,8,Lovund,793,32.19733428955078
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732503,8732503,8,Lovund,212,19.73160743713379
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732505,8732505,8,Lovund,801,32.30192565917969
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732506,8732506,8,Lovund,137,16.528696060180664
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732511,8732511,2,Træna,235,20.236143112182617
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732591,8732591,2,Træna,169,18.162311553955078
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732615,8732615,9,Sleneset,792,32.191558837890625
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732621,8732621,2,Træna,382,23.611072540283203
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732637,8732637,5,Hestmannøy,670,29.411500930786133
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732644,8732644,5,Hestmannøy,697,30.067445755004883
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732646,8732646,5,Hestmannøy,430,24.390111923217773
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732647,8732647,5,Hestmannøy,630,28.427589416503906
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732666,8732666,2,Træna,262,21.170623779296875
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732667,8732667,2,Træna,389,23.78214454650879
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732674,8732674,7,Onøy og Lurøy,717,30.41860008239746
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732681,8732681,4,Gjerøy,453,24.778715133666992
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732685,8732685,5,Hestmannøy,588,27.494718551635742
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8732699,8732699,4,Gjerøy,661,29.147958755493164
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747026,8747026,2,Træna,127,16.03954315185547
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747038,8747038,8,Lovund,514,25.75823402404785
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747062,8747062,9,Sleneset,272,21.486433029174805
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747088,8747088,3,Selvær,56,13.093513488769531
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747101,8747101,5,Hestmannøy,701,30.173189163208008
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747117,8747117,6,Indre Kvarøy,471,24.979909896850586
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747120,8747120,8,Lovund,401,23.919647216796875
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747135,8747135,3,Selvær,223,19.938125610351562
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747144,8747144,2,Træna,32,11.564085960388184
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747145,8747145,2,Træna,61,13.310799598693848
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747158,8747158,3,Selvær,213,19.739797592163086
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747161,8747161,3,Selvær,20,10.706856727600098
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747167,8747167,8,Lovund,146,16.999019622802734
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747182,8747182,2,Træna,560,26.753725051879883
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747218,8747218,5,Hestmannøy,613,27.97480010986328
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747222,8747222,5,Hestmannøy,694,30.03359031677246
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747225,8747225,5,Hestmannøy,860,33.833770751953125
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747229,8747229,5,Hestmannøy,397,23.901365280151367
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747239,8747239,4,Gjerøy,671,29.43672752380371
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747256,8747256,6,Indre Kvarøy,526,26.013490676879883
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747259,8747259,6,Indre Kvarøy,350,23.049470901489258
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747223,8747223,5,Hestmannøy,585,27.470157623291016
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747273,8747273,2,Træna,107,15.315058708190918
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747274,8747274,2,Træna,30,11.48927116394043
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747280,8747280,3,Selvær,38,11.856670379638672
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747281,8747281,3,Selvær,78,13.960917472839355
body_mass,1,Myken,0,138335007,916,pca_source_alpha,10,2.0,8747286,8747286,3,Selvær,63,13.455419540405273
