n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.1,shapley_mean,5,0.32508518642178236,0.043820585785345055,0.9039836525917053,0.027662922707619705,10
10,0.1,shapley_mean,6,0.3096329416295959,0.050463177074811745,0.9108625769615173,0.03427945682442769,10
10,0.1,shapley_mean,7,0.29616670108233417,0.05082326177782209,0.9167562305927277,0.0365514980326182,10
10,0.1,shapley_mean,8,0.28905923294487645,0.04400611969357677,0.9215597569942474,0.03320071719978083,10
10,0.1,shapley_mean,9,0.2625307752755416,0.05167818206567404,0.9335124909877777,0.030246112097572764,10
10,0.1,shapley_mean,10,0.24086116740918095,0.04536266167036653,0.9403607487678528,0.028357813888874435,10
10,0.1,shapley_mean,11,0.22474482075381363,0.03514168290240894,0.9489575386047363,0.02484244962726184,10
10,0.1,shapley_mean,12,0.17376754428562463,0.05679778304806115,0.9639051973819732,0.027640837549566196,10
10,0.1,shapley_mean,13,0.15211069657785342,0.061384288364266536,0.9727810859680176,0.025817126605919748,10
10,0.1,shapley_mean,14,0.10905969868932634,0.07879742566551326,0.9901017427444458,0.027337770861956222,10
10,0.15,random_individual,0,0.3651937345995694,0.02284736436696186,0.8935855746269226,0.044231542617515135,50
10,0.15,random_individual,1,0.36062810482736496,0.025084900506628306,0.8967420566082,0.04449426315404991,50
10,0.15,random_individual,2,0.3548780031249151,0.02445265418193454,0.9014986491203308,0.04409490211269956,50
10,0.15,random_individual,3,0.3461616191458116,0.03312415248643709,0.9072879135608674,0.04513290004144079,50
10,0.15,random_individual,4,0.34357586160263565,0.0316921341394858,0.909680609703064,0.04481511651620348,50
10,0.15,random_individual,5,0.33581501085325466,0.03686365714124551,0.9149754536151886,0.0454758930057064,50
10,0.15,random_individual,6,0.31389208115393114,0.035225615277687077,0.9271957600116729,0.04135988970277629,50
10,0.15,random_individual,7,0.30089937619759904,0.04472749984696987,0.9340681600570678,0.040877041046198166,50
10,0.15,random_individual,8,0.27670539749751405,0.050932150453875655,0.9460124099254608,0.04119522887096125,50
10,0.15,random_individual,9,0.2587537844351358,0.056544072973754696,0.9556721758842468,0.04562369700644704,50
10,0.15,random_individual,10,0.235975031465388,0.06379240359744788,0.9679747545719146,0.04074395282206733,50
10,0.15,random_individual,11,0.20839628160645104,0.06070762977209911,0.9791682088375091,0.04566258903174245,50
